,tel,link,descricao
MERCADO E PANIFICADORA GABRIEL,NAO DISPONIBILIZADO,"['https://cidadeurgente.com/rr/boa-vista/guia/mercado-e-panificadora-gabriel-03641022000129/', 'https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-Mercado_E_Panificadora_Gabriel-Boa_Vista-site_202148441-4307', 'https://guiafacil.com/site/mercado-e-panificadora-gabriel/boa-vista/rr/9536283347', 'https://www.descubraonline.com/guia/rr/boa-vista/mercado-e-panificadora-gabriel-03641022000129/', 'https://www.diariocidade.com/rr/boa-vista/guia/mercado-e-panificadora-gabriel-03641022000129/', 'https://www.guiatelefone.com/boa-vista-rr/mercados-e-supermercados/2413400/mercado-e-panificadora-gabriel', 'https://applocal.com.br/empresa/mercado-e-panificadora-gabriel/boa-vista/rr/11143760', 'https://www.solutudo.com.br/rr/boa-vista/panificadoras/panificadora-gabriel-16094583']","['Mercado E Panificadora Gabriel em Boa Vista - RR, Roraima. ... Rua Campo Grande, 625, Nova Cidade, Boa Vista/RR - CEP 69316-212\xa0...', 'Jan 15, 2023 — Como chegar a Mercado E Panificadora Gabriel de Ônibus? · De Centro De Atenção Psicossocial- CAPS II / Dona Antônia De Matos Campos, Boa Vista.', 'MERCADO E PANIFICADORA GABRIEL tem como foco o segmento de Supermercados em Boa Vista. Você pode localizá-lo em Rua Campo Grande, 625 no bairro Nova Cid...', 'Confira abaixo os telefones, endereço e e-mail para contato de Mercado E Panificadora Gabriel em Boa Vista, Roraima. ; Razão Social: J. BARBOSA DE OLIVEIRA ; Nome\xa0...', 'A empresa Mercado E Panificadora Gabriel, localizada no bairro Nova Cidade, em Boa Vista-RR foi fundada em 2000. A atividade principal da empresa é Comércio\xa0...', '... e endereço de MERCADO E PANIFICADORA GABRIEL em Nova Cidade, Boa Vista, RR. ... verduras, carniceria, produtos de laticínios, padaria e confeitaria.', 'Ligue ☎ (95)... Realize suas compras no Mercado e Panificadora Gabriel em Boa Vista, RR. Atuamos como Supermercados na região, onde a nossa família atende\xa0...', 'A empresa Panificadora Gabriel trabalha há mais de 10 anos na categoria Panificadoras na cidade de Boa Vista, RR na Rua Acara Acu, Nº 286 - Santa Tereza.']"
SUPERMERCADO MARCELA,NAO DISPONIBILIZADO,"['https://moovitapp.com/index/en/public_transit-Supermercado_Marcela-Boa_Vista-site_202149430-4307', 'https://www.solutudo.com.br/empresas/rr/boa-vista/super-minimercados/supermercado-marcela-10154677', 'https://www.locaisdobrasil.com.br/encontre/mercados/boa-vista-rr/supermercado-marcela/62ef03ac694ab47e883069c2', 'https://www.diariocidade.com/rr/boa-vista/guia/supermercado-marcela-05433196000121/', 'https://www.econodata.com.br/consulta-empresa/05433196000121-J-HENRIQUE-S-ARAUJO', 'https://informacoesdobrasil.com.br/local/rr/boa-vista/supermercado-marcela-avenida-laura-pinheiro-maia-1340+6477981/', 'https://vymaps.com/BR/Supermercado-Marcela-904007/', 'https://avaliacoesbrasil.com/supermercado/boa-vista/supermercado-marcela/', 'https://soamaps.com/country/BR/1845306/supermercado-marcela']","['Directions to Supermercado Marcela (Boa Vista) with public transportation. The following transit lines have routes that pass near Supermercado Marcela.', 'No mercado, a empresa está localizada na Rua Laura Pinheiro Maia, Nº 1340 no bairro Pintolandia em Boa Vista - RR, CEP 69316-738. A empresa Supermercado Marcela\xa0...', 'Supermercado Marcela atua no ramo de Mercados, localizado em R. Laura Pinheiro Maia - Pintolândia, Boa Vista - RR, 69316-738. Veja telefone, como chegar\xa0...', 'Supermercado Marcela em Boa Vista - RR, Roraima. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Diário\xa0...', 'Consulte o CNPJ da SUPERMERCADO MARCELA de Boa Vista, RR, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de\xa0...', 'Informações sobre SUPERMERCADO MARCELA - Avenida Laura Pinheiro Maia, 1340, Boa Vista - RR.', 'R. Laura Pinheiro Maia - Pintolândia, Boa Vista - RR, 69314-454, Brazil | Grocery Or Supermarket, Food, Store.', 'Temos 47 avaliações sobre Supermercado Marcela - Supermercado. Situada em Boa Vista (Roraima). Clique e confira as informações e comentários.', 'R. Laura Pinheiro Maia - Pintolândia, Boa Vista - RR, 69316-738, Brazil.']"
SUPERMERCADO ACREANO,+55 95 3224-0020,"['https://www.yelp.com/biz/supermercado-acreano-boa-vista', 'https://guiafacil.com/site/supermercado-acreano/boa-vista/rr/9532240020', 'https://www.apontador.com.br/local/rr/boa_vista/supermercados/KB6785PV/supermercado_acreano_aparecida.html', 'https://www.solutudo.com.br/empresas/rr/boa-vista/super-minimercados/supermercado-acreano-10134756', 'https://acharei.com.br/poi/supermercado_acreano_avenida_general_ataide_teive-325785.html', 'https://www.listaamarela.com.br/empresa/rr/boa-vista/supermercado-acreano_9941030', 'https://boa-vista-roraima.infoisinfo-br.com/ficha/supermercado-acreano/5368551', 'https://applocal.com.br/empresa/supermercado-acreano/boa-vista/rr/9952380', 'https://eguias.net/supermercado-acreano-boa-vista-rr', 'https://www.descubraonline.com/guia/rr/boa-vista/supermercado-acreano-04048112000173/']","['Photos · Map · R. Pedro Teixeira 1103. Boa Vista - RR 69306-482. Brazil. Directions · (95) 3224-0020. Call Now · More Info. Menu for Supermercado Acreano · Known For.', 'SUPERMERCADO ACREANO tem como foco o segmento de Supermercados em Boa Vista. Você pode localizá-lo em Rua Pedro Teixeira, 1103 no bairro Canarinho em Bo...', 'Encontre qual o telefone, o endereço, as fotos e as avaliações do Supermercado Acreano - Aparecida especializado em null localizado em Rua Pedro Teixeira,\xa0...', 'No mercado, a empresa está localizada na Rua Pedro Teixeira, Nº 909 no bairro Aparecida em Boa Vista - RR, CEP 69306-482. A empresa Supermercado Acreano\xa0...', 'Supermercado Acreano, Boa Vista - RR. (95) 3625-1465. Av. Gen. Ataíde Teive, 4690 - Asa Branca, Boa Vista - RR, 69312-242, Brasil Boa Vista - RR\xa0...', 'SUPERMERCADO ACREANO está na categoria da Supermercados em Boa Vista/RR. Rua Pedro Teixeira , 1103. Canarinho, Boa Vista, RR.', 'Supermercado Acreano tem a atividade Hipermercados,Supermercado, e está localizado em Rua Pedro Teixeira, 909 - Boa Vista (Roraima)', 'Ligue ☎ (95)... e fique por dentro das nossas Ofertas. Supermercado Acreano em Boa Vista, RR atua como Supermercados na região. Aqui tem de tudo,\xa0...', 'Supermercado Acreano está localizada na cidade de Boa Vista, RR. Atuamos no segmento Supermercados. Confira aqui o telefone (95) 3224... e o endereço\xa0...', 'Supermercado Acreano em Boa Vista, Roraima. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...']"
COMERCIAL JOQUEI,NAO DISPONIBILIZADO,"['https://rr.olx.com.br/roraima/imoveis/casa-disponivel-no-bairro-joquei-clube-possuindo-ponto-comercial-1066158478', 'https://www.edsonsilvaimobiliaria.com.br/222/imoveis/locacao-casa-2-quartos-joquei-clube-boa-vista-rr', '/search?q=COMERCIAL+JOQUEI,+BOA+VISTA+-+RR&tbm=isch&source=univ&fir=euyvqWYC9VdHEM%252CEqutZn_7VuuX3M%252C_%253BQdggM_fsUQ7GCM%252Ch60b185FVsIF_M%252C_%253BXK77rEHCN3vQuM%252CjD-ZFAPr7hn52M%252C_%253B4PelcegEnzwzvM%252C12Yn9BVAdQiR2M%252C_%253BaM0K5S7yZbcobM%252CTMFyMCdec1hr9M%252C_%253BJY9M_2JXBroMnM%252CR7O7blPHTvjg4M%252C_%253BtT3wK2Xs13b2jM%252CITpP-lHTaKRWtM%252C_%253BOe7TJfybiDCfYM%252CPJxgOSQVdzkOiM%252C_%253BvpK5-aTgtREXmM%252CEqutZn_7VuuX3M%252C_%253BJDADcPmUh3pYrM%252CR7O7blPHTvjg4M%252C_&usg=AI4_-kTUzqaAd5YBPDwqjUUwD2YAhEbobQ&sa=X&ved=2ahUKEwjR5qHkuJb9AhVGMlkFHVDzBYoQjJkEegQIExAC', 'https://www.mgfimoveis.com.br/aluguel/apartamento/rr-boa-vista-joquei-clube', 'https://lucinorimoveis.com.br/', 'https://querobolsa.com.br/escolas/boa-vista--rr/14564-joquei-clube', 'https://imoveis.mitula.com.br/imoveis/pontos-comerciais-boa-vista']","['ALUGO CASA - JOQUEI CLUBE. Residência com 1 suíte, 2 quartos,1 banheiro social,1 sala,1 escritório, cozinha, área nos fundos, área de churrasqueira com pia,\xa0...', 'Encontramos 6 imóveis ao buscar Casas à Venda em Jóquei Clube, Boa Vista - RR. As melhores opções de imóveis você encontra aqui.', 'Encontre escolas no bairro Jóquei Clube, faça sua busca por nível de ensino como Educação Infantil, Ensino Fundamental e Ensino Médio.', 'Ponto comercial com uma casa à venda, Senador Hélio Campos, Boa Vista, RR ... Casa em Jóquei Clube, Boa Vista/RR de 202m² 3 quartos à venda por R$ 299.000,\xa0...']"
NORDESTE VARIEDADES,NAO DISPONIBILIZADO,"['https://cnpj.biz/01469268000130', 'https://www.instagram.com/nordeste.variedades/?hl=en', '/search?q=NORDESTE+VARIEDADES,+BOA+VISTA+-+RR&tbm=isch&source=univ&fir=bJBLOxGghVqyUM%252CVeE1iaD8A3bC4M%252C_%253B1M-LoWCxWo5kUM%252CLrGQj0MQ9d8J8M%252C_%253BvH2DHC26kX-CpM%252C5cCk6kFp5X_kPM%252C_%253BkMQS4Ek2pH1ubM%252C9YXeFi4SjQSJhM%252C_%253Bg3rOrbimeymPWM%252Cs6PII9NraxDC-M%252C_%253BiGHc4a6P0GwrYM%252ClNvbHrSUeZKDwM%252C_%253BBMqoM9wdvFnNvM%252C5tpIfVgF9u0BTM%252C_%253BIpbBEpw9CU539M%252C6ln3a8A8T8yTwM%252C_%253BXGsGsRccvofyQM%252CdnPIiRjj1ehy8M%252C_%253BRZIRvj9YB4lt_M%252CtKw4RXKOwv49mM%252C_&usg=AI4_-kTSpR6jv6GoxTaOquO9E-zN4MdOBw&sa=X&ved=2ahUKEwjo2MPquJb9AhUUEVkFHcX9B7QQjJkEegQIExAC', 'https://consultas.plus/lista-de-empresas/roraima/boa-vista/01469268000130-a-angelim-veloso-de-lima/', 'https://www.facebook.com/variedadesceara/', 'https://www.tripadvisor.com.br/Restaurant_Review-g660381-d5362253-Reviews-Churrascaria_Nordeste-Boa_Vista_State_of_Roraima.html', 'https://www.solutudo.com.br/empresas/rr/boa-vista/armarinhos/rei-das-variedades-12939348']","['A empresa Nordeste Variedades de CNPJ 01.469.268/0001-30, fundada em 09/10/1996 e com razão social A Angelim Veloso de Lima, está localizada na cidade Boa Vista\xa0...', 'Decoração Presentes Utilidades Domésticas Tudo para seu lar ⏬Pedidos e Informações ⏬ · 911 posts · 10.3K followers · 912 following.', 'A empresa A Angelim Veloso De Lima, aberta em 09/10/1996, é uma MATRIZ do tipo Empresário (Individual) que está situada em Boa Vista – RR.', 'Variedades Ceará, Boa Vista, Roraima. 204 likes. Essa página trata-se de um resumo da loja < Uma loja de variedades, papelaria, artigos de bebê,...', 'A churrascaria nordeste é um restaurante self-service com comida à quilo. As variedades são simples, mas bem preparadas. O churrasco é muito bom e o preço\xa0...', 'A empresa Rei Das Variedades trabalha desde 2018 na categoria Armarinhos na cidade de Boa Vista, RR na Rua J-7, Nº 555 - Cidade Satélite.']"
SUPER FRIBOI,+55 95 3628-5140,"['https://cnpj.biz/08013550000157', '/search?q=SUPER+FRIBOI,+BOA+VISTA+-+RR&tbm=isch&source=univ&fir=9cBFclACC0Hq8M%252C1YC5oCNL9YO76M%252C_%253BIxtpdDIK-0WCIM%252C7oj5q_tep2hKFM%252C_%253BrwzTFXvj-fj_AM%252CfhRcubfcHV-JLM%252C_%253BMoKWmrRlfHptBM%252CT5bXHu83XYErPM%252C_%253BO_7uH9fwI-Qg9M%252CyHjehsb3KZv4kM%252C_%253Bg0AduYnJs1mlaM%252C1YC5oCNL9YO76M%252C_%253BWFDTSfB5g4_57M%252C7oj5q_tep2hKFM%252C_%253B_jg5Z43IiRTCgM%252C1YC5oCNL9YO76M%252C_%253BE-Xd6Vgh2tZN-M%252CAjKRzUE6bnu9vM%252C_%253B8sFPaBJ7XR_zzM%252C7oj5q_tep2hKFM%252C_&usg=AI4_-kSizyLKojbIwGojxYfrOQ3c4tergg&sa=X&ved=2ahUKEwjewLXwuJb9AhXzFlkFHSFCBJsQjJkEegQIBxAC', 'https://www.solutudo.com.br/empresas/rr/boa-vista/super-minimercados/casa-de-carne-friboi-10186616', 'https://www.descubraonline.com/guia/rr/boa-vista/super-friboi-08013550000157/', 'https://cidadeurgente.com/rr/boa-vista/guia/super-friboi-08013550000157/', 'https://br.todosnegocios.com/pt/friboi_282-95-3628-5140', 'https://ms-my.facebook.com/opacolhida/videos/boa-vista-rr-a-opera%C3%A7%C3%A3o-acolhida-em-parceria-com-a-empresa-jbs-est%C3%A1-realizando-d/368473848653474/', 'https://www.boavistasupermercados.com.br/loja/promocoes/', 'https://www.reuters.com/article/us-brazil-venezuela-refugees/brazil-will-not-shut-border-to-venezuelans-seeks-to-organize-flow-idUSKBN1FW29T', 'https://www.google.com/maps/contrib/106309578857104378014/reviews']","['Contatos. Telefone(s): (95) 99121-0754 (Ligar) (Whatsapp). Localização. Logradouro: Rua Joca Farias, 851. Bairro: Carana. CEP: 69313-612. Município: Boa\xa0...', 'A empresa Casa De Carne Friboi trabalha desde 2006 na categoria Super - Minimercados na cidade de Boa Vista, RR na Rua Joca Farias, Nº 851 - Carana.', 'Super Friboi em Boa Vista, Roraima. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...', 'Super Friboi em Boa Vista - RR, Roraima. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Guia da Cidade.', 'Friboi Rua Joca Farias, 851 - Caranã, Boa Vista - RR, 69313-612, Brazil Boa Vista (Roraima), 69313-612 ... Friboi está localizado em Boa Vista (Roraima).', 'É promoção que está procurando? veja aqui nossa seção especial de produtos com desconto.', 'Feb 12, 2018 — President Michel Temer flew to Boa Vista on Monday with some ministers ... He promised to provide financial assistance for Roraima and to\xa0...', 'Photos. 44 reviews · 538 ratings. Photo of Super Mix. Super Mix. Av. Mário Homem de Melo, 4797 - Caimbé, Boa Vista - RR, 69309-198, Brazil -. a year ago.']"
CASA MALU,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/empresas/rr/boa-vista/super-minimercados/casa-malu-10165086', 'https://www.diariocidade.com/rr/boa-vista/guia/casa-malu-06773705000128/', '/search?q=CASA+MALU,+BOA+VISTA+-+RR&tbm=isch&source=univ&fir=TOMs8Z-XVGGq5M%252C0f4wawmWUoi7iM%252C_%253BitT3w1T8fwRX7M%252CloEfYAuj_Jl_2M%252C_%253B3z2B_sm9gzEVTM%252ClqHY-lxBX-tM8M%252C_%253B3UdOzbYfiteuQM%252CloEfYAuj_Jl_2M%252C_%253BCsEFYqobLZqJIM%252ClqHY-lxBX-tM8M%252C_%253B3PAh13jZhZYBaM%252CloEfYAuj_Jl_2M%252C_%253BUaYi1AisWEcimM%252CloEfYAuj_Jl_2M%252C_%253BsWQ3FBNpdn7iZM%252ClqHY-lxBX-tM8M%252C_%253B7FpUOoLSeh5BrM%252CuK-ztmZqeFsUKM%252C_%253BHUaXYJCEPzYklM%252ClqHY-lxBX-tM8M%252C_&usg=AI4_-kRYyEFRbfU6pI7zquelm02sc47TFw&sa=X&ved=2ahUKEwi97KD2uJb9AhVMMVkFHY2ZBQIQjJkEegQIEhAC', 'https://www.apontador.com.br/local/rr/boa_vista/alimentos_e_bebidas/C416535139506O5060/casa_malu.html', 'https://www.tripadvisor.com/Hotel_Review-g194863-d15680073-Reviews-Casa_Malu-Positano_Amalfi_Coast_Province_of_Salerno_Campania.html', 'https://www.facebook.com/pages/category/Footwear-Store/Ateliermix-Boa-Vista-388533614563246/', 'https://consultas.plus/lista-de-empresas/roraima/boa-vista/06773705000128-malu-minimercado-eireli/', 'https://cnpj.biz/06773705000128']","['Casa Malu ; Endereço. Rua Sao Vicente, 578, Cinturao Verde - Sala A Boa Vista/RR - CEP 69312-357 ; Telefones. (95) 3224-2546 ; Email. niltec@oi.com.br.', 'Casa Malu em Boa Vista - RR, Roraima. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Diário Cidade.', 'Localização. Rua São Vicente, 578, Cinturão Verde, 69312-357, Boa Vista - RR. rota pronta · Faça login para enviar fotos. Lugares para comer\xa0...', 'A superb apartment with a great balcony, all the amenities are great, all the people working there are helpful and kind. Located in one of the Main Street of\xa0...', 'Loja Ateliermix - marcas Capodarte e Dumond AV.: N. Senhora da Consolata, 378- São Pedro, 69301-011 Boa Vista, RR, Brazil.', 'A empresa Malu Minimercado Eireli, aberta em 13/07/2004, é uma MATRIZ do tipo ... Estado / UF: Roraima / RR; Município: Boa Vista; Bairro: Cinturao Verde\xa0...', 'Todos os dados da empresa Casa Malu Malu Minimercado LTDA com CNPJ 06.773.705/0001-28 - 06773705000128 de Boa Vista/RR. Telefone, E-mail, Endereço...']"
PAU DA PACIENCIA,+55 95 98402-3143,"['https://guiaroraima.com/pau-da-paciencia-vans', 'https://local.infobel.br.com/BR112675808-9532241871/pau_da_paciencia-boa_vista.html', '/search?q=PAU+DA+PACIENCIA,+BOA+VISTA+-+RR&tbm=isch&source=univ&fir=on2vr8IVSGuGrM%252Cfm5sBA5O5AL5JM%252C_%253BV5ojvZ47mk9xUM%252CcQB2PAjYsQO_5M%252C_%253BitFi1E7pXO77AM%252CcQB2PAjYsQO_5M%252C_%253BZO2KpsQGEoU5yM%252CIE8i0LHGtssEkM%252C_%253BbKw5PiL00gekYM%252CC60amOOaJ_nUVM%252C_%253BdgZdAVfgyQC05M%252CFGqn5ZZ6tg-S-M%252C_%253B2yfRCBlctt-krM%252CF5PdqwFpGGfSNM%252C_%253BRDVHAjIG76HfkM%252CtAbhF5HR6tsvGM%252C_%253BjV520H11sQg28M%252C-OLsmNxAU9Ca6M%252C_%253BNL-a0JFjwCj-JM%252CRrEHxbR4PvPK_M%252C_&usg=AI4_-kR9Oqyvh7DmLdidWkfaI0QEYwyQCw&sa=X&ved=2ahUKEwi-4p_8uJb9AhVGFVkFHfmcAogQjJkEegQIFhAC', 'https://pt.foursquare.com/v/pau-da-paci%C3%AAncia/531c930c498ea742e5340401', 'https://www.solutudo.com.br/empresas/rr/boa-vista/super-minimercados/pau-da-paciencia-10143233', 'https://br.todosnegocios.com/pt/pau-da-paci%C3%AAncia_1t-95-98402-3143', 'https://www.apontador.com.br/local/rr/boa_vista/alimentos/C40802765D5F5Z5F55/pau_da_paciencia.html', 'https://www.locaisdobrasil.com.br/encontre/transportadora/boa-vista-rr/pau-da-paciencia/62ef035b694ab47e88306949', 'https://www.infobel.com/pt/brazil/pau_da_paciencia/boa_vista/BR112675808-9532241871/businessdetails.aspx']","['Pau da Paciência - PADARIAS, PADARIAS-PASTELARIAS, Boa Vista, 69308, Avenida Brasil 498, TEL: 9532241..., Brasil, ... Roraima - BrazilExibir telefone.', 'A empresa Pau Da Paciencia trabalha há mais de 38 anos na categoria Super - Minimercados na cidade de Boa Vista, RR na Avenida Brasil, Nº 498 - Pricumã.', 'Onde Pau da PACIÊNCIA se localiza? A Pau da PACIÊNCIA está localizada em Av. Brasil, 498 - Pricumã, Boa Vista - RR, 69309-575, Brazil, Boa Vista (Roraima).', '... as fotos e as avaliações do Pau da Paciencia especializado em null localizado em Avenida Brasil, 69309-575, Aquilino Mota Duarte, Boa Vista, RR.', 'Pau da Paciência em Boa Vista - RR, melhor Transportadora da região. Veja como chegar no endereço, horário de funcionamento, telefone, promoções,\xa0...', '... horários de funcionamento, fotografias e vídeos para Pau da Paciência - Padarias, Padarias-Pastelarias a Boa Vista. ... Roraima - BrazilExibir telefone.']"
COMERCIAL CIDADAO,NAO DISPONIBILIZADO,"['https://moovitapp.com/index/en/public_transit-Comercial_Cidadao-Boa_Vista-site_202148820-4307', 'https://cidadao.boavista.rr.gov.br/?grupo=20', 'https://portalcidadao.prefeitura.boavista.br/servico_detalhado.aspx?cod_assunto_documento_tipo=104&cod_atividade_economica=&a_respostas=', 'https://cartaocidadaorr.com.br/parceiros/', 'https://www.econodata.com.br/consulta-empresa/06108012000110-MERCADINHO-ARAUJO-LTDA', 'https://www.apontador.com.br/local/rr/boa_vista/alimentos/C407399450584D5844/comercial_cidadao.html']","[""What's the nearest bus stop to Comercial Cidadao in Boa Vista? Rua Major Ecildon Pinto, 210 and Colégio Militar Elza Breves De Carvalho are the nearest bus\xa0..."", 'Este serviço destina-se ao consumidor que deseja submeter reclamações provenientes de relações de consumo com estabelecimentos comerciais e prestadores de\xa0...', 'Solicitar a emissão de habite-se Comercial para o ALVARÁ PARA CONSTRUÇÃO E REFORMA E OU AMPLIAÇÃO COMERCIAL - DETALHADO. Destina-se a: CIDADÃO EMPRESA.', 'Empresa parceira ; av doutor sylvio lofego botelho, 152, centro, Boa Vista – RR, 69301330 · 95999405798 · mdelgaron2@gmail.com ; Rua Amapá, 386, dos estados, Boa\xa0...', 'Consulte o CNPJ da COMERCIAL CIDADAO de Boa Vista, RR, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de\xa0...', '... o endereço, as fotos e as avaliações do Comercial Cidadao especializado em null localizado em Rua Cc 24, QUADRA 38, 69312-272, Cauamé, Boa Vista, RR.']"
MERCADAO E ACOUGUE NORDESTAO,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/rr/boa-vista/super-minimercados/mercadao-e-acougue-nordestao-10159603', 'https://cnpj.biz/06118276000155', 'https://www.apontador.com.br/local/rr/boa_vista/acougues/C403766618154C154C/mercadao_e_acougue_nordestao.html', 'https://www.diariocidade.com/rr/boa-vista/guia/mercadao-e-acougue-nordestao-06118276000155/', 'https://cidadeurgente.com/rr/boa-vista/guia/mercadao-e-acougue-nordestao-06118276000155/amp/', '/search?q=MERCADO+E+ACOUGUE+NORDESTAO,+BOA+VISTA+-+RR&tbm=isch&source=univ&fir=eezYSIkRKYAANM%252CLrOtX_riIdxZ0M%252C_%253BIajOlMb173LHuM%252C_pd4lk3FlR9f2M%252C_%253BUaZZYGNd4DqKoM%252CAlbhP1jqW7XhNM%252C_%253B28SR-lJswUPYEM%252CAlbhP1jqW7XhNM%252C_%253BucYGJiMZsz0uxM%252CAlbhP1jqW7XhNM%252C_%253BCtwakwGVeBdozM%252CAlbhP1jqW7XhNM%252C_%253B4_dKHH-v4Dc3cM%252CAlbhP1jqW7XhNM%252C_%253BlsuRRjK-qPyczM%252CAlbhP1jqW7XhNM%252C_%253BywMjZ_y0RZRQRM%252CAlbhP1jqW7XhNM%252C_%253BiSu_wpNgkxw3lM%252CAlbhP1jqW7XhNM%252C_&usg=AI4_-kR0yx5nrphYjjAHBBQ6kiHDjDbyjw&sa=X&ved=2ahUKEwiwlpmIuZb9AhXYMVkFHQm8DP4QjJkEegQIHBAC', 'https://moovitapp.com/index/en/public_transit-Mercantil_Crock-Boa_Vista-site_202156365-4307', 'https://www.slideshare.net/nessaassis/rede-credeciada-alelo']","['No mercado, a empresa está localizada na Rua Argentina, Nº 564 no bairro Cauame em Boa Vista - RR, CEP 69311-009. A empresa Mercadao E Acougue Nordestao\xa0...', 'Todos os dados da empresa Mercadao e Acougue Nordestao M. C. M. de Aguiar com CNPJ 06.118.276/0001-55 - 06118276000155 de Boa Vista/RR. Telefone, E-mail...', 'Mercadao e Acougue Nordestao. Rua Argentina, , Cauamé,Boa Vista - RR, CEP: 69311-009. 0 avaliações. Aberto agora. Seg à Sex: 09:00 às 18:00.', 'A empresa Mercadao E Acougue Nordestao, localizada no bairro Cauame, em Boa Vista-RR foi fundada em 2004. A atividade principal da empresa é Comércio\xa0...', 'Confira no mapa como chegar em Mercadao E Acougue Nordestao, no endereço: Rua Argentina, 564, Cauame, Boa Vista-RR. CEP: 69311-009 .', 'Directions to Mercantil Crock (Boa Vista) with public transportation ... From USA RR, Boa Vista ... From Cerveja e Cia, Boa Vista.', 'Sep 12, 2018 — ... SIM SIM SIM BA ALAGOINHAS BARREIRO MERCADO CARINE 5411 Mercearias e ... e Supermercados SIM SIM SIM BA ALAGOINHAS CENTRO ACOUGUE ITAMIRA\xa0...']"
MERCANTIL PROMESSA DE DEUS,+55 95 3626-2992,"['https://www.descubraonline.com/guia/rr/boa-vista/mercantil-promessa-de-deus-04457264000120/', 'https://www.solutudo.com.br/rr/boa-vista/super-minimercados/mercantil-promessa-de-deus-10136564', 'https://www.econodata.com.br/consulta-empresa/04457264000120-I-PRILL-DE-ALMEIDA-COMERCIO-VAREJISTA-DE-MERCADORIAS-LTDA', 'https://www.apontador.com.br/local/rr/boa_vista/alimentos/C406937651513Z5135/mercantil_promessa_de_deus.html', 'https://boa-vista-roraima.infoisinfo-br.com/ficha/mercantil-promessa-de-deus/5372566', 'https://cnpj.biz/04457264000120', 'https://cidadeurgente.com/rr/boa-vista/guia/mercantil-promessa-de-deus-04457264000120/', 'https://www.telelistas.net/locais/rr/boa+vista/supermercados+e+hipermercados/bu-3143222/mercantil+promessa+de+deus+em+joquei+clube', 'https://avaliacoesbrasil.com/supermercado/boa-vista/mercantil-promessa-de-deus/']","['Confira abaixo os telefones, endereço e e-mail para contato de Mercantil Promessa De Deus em Boa Vista, Roraima. I PRILL DE ALMEIDA com o CNPJ 04.457.264/0001-\xa0...', 'Mercantil Promessa De Deus ; Endereço. Rua Guanabara, 111, Joquei Clube - A Boa Vista/RR - CEP 69313-015 ; Telefone. 95626-0617.', 'Consulte o CNPJ da MERCANTIL PROMESSA DE DEUS de Boa Vista, RR, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de\xa0...', 'Mercantil Promessa de Deus. Rua Guanabara, a, Jóquei Clube,Boa Vista - RR, CEP: 69313-015. 0 avaliações. Aberto agora. Dom: 10:00 às 18:00. Seg à Sáb:.', 'Supermecado: Generos Alimenticios, Limpeza. Banca de Revista.,Rua Guanabara, 111,Mercantil Promessa de Deus,Boa Vista (Roraima)', 'Mercantil Promessa de Deus I. Prill de Almeida Comercio Varejista de Mercadorias LTDA Rua Guanabara 111 A Joquei Clube Boa Vista RR 69313-015.', 'Mercantil Promessa De Deus em Boa Vista - RR, Roraima. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Guia\xa0...', 'Ache endereço e telefone de Mercantil Promessa de Deus em Jóquei Clube atuante em Supermercados e Hipermercados, perto de Jóquei Clube, Boa Vista - RR.', 'Temos 71 avaliações sobre Mercantil Promessa de Deus - Supermercado. Situada em Boa Vista (Roraima). Clique e confira as informações e comentários.']"
