,tel,link,descricao
BEBILAR,+55 11 3112-1100,"['https://www.solutudo.com.br/empresas/sp/s-paulo/depositos-de-bebidas/bebilar-17515487', 'https://www.ifood.com.br/delivery/sao-paulo-sp/bebilar-distribuidora---bela-vista-bela-vista/ffdf340a-f88c-48ab-9c2c-732e92ea8d54', 'https://guiafacil.com/site/bebilar/sao-paulo/sp/1131121100/', 'https://www.dnb.com/business-directory/company-profiles.bebilar_comercial_e_distribuidora_de_alimentos_e_bebidas_ltda.5ce31cc0f2cfd8ad3474e080995ad7b7.html', 'https://www.apontador.com.br/local/sp/sao_paulo/bebidas/C40535223536T36/bebilar_bebidas.html', 'https://applocal.com.br/empresa/bebilar/sao-paulo/sp/10661402', 'https://www.listamais.com.br/local/cad_id7BBB05/bebilar-comercial-distribuidora-alimentos-bebidas-ltda-distribuidores-de-bebidas-em-sao-paulo-sp', 'https://www.descubraonline.com/guia/sp/sao-paulo/bebilar-07053817000177/']","['A empresa Bebilar trabalha há mais de 18 anos na categoria Depósitos de Bebidas na cidade de São Paulo, SP na Rua Conselheiro Ramalho, Nº 198 - Bela Vista.', 'Distribuidora de Bebidas e Alimentos, localizada na BELA VISTA. Atendendo diariamente das 8h00 as 18h00 (aos domingos das 9h00 as 12h30) desde 2000!', 'BEBILAR tem como foco o segmento de Bebidas - Depósitos e Distribuidores em São Paulo. Você pode localizá-lo em Rua Conselheiro Ramalho, 198 no bairro B...', 'Doing Business As: BEBILAR. Company Description: Industry: Beverage stores. Printer Friendly View. Address: SAO PAULO, SAO PAULO Brazil See other locations.', '... as fotos e as avaliações do Bebilar Bebidas especializado em null localizado em Rua Conselheiro Ramalho, 198, 01325-001, República, São Paulo, SP.', 'Bebilar fica sediada no endereço Rua Conselheiro Ramalho 198 no bairro Bela Vista na cidade de São Paulo, SP. Saiba como chegar navegando pelo mapa. O CEP do\xa0...', 'Bebilar Comercial Distribuidora Alimentos Bebidas Ltda - São Paulo SP Distribuidores de Bebidas | Encontre na Lista Mais o Telefone, WhatsApp, Endereço,\xa0...', 'BEBILAR COMERCIAL E DISTRIBUIDORA DE ALIMENTOS E BEBIDAS LTDA com o CNPJ 07.053.817/0001-77, iniciou as atividades em 21/09/2004.']"
KIAMOR,NAO DISPONIBILIZADO,"['https://www.kiamor.com.br/', 'https://m.yelp.com/biz/bazar-e-papelaria-kiamor-s%C3%A3o-paulo', 'https://m.facebook.com/people/Ki-Amor-Chocolates/100065377996727/', 'https://www.reclameaqui.com.br/empresa/kiamor-sao-paulo-sp-bebidas/', 'https://foursquare.com/v/ki-amor/50042a0ce4b0bc51708a12b8', 'https://www.solutudo.com.br/empresas/sp/s-paulo/depositos-de-bebidas/kiamor-17450666', 'https://restaurantguru.com.br/Ki-Amor-Sao-Paulo']","['Ki Amor Atacado. Menu de Produtos ... (49) 9 9101-6882. kiamorsite@kiamor.com.br. 0. Em toda loja. Fazer Login · Novo cadastro; PRODUTOS.', 'Map · Av. Engenheiro Caetano Álvares 2345. São Paulo - SP 02546-000. Brazil. Casa Verde. Directions · (11) 3965-6822. Call Now · More Info. Products for Bazar e\xa0...', 'Ki-Amor Chocolates, São Paulo, Brazil. 59 likes. Ki-Amor é conhecida pela qualidade de seus ovos de páscoa com melhores preços e variedades de sabores....', 'Saiba se a empresa Kiamor - Sao Paulo, SP (Bebidas) é confiável, segundo os consumidores. Se tiver problemas, reclame, resolva, avalie. Reclame Aqui.', '""Great drinks and perfect food. Ask for anything, really..."" Gustavo A. Gustavo Amarante · Brasil » São Paulo\xa0...', 'A empresa Kiamor que tem como razão social Adega E Lanchonete Kiamor Ltda foi fundada em 25/05/2006 e está cadastrada na Solutudo no segmento de Depósitos\xa0...', 'Feb 6, 2023 — Este restaurante serve comida boa e um lugar bom para relaxar depois de visitar a Open Museum of Urban Art - MAAU SP.']"
VELOSO BAR,NAO DISPONIBILIZADO,"['https://velosobar.com.br/', 'https://www.tripadvisor.com.br/Restaurant_Review-g303631-d3940758-Reviews-Veloso_Bar-Sao_Paulo_State_of_Sao_Paulo.html', 'https://www.instagram.com/velosobar/?hl=en', 'https://www.yelp.com/biz/veloso-bar-s%C3%A3o-paulo', 'https://www.baressp.com.br/bares/veloso-bar', 'https://pt.foursquare.com/v/veloso-bar/4b118e31f964a520347f23e3', 'https://www.minube.net/place/veloso-bar-a856051', 'http://placestovisitbrazil.com/the-best-coxinha-veloso-bar/', 'https://www.minube.com.br/sitio-preferido/bar-veloso-a26421', 'https://restaurantguru.com.br/Veloso-Bar-Sao-Paulo']","['O Veloso Bar foi eleito 7 vezes seguidas o melhor bar para comer de SP, pela Folha de S.Paulo. Coxinha do Veloso está entre as 10 melhores comidinhas de SP\xa0...', 'Veloso Bar, São Paulo: Veja 1.920 dicas e avaliações imparciais de Veloso Bar, ... Rua Conceição Veloso, 54 Vila Mariana, São Paulo, Estado de São Paulo\xa0...', 'Veloso Bar. Coxinhas & Caipirinhas - Desde 2005 R. Conceição Veloso, 54 - SP ▫️ Não fazemos reservas. Informações e contatos. linktr.ee/VelosoBar.', 'Melhor coxinha de SP! R$30 seis unidades. Pena que o local é complicado de conseguir mesa, mas agora atendem em um balcão só para viagem. De sobremesa\xa0...', 'Veloso Bar in São Paulo: Compare prices before booking, see photos, and read reviews. ... Rua Conceicao Veloso, 56 | Vila Mariana, Sao Paulo... Address.', 'Best Coxinha - Veloso Bar is one of most popular pubbar to meet people or go with your friends ... Where: Rua Conceição Veloso, 54 – Vila Mariana, São Paulo', 'A primeira vista, ninguém diria que o bar ganhou só no ano de 2011 inúmeros prêmios, entre eles: Um dos cincos melhores botecos do Brasil (Revista Gula), A\xa0...']"
ABRIGITTE,NAO DISPONIBILIZADO,"['https://abrigitte.com.br/', 'https://www.oemporio.com.br/vinho_abrigitte_rose_ice_750_ml_4642.html', 'https://www.ahoradovinho.com.br/vinho-rose/franca/abrigitte-rose', 'https://br.linkedin.com/company/abrigitteoficial', 'https://pt-br.facebook.com/BoutiqueDaBrigitte/', 'https://www.econodata.com.br/consulta-empresa/09140974000145-ART-DE-TABLE-IMPORTACAO-EXPORTACAO-E-COMERCIO-DE-BEBIDAS-E-ALIMENTOS-LTDA', 'https://www.abcdacomunicacao.com.br/abrigitte-o-vinho-rose-refrescante-que-conquistou-os-cariocas-se-prepara-para-ganhar-o-brasil/']","['aBrigitte é uma marca de bebidas nascida na França em 2014.A marca iniciou sua jornada com o blend de vinho rosé com aromas naturais de frutas que conquistou\xa0...', 'De Segunda a Sábado das 09 às 20 hs. Av. General Ataliba Leonel, 2343 - Vila Guilherme CEP: 02033-010 - São Paulo - SP. Telefone: (11) 2223\xa0...', 'O aBrigitte é uma bebida composta refrescante, elaborada à base de vinho rosé francês combinado ao sabor de frutas cítricas! Produzido pela vinícola Château\xa0...', 'Estamos presentes em grandes atacadistas e varejistas, além de restaurantes, no Rio de Janeiro, São Paulo, Espírito Santo e Brasília.', 'Boutique da Brigitte, São Paulo. 1.638 curtidas · 1 falando sobre isso · 390 estiveram aqui. Dedicada a fazer arte que nos encanta e com exclusividade....']"
DISTRIBUIDORA GUARAPIRANGA,NAO DISPONIBILIZADO,"['https://www.facebook.com/BonafontGuarapiranga/?locale=pt_BR', 'https://www.solutudo.com.br/empresas/sp/s-paulo/depositos-de-bebidas/distribuidora-guarapiranga-17604652', 'https://www.descubraonline.com/guia/sp/sao-paulo/distribuidora-guarapiranga-07494540000207/', 'https://www.apontador.com.br/local/sp/sao_paulo/bebidas/3XCY7EX2/distribuidora_de_bebidas_guarapiranga__capao_redondo.html', 'https://cidadeurgente.com/sp/sao-paulo/guia/distribuidora-de-alimentos-guarapiranga-37998826000100/', 'https://www.consultarcep.com.br/sp/sao-paulo/guarapiranga/avenida-guarapiranga-lado-par/04911005']","['Bonafont - Distribuidora Guarapiranga · Página · Fornecedor de água engarrafada · Rua João Freire Farto , 188, São Paulo, SP, Brazil · +55 11 5515-1045.', 'A empresa Distribuidora Guarapiranga trabalha desde 2015 na categoria Depósitos de Bebidas na cidade de São Paulo, SP na Avenida Washington Luis,\xa0...', 'Confira abaixo os telefones, endereço e e-mail para contato de Distribuidora Guarapiranga em São Paulo, São Paulo. A&F COMERCIALIZADORA DE AGUAS LTDA com o CNPJ\xa0...', 'Distribuidora de Bebidas Guarapiranga - Capão Redondo. Avenida Comendador Santana, 561, Capão Redondo,São Paulo - SP, CEP: 05866-000. 0 avaliações.', 'Distribuidora De Alimentos Guarapiranga em São Paulo - SP, São Paulo. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de\xa0...', 'Avenida Guarapiranga - lado par localizada no bairro de Guarapiranga - cidade de São Paulo SP. ... Distribuidora De Agua; Oficina; Pizzaria; Restaurante.']"
BECA,NAO DISPONIBILIZADO,"['https://www.facebook.com/DetalhesAluguelDeBecas/?locale=pt_BR', 'https://www.instagram.com/doutorbecas/?hl=en', 'http://formatura.com.br/empresas/becas/sp/sao-paulo', 'https://becas.com.br/', 'https://www.organizandoeventos.com.br/SP/Sao-Paulo/aluguel-de-becas-para-formatura.htm', 'https://www.becaseufrates.com.br/', 'https://www.becamilano.com.br/', 'https://m.yelp.com/biz/beca-s%C3%A3o-paulo']","['montagem da exposição. A curadoria será realizada pela artista Beca, grafiteira e graduanda em artes visuais, residente da cidade de Limeira-SP.', '27k Followers, 37 Following, 249 Posts - See Instagram photos and videos from Fotos de Formaturas, Aluguel de Becas e Colação de Grau em SP (@doutorbecas)', 'Quer Becas, Becas de Formatura em São Paulo? Temos a mais completa lista de Becas, peça já seu orçamento de Becas de Formatura em São Paulo.', 'Chef Confeiteira Fábrica de Casamentos Bake Off Brasil SBT e Discovery H&H.', ""Beca in São Paulo, reviews by real people. Yelp is a fun and easy way to find, recommend and talk about what's great and not so great in São Paulo and\xa0...""]"
TOTAL BEBIDAS,+55 11 94708-9811,"['https://www.instagram.com/totalbebidas24h/?hl=en', 'https://ms-my.facebook.com/pages/category/Wine-spirits/Total-Bebidas-112315797203831/', 'https://www.ifood.com.br/delivery/sao-paulo-sp/total-bebidas-jardim-taboao/455ee9a4-a17e-484b-8e6f-54dfdb7ce81e?prato=703323', 'https://totalbebidas.com/', 'https://www.solutudo.com.br/empresas/sp/s-paulo/depositos-de-bebidas/total-bebidas-17771089', 'https://maps.google.com/maps/contrib/118103711318437771574']","['Total Bebidas ⏰ Aberto 24h. Delivery: 3301-5255 | 99117-2866. Loja 1 - Av. São Miguel dos Caribés, 11. Loja 2 - R. Adeodato José dos Réis, 62.', 'Vendas Vinhos e Bebidas destiladas direto da Industria . Page · Wine/spirits. +55 11 95949-6837. danilo.totalbebidas@gmail.com. Closed now.', 'A empresa Total Bebidas trabalha há mais de 5 anos na categoria Depósitos de Bebidas na cidade de São Paulo, SP na Rua Luis Carlos Ventura,\xa0...', 'R. São Virgílio, 245 - Jardim Taboao, São Paulo - SP, 05741-240, Brazil. Para todo tipo de sede peça Total bebidas. Total bebidas.']"
SAUDE AGUA MINERAL,NAO DISPONIBILIZADO,"['https://www.facebook.com/Bebasaudeaguamineral/', 'https://www.solutudo.com.br/empresas/sp/s-paulo/depositos-de-bebidas/saude-agua-mineral-17693350', 'https://www.saopauloaqui.com.br/1/11119/agua-mineral/agua-e-saude-distribuidora-de-agua-mineral.html', 'https://acquabellamineral.com.br/', 'https://fontagua.com.br/', 'https://www.serranegrasaude.com.br/', 'https://www.diskaguamineral.com.br/', 'https://m.yelp.com/biz/speed-%C3%A1gua-mineral-s%C3%A3o-paulo', 'https://minhasaude.proteste.org.br/agua-mineral-marcas-nacionais-sao-de-excelente-qualidade/']","['Saude Agua Mineral ; Endereço. Avenida Agostinho Rubin, 515, Jardim Germania São Paulo/SP - CEP 05848-000 ; Telefone. (11) 5511-7143 • (11) 5512-9924 · (11) 5510-\xa0...', 'Água e Saúde Distribuidora de Água Mineral. Endereço: Rua Dr. Diogo de Faria, 986. Bairro Vila Clementino - Distrito Vila Mariana Zona Sul - São Paulo - SP', 'E, preocupados em preservar o que há de mais puro e natural, fundaram, em 1973, a Empresa Mineradora Serra Negra Ltda. Já que a explosão demográfica e\xa0...', 'A Disk Água Mineral Distribuidora no centro de São Paulo, ... as melhores marcas de Água Mineral do Brasil com o intuito de proporcionar qualidade e saúde.', 'Photos · Map · Av. Bosque da Saúde 735. São Paulo - SP 04142-091. Brazil. Saúde. Directions · (11) 5071-9140. Call Now · More Info. Offerings for Speed Água Mineral.', 'Apr 13, 2021 — O Brasil é rico em fontes de água mineral e hoje é considerado o 4º ... uma água mineral, seus benefícios para a saúde e a importância de\xa0...']"
PUNTO D AGUA,NAO DISPONIBILIZADO,"['https://www.coligado.com.br/empresa/punto-d-agua-sao-paulo-2079272', 'https://www.saopauloautopecas.com.br/produto/bomba-dagua-punto-1-4-8v-evo-2010-a-2017-97701', '/search?q=PUNTO+D+AGUA,+SAO+PAULO+-+SP&tbm=isch&source=univ&fir=pvdyKQLcoCZ3JM%252CexqdRVTulY8mPM%252C_%253Bx1N2dA4BJqiYjM%252CFsfoEi0LU9KBDM%252C_%253BAqG0fSkm7uZwHM%252CLsfz1zZADx7lTM%252C_%253BUNe4NTZClxhIuM%252CDlFM6aVZe2edhM%252C_%253BH4EY2uxxm3NxWM%252CfMsGIAiGMlFBPM%252C_%253BbXbefs30tsfJOM%252CHUfS-uRgnQW32M%252C_%253B1aQVhO_kovGMNM%252Cb7yXNBKBQpmpkM%252C_%253BetJwrbZ27y9SJM%252CYn79ZlyXYT6jsM%252C_%253Bg4rCvpTu3rYKbM%252CfMsGIAiGMlFBPM%252C_%253B1acx5AVnxJUksM%252C06Ew_HVUBk6RRM%252C_&usg=AI4_-kSPyfpCD7FJVEqYQ0UohyIu-dC0cA&sa=X&ved=2ahUKEwjgzqTWqqT9AhWkF1kFHdzpA_oQjJkEegQIKRAC', 'https://www.santamartajundiai.com.br/MLB-1169283866-bomba-dagua-fiat-punto-e-torq-16-18-16v-vetore-55243968-_JM', 'https://www.jocar.com.br/fiat/punto/motor/bomba-d-agua/', 'https://pecapracarro.com.br/flog/album/bomba-da-agua-zona-sul-zona-leste-zona-norte-zona-oeste-sao-paulo-brasil/image-bomba-d-agua-punto-1-4-8v-fire-2008-em-diante?id=4409162', 'https://lista.mercadolivre.com.br/reservatorio-agua-punto-original']","['Rua Tutoia, 322. Tel: (11)388549... Confira as avaliações, fotos e outras informações complementares da empresa Punto D Água especializado em Lojas de\xa0...', ""Bomba D'agua Punto 1.6 16v E Torq 2011 2012 2013 2014 2015 2016 desempenha um papel vital para atuar no sistema de arrefecimento de motores à combustão\xa0..."", ""Bomba d'água - Indisa - Punto 1.1/1.2 - 1995 - polia com 24 dentes - cada (unidade) - 354510 · R$ 172,66 c/ boleto/PIX (3% de desconto) ou R$ 178,00 em até\xa0..."", ""em Estoque: 0. BOMBA D'AGUA. COD.1362. CODIGO REF : 46422512 , UB0766 , BD9034 , 700354009 , VKPC82251A. FIAT : DOBLO 1.3 / 1.4 8V / 16V FIRE - ANO: 2003 /\xa0..."", 'Frete grátis no dia ✓ Compre Reservatorio Agua Punto Original parcelado sem juros! Saiba mais sobre nossas incríveis ofertas e promoções em milhões de\xa0...']"
INDAIA,NAO DISPONIBILIZADO,"['https://www.tripadvisor.com.br/Attraction_Review-g780023-d4057046-Reviews-Indaia_Beach-Bertioga_State_of_Sao_Paulo.html', 'https://www.airbnb.com.br/indaia-beach-brazil/stays', 'https://www.praias-360.com.br/sao-paulo/bertioga/praia-do-indaia', 'https://www.youtube.com/watch?v=w1_cfBO8zY0', 'https://www.facebook.com/DISKAGUAMINALBA/', 'https://www.buser.com.br/destinos/pontos-turisticos/sp/bertioga/praia-do-indaia', 'https://www.climatempo.com.br/previsao-do-tempo/litoral/1229/indaia-sp', 'https://minalbabrasil.com.br/marcas/indaia/agua-mineral-indaia/', 'https://www.yelp.com/biz/casa-indai%C3%A1-s%C3%A3o-paulo', '/search?q=INDAIA,+SAO+PAULO+-+SP&tbm=isch&source=univ&fir=tkoVGY3R1Rb6lM%252CIEgx9BL8nsCcgM%252C_%253B2XI77vrQjSGUbM%252CAfiOqRd8Q8na5M%252C_%253BAHpN8kfA5YXuzM%252CE6U837JtAcad0M%252C_%253BRLPWPzEgj0At7M%252CIEgx9BL8nsCcgM%252C_%253BVMIXkJxkNgvoPM%252C60xU9KZxeKZgbM%252C_%253BNvEIZ4mrDkS4eM%252CiEQmKtZ4ja_0uM%252C_%253B4bBJ1xSyV63qeM%252CE6U837JtAcad0M%252C_%253Bz_wOoa0q9OWZkM%252C60xU9KZxeKZgbM%252C_%253B3iAWEpPmaLsybM%252CDkEIc1sIkfjNwM%252C_%253BU87R0faYbocbAM%252CIEgx9BL8nsCcgM%252C_&usg=AI4_-kRxL_SY7xvb8zMSp721ljmbW0t2ZA&sa=X&ved=2ahUKEwjOr9DcqqT9AhV_EVkFHSQsAQEQjJkEegQIMxAC']","['Localizado em frente à praia, o Indaiá Praia Hotel oferece acomodação em Bertioga - São Paulo. O hotel conta com piscina ao ar livre e um restaurante com\xa0...', '18 de fev. de 2023 - Alugue de pessoas em Indaiá Beach, Brasil a partir de R$104/noite. Encontre lugares únicos para se hospedar com anfitriões locais em 191 .', 'Situado em frente à praia, o Indaiá Praia Hotel providencia acomodação em Bertioga - São Paulo. O hotel providencia uma piscina exterior e um restaurante no\xa0...', 'Conheça qual será a previsão do tempo e o clima para Indaiá - SP. Saiba se vai chover, ... Últimas notícias 6 parques aquáticos para curtir em São Paulo\xa0...', 'Indaiá é uma mistura deliciosa de três coisas: água, alegria e Brasil. ... na mochila dos adolescentes, no trabalho e nos momentos em família. Indaiá está\xa0...', 'São Paulo, SP · Shopping · Spiritual Shop. Casa Indaiá. Casa Indaiá. Spiritual Shop. Unclaimed. Add Review · Call. Directions. Photos. Add Photo.']"
6 IRMAOS,NAO DISPONIBILIZADO,"['https://m.yelp.com/biz/loja-6-irm%C3%A3os-s%C3%A3o-paulo', 'https://www.solutudo.com.br/empresas/sp/s-paulo/marmitarias/doceria-6-irmaos-21636299', 'https://m.facebook.com/pages/tempero-6-irm%C3%A3os/491585617692853/', 'https://www.apontador.com.br/local/sp/sao_paulo/enderecos_empresariais/C401205E64380N3804/6_irmaos.html', 'https://www.listamais.com.br/local/cad_idQB590f/distribuidora-6-irmaos-ltda-em-sao-paulo-sp', 'https://www.econodata.com.br/consulta-empresa/01253174000129-ADEGA-6-IRMAOS-LTDA', 'https://cnpj.biz/04067357000148', 'https://www.tripadvisor.com.br/Restaurant_Review-g303631-d5657451-Reviews-Paes_Dois_Irmaos-Sao_Paulo_State_of_Sao_Paulo.html']","['Map · Av. Fiorelli Peccicacco 1262. São Paulo - SP 05201-050. Brazil. Perus. Directions · (11) 3915-3838. Call Now · More Info. Products for Loja 6 Irmãos · Known\xa0...', 'Doceria 6 Irmaos ; Endereço. Rua Tijuapé, 116, Morro Do Índio - Conj 4 São Paulo/SP - CEP 05873-380 ; Telefone. (11) 7586-6974.', 'tempero 6 irmãos, São Paulo. 84 likes. tempero Tradicional de 500 gramas alho e Sal 500 gramas alho em pasta de 500g Alho Frito 100 gramas.', '6 Irmaos. Rua Doutor Diogo de Faria, 618, Vila Clementino,São Paulo - SP, CEP: 04037-002. 0 avaliações. Aberto agora. Seg à Sex: 09:00 às 18:00.', 'Distribuidora 6 Irmãos Ltda São Paulo SP | Encontre na Lista Mais o Telefone, WhatsApp, Endereço, Avaliações e Como Chegar em Rua Araré , Ch Inglesa.', 'Consulte o CNPJ da 6 IRMAOS de Santo André, SP, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de funcionários,\xa0...', 'Todos os dados da empresa Distribuidora 6 Irmaos LTDA com CNPJ 04.067.357/0001-48 - 04067357000148 de São Paulo/SP. Telefone, E-mail, Endereço, Sócios...', 'Localização e contato. Rua Riachuelo 269 Se, São Paulo, Estado de São Paulo 01007-000 Brasil.']"
BICA D' AGUA,NAO DISPONIBILIZADO,"['#', 'https://www.tripadvisor.com/LocationPhotoDirectLink-g303631-i203439410-Sao_Paulo_State_of_Sao_Paulo.html', 'https://www.tripadvisor.com.br/LocationPhotoDirectLink-g303631-i203439410-Sao_Paulo_State_of_Sao_Paulo.html', 'https://www.airbnb.com/rooms/47023653', 'https://tab.uol.com.br/noticias/redacao/2021/07/04/de-onde-vem-essa-agua-em-viaduto-de-sp-bica-mata-sede-de-quem-precisa.htm', 'https://m.yelp.com/biz/bica-d-%C3%A1gua-entregas-r%C3%A1pidas-s%C3%A3o-paulo', ""/search?q=BICA+D'+AGUA,+SAO+PAULO+-+SP&tbm=isch&source=univ&fir=GiZsxUXRJ3gVSM%252C_ShR1s9EXcI_eM%252C_%253BeHhfp_hcEovMCM%252CSXN0Y4l_f9nKtM%252C_%253B3dSofXwDR3RP3M%252CfjIeE-fSDdCLIM%252C_%253BKh7DTPgamYmJwM%252CfjIeE-fSDdCLIM%252C_%253BUFvrPUYWR4S79M%252CLduKm5jPBiA4rM%252C_%253BXcVEABsxLeMuFM%252CRgP_Sgb3u2wF0M%252C_%253B34lpNm0RVQKPrM%252CLkEESwZETkpjBM%252C_%253BOpMrw47SGq6ELM%252CAywQjL5vedXVGM%252C_%253ByrAsODdK1VwFnM%252CEKoYXMpT3cEeZM%252C_%253B2B69YA-Yg6noTM%252CNQRHQhveTAUknM%252C_&usg=AI4_-kRGQxuPH91icv3LP0kfLabOtUTv0Q&sa=X&ved=2ahUKEwiE6sXqqqT9AhUGMlkFHXTQBJsQjJkEegQIFRAC"", 'https://www.facebook.com/BicaBartenderParaFestas/', 'https://www.solutudo.com.br/empresas/sp/s-paulo/depositos-de-bebidas/bica-d-agua-17718872', 'https://montserrat.ind.br/projeto/bica-d-agua-quadrada-de-inox-140-mm/']","[""Foto de São Paulo: Bica d'água. Filtrar fotos por. Tudo (51407), Fotos (51400), Vídeos (7), Atrações (8888), Restaurantes/comida (944), Vistas (620)\xa0..."", ""Sítio Bica D'água. 4.29 · 7 reviews · Mogi das Cruzes, São Paulo, Brazil. Share. Save. Show all photos. Photos. Amenities. Reviews. Location. $228 night."", 'Jul 4, 2021 — em viaduto de SP, bica mata sede de quem precisa. Há 20 anos, bica jorra água no complexo viário do Cebolinha, próximo ao Ibirapuera, em São\xa0...', 'Photos · Map · Av. Nossa Senhora do Sabará 1164. São Paulo - SP 04686-001. Brazil. Campo Grande. Directions · (11) 5521-0530. Call Now · More Info. Offerings for\xa0...', 'Bartender Bica d Água - Serviços de Barmans, São Paulo. 81 curtidas. Bartender para Eventos, como casamentos, aniversários, debundantes etc.', 'A empresa Bica D Agua trabalha desde 2003 na categoria Depósitos de Bebidas na cidade de São Paulo, SP na Avenida Nossa Senhora Do Sabara, Nº 1.224 - Campo\xa0...']"
REI DA AGUA,NAO DISPONIBILIZADO,"['https://www.facebook.com/79.rei.84/', 'https://www.solutudo.com.br/empresas/sp/s-paulo/depositos-de-bebidas/o-rei-da-agua-16172357', 'https://guiafacil.com/site/rei-da-agua/sao-paulo/sp/1137393515/', 'https://rei-da-agua-beverage-supplier.negocio.site/', 'https://www.encontrasp.com.br/vila-sonia/comercio/agua-mineral/rei-da-agua.html', 'https://www.econodata.com.br/consulta-empresa/17305944000170-PRM-DISTRIBUIDORA-DE-AGUA-LTDA', 'https://www.apontador.com.br/local/sp/sao_paulo/alimentos/PJJWCBH5/rei_das_aguas_com_de_agua.html']","['O Rei Da Agua ; Endereço. Rua Caquito, 602, Vila Sao Geraldo São Paulo/SP - CEP 03607-000 ; Telefone. (11) 2791-4316 • (11) 2791-4316 ; Email. dt_cont@ig.com.br.', 'REI DA AGUA tem como foco o segmento de Fornecedores de Água em São Paulo. Você pode localizá-lo em Rua Ascenso Ribeiro, 40 no bairro Vila Morse em São ...', 'Mar 1, 2021 — O REI DA AGUA - TATUAPÉ - Distribuidora de Água Mineral. Distribuidora De Bebidas em Tatuapé ... Lindoya 500ml s/gás 12un R$ 14,00', 'Rei da Água - Distribuidora de Água MineralProdutos: Galões de 10 L e 20 L, filtros, suportes, bombas para galão, carvão, gelo. Entre em contato com o Rei\xa0...', 'Consulte o CNPJ da O REI DA AGUA de São Paulo, SP, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de funcionários,\xa0...', '... e as avaliações do Rei das Águas Com de Água especializado em null localizado em Rua Domingos Fernandes Bitencourt, 730, Vila Marari, São Paulo, SP.']"
B.A.C. COMERCIAL,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/empresas/sp/s-paulo/depositos-de-bebidas/b-a-c-comercial-17874472', 'https://www.diariocidade.com/sp/sao-paulo/guia/bac-comercial-02898029000168/', 'https://www.descubraonline.com/guia/sp/sao-paulo/bac-comercial-02898029000168/', 'https://www.linkedin.com/company/bacrepresentacoes', 'https://m.facebook.com/pages/category/Shopping---Retail/BAC-Botic%C3%A1rio-e-Natura-100452655186462/?locale2=pt_PT', 'https://www.econodata.com.br/consulta-empresa/06334399000204-BAC-PRESS-COMERCIAL-LTDA', 'http://www.dme.ind.br/portfolio-item/bac-swab-com-tubo-protetor/']","['No mercado, a empresa está localizada na Alameda Dos Tupiniquins, Nº 1334 no bairro Indianopolis em São Paulo - SP, CEP 04077-003. A empresa B.A.C. Comercial\xa0...', 'A empresa B.a.c. Comercial, localizada no bairro Indianopolis, em São Paulo-SP foi fundada em 1998. A atividade principal da empresa é Comércio Varejista de\xa0...', 'Confira abaixo os telefones, endereço e e-mail para contato de B.A.C. Comercial em São Paulo, São Paulo. ROBERTA CASCINO FRANCI com o CNPJ 02.898.029/\xa0...', 'A BAC Representações tem por objetivo expandir o mercado brasileiro de peças e acessórios automotivos nacional e internacionalmente. No Brasil, a empresa\xa0...', 'Apresentação. Natura. Página · Estabelecimento comercial de venda a retalho. São Paulo, SP, Brasil, São Paulo, SP, Brazil. +55 11 99821-2127.', 'Consulte o CNPJ da BAC - PRESS COMERCIAL de Valinhos, SP, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de\xa0...', 'Telefones: 018 3621.8670 | 018 3621-8836 | 011 98346.4263 (São Paulo) E-mails: dmecomercial@uol.com.br | comercial@dme.ind.br.']"
