,tel,link,descricao
PADARIA DO ZENI,+55 85 98743-1286,"['https://www.solutudo.com.br/empresas/ce/maranguape/super-minimercados/padaria-do-zeni-9392577', 'https://restaurantguru.com/Padaria-do-Zeny-Maranguape', 'https://www.apontador.com.br/local/ce/maranguape/padarias/C4077497513F2D3F20/padaria_do_zeni.html', 'https://www.turismo2rodas.com/ce/maranguape/guia/padaria-do-zeni-08580378000113/', 'https://www.diariocidade.com/ce/maranguape/guia/padaria-do-zeni-08580378000113/', 'https://www.descubraonline.com/guia/ce/maranguape/padaria-do-zeni-08580378000113/', 'https://cnpj.biz/08580378000113', 'https://lojasshoppingfortaleza.com.br/ce/padaria-do-zeni-sapupara-maranguape-supermercado-hipermercado-mercadinho-632912', '/search?q=PADARIA+DO+ZENI,+MARANGUAPE+-+CE&tbm=isch&source=univ&fir=jGHgLOVEJ8GvyM%252C8NHKUHWi17iZmM%252C_%253B6fKsWc_F18BcrM%252CdIxKD7VQfhD0wM%252C_%253B1CraKkTYJIhvUM%252CPHvTEXFo5SV6JM%252C_%253BlaCelylbq-mIhM%252CmYZqiCQ12YYPvM%252C_%253B_6yr3wXqHvhOYM%252C0DYXjNbKpF-0LM%252C_%253B_F1oO6dGA4QxpM%252CPHvTEXFo5SV6JM%252C_%253B3ADPVmE7pADXbM%252C0DYXjNbKpF-0LM%252C_%253Bga75U5t7g8VhQM%252C0DYXjNbKpF-0LM%252C_%253BzX_vajuYz5TXGM%252CmnM6JRxUIgSfBM%252C_%253BjPg_tdSZXJI6RM%252CPHvTEXFo5SV6JM%252C_&usg=AI4_-kQpP88oQsBeOJt5n10-2WcJC9nzEg&sa=X&ved=2ahUKEwi-4YvGupf9AhVEElkFHTOwCMQQjJkEegQIHRAC']","['A empresa Padaria Do Zeni trabalha há mais de 15 anos na categoria Super - Minimercados na cidade de Maranguape, CE na Avenida Tabatinga, Nº 1991 - Sapupara\xa0...', 'Oct 20, 2022 — Padaria do Zeny, #4 among Maranguape cafes: 35 reviews by visitors and 19 detailed photos. Find on the map and call to book a table.', '... as fotos e as avaliações do Padaria do Zeni especializado em null localizado em Avenida Tabatinga, 1991, 61950-000, Sapupara, Maranguape, CE.', 'Padaria Do Zeni em Maranguape, Ceará. Acesse agora e confira ✆ telefones, endereço e horários de atendimento dessa empresa | Turismo2Rodas.', 'Padaria Do Zeni em Maranguape - CE, Ceará. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Diário Cidade.', 'Padaria Do Zeni em Maranguape, Ceará. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...', 'Todos os dados da empresa Padaria do Zeni Savia Maria Andrade Lucena com CNPJ 08.580.378/0001-13 - 08580378000113 de Maranguape/CE. Telefone, Endereço...', 'Telefone Padaria do Zeni - Sapupara - Maranguape - Supermercado - Hipermercado - Mercadinho. Endereço: Avenida Tabatinga 1991 CEP: 61950000.']"
MERCADINHO BOM JESUS,NAO DISPONIBILIZADO,"['https://foursquare.com/v/mercadinho-bom-jesus/506b5ba7e4b06a23779ab916', 'https://www.facebook.com/people/Mercadinho-bom-jesus/100054633721386/', 'https://www.solutudo.com.br/empresas/ce/maranguape/super-minimercados/mercadinho-bom-jesus-9393278', 'https://www.waze.com/live-map/directions/br/rn/mercadinho-bom-jesus?to=place.ChIJ49h1SbirswcRdPjzc4Ww3fs', 'https://brazilguide.net/c/ana-maria-gomes-vasconcelos-00265289327-14302877000141', 'https://www.apontador.com.br/local/ce/maranguape/mercearias/C4034394541A2O1A2B/mercadinho_bom_jesus.html']","['See 1 photo from 13 visitors to Mercadinho Bom Jesus.', 'Mercadinho bom jesus, Maranguape, Ceara, Brazil. 293 likes · 149 were here. Shopping & retail.', 'No mercado, a empresa está localizada na Av Miguel Fernandes, Nº 50 - A no bairro Amanari em Maranguape - CE, CEP 61979-990. A empresa Mercadinho Bom Jesus\xa0...', 'Realtime driving directions to Mercadinho Bom Jesus, 3174-3220 Av. Maranguape, based on live traffic updates and road conditions – from Waze fellow drivers.', 'A empresa Mercadinho Bom Jesus localizada em Praça Adelino Coelho, 50, , Maranguape/CE - possui CNPJ 143.028.770/0014-1.', '... as fotos e as avaliações do Mercadinho Bom Jesus especializado em null localizado em Rua Raimundo Girão, 61946-020, Parque São João, Maranguape, CE.']"
MERCEARIA TRES IRMAOS,+55 31 3861-1516,"['https://www.solutudo.com.br/empresas/mg/nova-era/super-minimercados/mercearia-tres-irmaos-7794999', 'https://www.instagram.com/3irmaosnovaera/?hl=en', 'https://www.econodata.com.br/consulta-empresa/02957024000169-MERCEARIA-DO-CICICO-LTDA', 'https://www.descubraonline.com/guia/mg/nova-era/mercearia-tres-irmaos-02957024000169/', 'https://cnpj.biz/02957024000169', 'https://local.infobel.br.com/BR116590714/mercearia_tres_irmaos-nova_era.html', 'https://www.planetabrasileiro.com/mercearia-3-irmaos-nova-era-mg-F1108C60E1ED743', 'https://foursquare.com/v/mercearia-tr%C3%AAs-irm%C3%A3os/4e0736c88877394591e4961e', 'https://www.diariocidade.com/mg/nova-era/guia/mercearia-tres-irmaos-02957024000169/']","['No mercado, a empresa está localizada na Rua Governador Valadares, Nº 720 no bairro Centro em Nova Era - MG, CEP 35920-000. A empresa Mercearia Tres Irmaos\xa0...', 'Rua Governador Valadares, 684, Centro Nova Era - Minas Gerais ☎️ (31) 3861-1516 Suas compras com melhor preço e qualidade! · 113 posts · 1,056 followers.', 'Consulte o CNPJ da MERCEARIA TRES IRMAOS de Nova Era, MG, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de\xa0...', 'Confira abaixo os telefones, endereço e e-mail para contato de Mercearia Tres Irmaos em Nova Era, Minas Gerais. ; Razão Social: MERCEARIA DO CICICO LTDA ; Nome\xa0...', 'CNPJ: 02.957.024/ ; Inscrição Estadual MG: 447008048.00-22 ; Razão Social: Mercearia do Cicico LTDA ; Nome Fantasia: Mercearia Tres Irmaos ; Data da Abertura: 01/02\xa0...', 'Mercearia Três Irmãos - Nova Era. Mercearia Três Irmãos. Rua Governador Valadares 720 35920 Nova Era Minas Gerais - BrazilExibir telefone.', 'Mercearia 3 Irmãos - Nova Era Mg. QUALIFICAR. Publicado: Março 24. armazéns - armazéns, empórios e mercearias, armazéns empórios e mercearias - endereço:\xa0...', '2 visitors have checked in at Mercearia Três Irmãos. ... See what your friends are saying about Mercearia Três Irmãos. ... Estação do Açaí - Nova Era-MG.', 'A empresa Mercearia Tres Irmaos, localizada no bairro Centro, em Nova Era-MG foi fundada em 1999. A atividade principal da empresa é Comércio Varejista de\xa0...']"
MERCADINHO NOVA VIDA,+55 83 99646-1812,"['https://www.solutudo.com.br/empresas/pb/itaporanga/super-minimercados/mercadinho-nova-vida-1035105', 'https://www.econodata.com.br/consulta-empresa/02093160000158-JOSE-FRANCISCO-DE-SOUSA-FILHO', 'https://www.descubraonline.com/guia/pb/itaporanga/mercadinho-nova-vida-02093160000158/', 'https://eguias.net/mercadinho-nova-vida-itaporanga-pb', 'https://www.diariocidade.com/pb/itaporanga/guia/mercadinho-nova-vida-02093160000158/', 'https://listatudo.com.br/paraiba/paraiba/itaporanga/alimentos-bebidas-e-fumo/alimentacao/compras/armazens-emporios-e-mercearias/mercadinho-nova-vida/', 'https://www.planetabrasileiro.com/mercadinho-nova-vida-itaporanga-pb-F1208C30018D8', 'https://www.guialis.com.br/info/mercadinho-nova-vida/1268389', 'https://cnpj.biz/02093160000158']","['No mercado, a empresa está localizada na Rua Severino Teixeira Lima, Nº 108 no bairro Centro em Itaporanga - PB, CEP 58780-000. A empresa Mercadinho Nova Vida\xa0...', 'Consulte o CNPJ da MERCADINHO NOVA VIDA de Itaporanga, PB, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de\xa0...', 'Confira abaixo os telefones, endereço e e-mail para contato de Mercadinho Nova Vida em Itaporanga, Paraíba. ; Razão Social: JOSE FRANCISCO DE SOUSA FILHO ; Nome\xa0...', 'Mercadinho Nova Vida está instalada no endereço Rua Severino Teixeira Lima, na cidade de Itaporanga, Paraíba. Veja aqui nossos canais de atendimento WhatsApp,\xa0...', 'Confira no mapa como chegar em Mercadinho Nova Vida, no endereço: Rua Severino Teixeira Lima, 108, Centro, Itaporanga-PB. CEP: 58780-000 . Compartilhe:\xa0...', 'A Mercadinho Nova Vida está localizada na Rua Severino Teixeira Lima, 102 Centro - Itaporanga - PB. Somos uma empresa séria e confiável,\xa0...', 'Mercadinho Nova Vida - Itaporanga Pb. QUALIFICAR. Publicado: Março 23. alimentos - endereço: R Severino Teixeira Lima, 102 - Itaporanga, Para¡ba.', 'Mercadinho Nova Vida em Itaporanga, Paraíba ☎ (83) 345.. ✓ Endereço Rua Severino Teixeir Encontre Opiniões Reais Imagens Atualizadas.', 'Sep 10, 1997 — Todos os dados da empresa Mercadinho Nova Vida Jose Francisco de Sousa Filho com CNPJ 02.093.160/0001-58 - 02093160000158 de Itaporanga/PB.']"
MERCEARIA AVELAR,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/empresas/go/faina/super-minimercados/mercearia-avelar-10101960', 'https://www.diariocidade.com/go/faina/guia/mercearia-avelar-01858547000195/', 'https://www.yelp.com/search?cflt=food&find_near=latic%C3%ADnios-failac-faina', 'https://informacoesdobrasil.com.br/local/go/faina/p0nto-comercial-deposito-da-mercearia-go-rua-ferreira-avelar-230+1811739/', '/search?q=MERCEARIA+AVELAR,+FAINA+-+GO&tbm=isch&source=univ&fir=leqYHDBRDrYyEM%252CE9sp-QnqLu8cJM%252C_%253BR3rJHy6tEG-xpM%252Ctbx2KCfs-u0flM%252C_%253BdAKucGgkSZr6zM%252Ctbx2KCfs-u0flM%252C_%253BMnkfunmKEv5HtM%252CLpmYB0KZQUa0QM%252C_%253B7ETzPDVMbjlFDM%252C23hRBS2_-GteqM%252C_%253B0P_0hdtsu0RFUM%252Ctbx2KCfs-u0flM%252C_%253BJwEywm3IKUxQRM%252CZ1TdptA-HHF3vM%252C_%253B7I1aWycpujoqxM%252CxUbuXMc29NUZ-M%252C_%253BIajOlMb173LHuM%252CpAtAlwuPJPHK4M%252C_%253BYtNk_TMlFGEgaM%252CLoKfgRhku6QTwM%252C_&usg=AI4_-kSge43o1JBpg-abbgMWYdM0KszR1Q&sa=X&ved=2ahUKEwjDs9H3upf9AhU1GFkFHVLiCpYQjJkEegQICBAC', 'https://cnpj.biz/01858547000195', 'https://empresasdobrasil.com/empresa/mercearia-avelar-01858547000195', 'https://www.procuroacho.com/empresas/go/faina/11.483.030/0001-12/mercearia-fernandes']","['A empresa Mercearia Avelar trabalha desde 1980 na categoria Super - Minimercados na cidade de Faina, GO na Rua Noronha, Nº 142 - Centro.', 'Mercearia Avelar em Faina - GO, Goiás. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Diário Cidade.', 'Best Food near Laticínios Failac - Laticínios Failac, Mercearia Nunes, Supermercado Aliança, Mercearia ... R. Ferreira Avelar 8, Faina - GO 76740-000.', 'P0NTO COMERCIAL DEPOSITO DA MERCEARIA GO. Rua Ferreira Avelar, 230, Faina - GO. Editar os dados desse local. Distrito: FAINA Subdistrito: FAINA.', 'Todos os dados da empresa Mercearia Avelar Fabio Junior Avelar com CNPJ ... Mercearia Avelar Fabio Junior Avelar Rua Noronha 142. Centro Faina GO 76740-000.', 'Endereço · R NORONHA, 142 · Bairro CENTRO · Cidade Faina · CEP 76.740-000 · Telefone: Não disponível\xa0...', 'Localizada em Faina / GO, a empresa é uma Matriz do tipo Sociedade Empresária Limitada, de porte ""Micro Empresa"" e atualmente encontra-se Inapta na Receita\xa0...']"
NOSSO MERCADO,+55 22 2764-3380,"['https://pt-br.facebook.com/pages/category/Grocery-Store/Nosso-Mercado-1122808201096031/', 'https://www.solutudo.com.br/empresas/rj/rio-ostras/super-minimercados/nosso-mercado-10214178', 'https://www.diariocidade.com/rj/rio-das-ostras/guia/nosso-mercado-08379825000170/', 'https://br.todosnegocios.com/pt/nosso-mercado_14e-22-2764-3380', 'https://br.locale.online/nosso-mercado-1107047714.html', 'https://www.benditoguia.com.br/empresa/nosso-mercado-rio-das-ostras-rj', 'https://www.planetabrasileiro.com/nosso-mercado-F1006C90713D645']","['Nosso Mercado, Rio das Ostras. 123 likes · 1 was here. Atuamos no ramo de alimentos como:Açougue,perfumaria,cereais,biscoitos e bebida em geral.', 'Nosso Mercado ; Endereço. Rua Amaro Nascimento Da Silva, 795, Nova Esperanca - Casa Rio das Ostras/RJ - CEP 28893-540 ; Telefone. (22) 2760-9589 ; Email.', 'A empresa Nosso Mercado, localizada no bairro Nova Esperanca, em Rio das Ostras-RJ foi fundada em 2006. A atividade principal da empresa é Comércio\xa0...', 'A Nosso Mercado está localizada em R. Amaro Nascimento da Silva, 795 - Nova Esperança, Rio das Ostras - RJ, 28890-000, Brazil, Rio de Janeiro.', 'Nosso Mercado in Rio Das Ostras - Contact details, Address Map, Photos, offers, Real time Reviews and Ratings.', 'NOSSO MERCADO Rio das Ostras RJ - Supermercado localizada no endereço R. Amaro Nascimento da Silva, 795 - Nova Esperança, Rio das Ostras - RJ, 28890-000,\xa0...', 'Bebidas em geral, supermercados, mercado - Teléfono: 22 276095... - Dirección: Rua Amaro Nascimento da Silva - (28893540) Rio das Ostras, Rio de Janeiro.']"
MERCADO BARRETO CABRAL,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/rj/rio-ostras/super-minimercados/mercado-barreto-cabral-10097630', 'https://www.econodata.com.br/consulta-empresa/01582045000184-MERCADO-BARRETO-CABRAL-LTDA', 'https://cnpj.biz/10468217000184', 'https://transparencia.cc/dados/cnpj/10468217000184-RJ-mercado-barreto-cabral-ltda/', 'https://www.descubraonline.com/guia/rj/rio-das-ostras/mercado-barreto-cabral-01582045000184/', 'http://brfirmas.org/Mercado+Barreto+Cabral-1113733', 'https://www.informecadastral.com.br/cnpj/mercado-barreto-cabral-ltda-01582045000184', '/search?q=MERCADO+BARRETO+CABRAL,+RIO+DAS+OSTRAS+-+RJ&tbm=isch&source=univ&fir=GOjU_I_WW2MZoM%252CUTc0E5yYGDTgiM%252C_%253Bc9Wcpl9Xa13aeM%252C3yUL1kTZxadUjM%252C_%253BaBMmLZVefWanBM%252C3RNn4ClW7Bx-uM%252C_%253B3RCcZVyVDQMR4M%252C3RNn4ClW7Bx-uM%252C_%253B9UTsS8H01ZsMYM%252CA-yJK_BMJBZfnM%252C_%253BdaeB8v8oo8CpvM%252CRfSamNjVxzrBgM%252C_%253Bvmh3dei_qm-KzM%252CX_skXR-49eyQ8M%252C_%253BXWZ6JMx_eVeTaM%252C_ZWVeeRYnzMShM%252C_%253B3xqzMjMpoVf_VM%252CanPgUBUk7YZzgM%252C_%253Bg8EbN4pJY4xwMM%252CRfSamNjVxzrBgM%252C_&usg=AI4_-kSukEfrtn5_uVOpATpOEQN44YahCA&sa=X&ved=2ahUKEwjsvqmDu5f9AhUGE1kFHd5rAqIQjJkEegQIFBAC', 'https://casadosdados.com.br/solucao/cnpj/ramos-and-cabral-mercado-e-acougue-ltda-31740937000127']","['Mercado Barreto Cabral ; Endereço. Rua Abel Siqueira, 101, Recanto Rio das Ostras/RJ - CEP 28890-001 ; Telefones. (22) 2764-2171\xa0...', 'Consulte o CNPJ da MERCADO BARRETO CABRAL de Rio das Ostras, RJ, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de\xa0...', 'Todos os dados da empresa Mercado Barreto Cabral LTDA com CNPJ 10.468.217/0001-84 - 10468217000184 de Rio das Ostras/RJ. Telefone, E-mail, Endereço...', 'May 31, 2022 — A empresa Mercado Barreto Cabral Ltda, CNPJ 10.468.217/0001-84, de 24/10/2008, ... de porte ""ME"" que está localizada em Rio Das Ostras - RJ.', 'Mercado Barreto Cabral em Rio das Ostras, Rio de Janeiro. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...', 'As informações acima sobre a Mercado Barreto Cabral, localizada no endereço Rua Abel Siqueira 101, Rio das Ostras, RJ 28890-630, são precisas e foram\xa0...', 'O CNPJ da empresa Mercado Barreto Cabral Ltda (Mercado Barreto Cabral) é 01.582.045/0001-84. Com sede em RIO DAS OSTRAS, RJ, possui 26 anos,\xa0...', 'RAMOS & CABRAL MERCADO E ACOUGUE LTDA - CNPJ 31740937000127 ... RIO DAS OSTRAS. UF. RJ. Telefone ... 47.042.490/0001-52 - LEONARDO ALVES BARRETO.']"
MERCADINHO DO BOSQUE,NAO DISPONIBILIZADO,"['https://inteligue.com.br/mercadinho-do-bosque', 'https://www.descubraonline.com/guia/rj/rio-das-ostras/mercadinho-do-bosque-08873817000186/', 'https://www.apontador.com.br/local/rj/rio_das_ostras/alimentos_e_bebidas/C402245F3A215N215C/mercadinho_do_bosque.html', 'https://www.solutudo.com.br/rj/rio-ostras/super-minimercados/mercadinho-do-bosque-10198253', 'https://www.guiatelefone.com/rio-das-ostras-rj/mercados-e-supermercados/1931651/mercadinho-do-bosque', 'https://applocal.com.br/empresa/mercadinho-do-bosque/rio-das-ostras/rj/11018612', 'https://www.guiaurbana.com.br/e/mercadinho-do-bosque-rio-das-ostras-rj', 'https://www.listaamarela.com.br/empresa/rj/rio-das-ostras/mercadinho-do-bosque-11007262']","['Veja o telefone e endereço da empresa MERCADINHO DO BOSQUE Rio das Ostras, Supermercados em Rio das Ostras - RJ. R Cantagalo, Operário. Fone (22) 2771-005.', 'Confira abaixo os telefones, endereço e e-mail para contato de Mercadinho Do Bosque em Rio das Ostras, Rio de Janeiro. ; Razão Social: M. F. HESPANHOL ALMEIDA\xa0...', 'Mercadinho do Bosque. Rua Cantagalo, sn, LOJA QUADRA 16 LOTE 03, Res. Camping do Bosque,Rio Das Ostras - RJ, CEP: 28890-000. 0 avaliações. Aberto agora.', 'A empresa Mercadinho Do Bosque trabalha há mais de 15 anos na categoria Super - Minimercados na cidade de Rio das Ostras, RJ na Rua Cantagalo,\xa0...', 'Consulte a nossas ofertas. estamos no endereço Rua Cantagalo, 283, no bairro de Operário na cidade de Rio das Ostras, RJ. Avalie.', 'Mercadinho do Bosque fica sediada no endereço Rua Cantagalo 283 no bairro Operário na cidade de Rio das Ostras, RJ. Saiba como chegar navegando pelo mapa. O CEP\xa0...', 'Mercadinho do Bosque. Supermercados · Rua Cantagalo, 283 - Operário - Rio das Ostras, RJ - CEP: 28893-352 · (22) 2771-0056 · Ligar Como chegar.', 'Na Lista Amarela você encontra o telefone, endereço e mais informações sobre Mercadinho do Bosque em Rio Das Ostras, RJ.']"
MERCADINHO ALYNNE,NAO DISPONIBILIZADO,"['https://lojasshoppingemnatal.com.br/rn/mercadinho-alynne-centro-ceara-mirim-supermercado-hipermercado-mercadinho-129559', 'https://www.99praia.com.br/Perfil/MERCADINHO-ALYNNE/Cear%C3%83%C2%A1-Mirim/Mercados/pt', 'https://www.descubraonline.com/guia/rn/ceara-mirim/mercadinho-alynne-17658598000103/', 'https://www.tcherg.com.br/cnpj/00888887000104-mercadinho-alynne', 'https://www.guiatelefone.com/ceara-mirim-rn/mercados-e-supermercados/2043659/mercadinho-alynne', 'https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-Mercadinho_Alynne-Natal-site_179477507-1742', 'https://cnpj.biz/17658598000103']","['Telefone Mercadinho Alynne - Centro - Ceara-Mirim - Supermercado - Hipermercado - Mercadinho ; Endereço: Travessa Sao Pedro 106 - CEP: 59570000 ; Bairro: Centro.', 'Mercados em CearÃ¡ Mirim. Mercadinho Alynne. CearÃ¡ Mirim - rn. Endereço: R Luiz Ferreira, 425 - Centro - Ceará-Mirim, RN - CEP: 59570-000. Telefone.', 'Confira abaixo os telefones, endereço e e-mail para contato de Mercadinho Alynne em Ceará-Mirim, Rio Grande do Norte. · Endereço e dados de contato de MERCADINHO\xa0...', 'Mercadinho Alynne, CNPJ 00.888.887/0001-04, localizada em Ceara-mirim/RN - CEP 59570000, Ativa e fundada em 01/11/1995.', 'Avaliações, telefone e endereço de MERCADINHO ALYNNE em Centro, Ceará-Mirim, RN. Ligue (84) 3274-31...', 'Direções para Mercadinho Alynne, a partir dos locais mais visitados em Ceará-Mirim, usando o transporte público. As linhas abaixo têm rotas que passam perto\xa0...', 'Todos os dados da empresa Mercadinho Alynne D R da Silva Martins com CNPJ 17.658.598/0001-03 - 17658598000103 de Ceará-Mirim/RN. Telefone, E-mail, CNAE(s).']"
MINIBOX FAMILIAR,NAO DISPONIBILIZADO,"['https://www.facebook.com/pages/category/supermarket/Mini-Box-Familiar-Rede-Unicompre-108627317590228/', 'https://www.solutudo.com.br/empresas/rn/parelhas/super-minimercados/minibox-familiar-10192073', 'https://ceplocaliza.com/parelhas-rn/supermercados/minibox-familiar', 'https://www.descubraonline.com/guia/rn/parelhas/minibox-familiar-08707407000165/', 'https://www.diariocidade.com/rn/parelhas/guia/minibox-familiar-08707407000165/', 'https://cidadeurgente.com/sc/pouso-redondo/guia/minibox-familiar-08707407000165/', 'https://www.turismo2rodas.com/rn/parelhas/guia/minibox-familiar-08707407000165/', 'https://www.guiaurbana.com.br/e/minibox-familiar-parelhas-rn', '/search?q=MINIBOX+FAMILIAR,+PARELHAS+-+RN&tbm=isch&source=univ&fir=gr9gyaeokr_WYM%252CufC-sWjWsLTeIM%252C_%253BwWEBb33h415fsM%252CufC-sWjWsLTeIM%252C_%253BYZj_N-45eW0I-M%252CufC-sWjWsLTeIM%252C_%253By4sUQHYLoW4JrM%252CufC-sWjWsLTeIM%252C_%253BCmW2EdsrMl1UAM%252CufC-sWjWsLTeIM%252C_%253BNNgGLGsnY8w7HM%252CufC-sWjWsLTeIM%252C_%253BFBkRhUPu2eOekM%252CufC-sWjWsLTeIM%252C_%253BwdmkIPTREvyC1M%252CufC-sWjWsLTeIM%252C_%253BbmF7JkPnMOFnQM%252CufC-sWjWsLTeIM%252C_%253BgeX6Fx71Tq4qqM%252CufC-sWjWsLTeIM%252C_&usg=AI4_-kRCyb4LEoAmEt3nPY2x-F8sTiBN0A&sa=X&ved=2ahUKEwj0wp-VvJf9AhVREFkFHRm7CW4QjJkEegQIGBAC']","['O cliente em primeiro lugar!  Segunda à sábado 06h às 11:30hs / 14:00hs às 18:00hs Aceitamos todos... Rua Joana Pereira de Macedo, 59360000 Parelhas,...', 'No mercado, a empresa está localizada na Rua Joana Pereira De Macedo, Nº 47 - A no bairro Dinarte Mariz em Parelhas - RN, CEP 59360-000. A empresa Minibox\xa0...', 'MINIBOX FAMILIAR atua no segmento Supermercados em Parelhas, RN. Localizado em R Joana Pereira de Macedo, 47 A no bairro Dinarte Mariz em Parelhas, RN.', 'Confira abaixo os telefones, endereço e e-mail para contato de Minibox Familiar em Parelhas, Rio Grande do Norte. ; Razão Social: JOSE TEODORO DOS SANTOS JUNIOR\xa0...', 'Confira no mapa como chegar em Minibox Familiar, no endereço: Rua Joana Pereira de Macedo, 47, A, Dinarte Mariz, Parelhas-RN. CEP: 59360-000 .', 'Minibox Familiar em Parelhas - RN, Rio Grande do Norte. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Guia\xa0...', 'Minibox Familiar em Parelhas, Rio Grande do Norte. Acesse agora e confira ✆ telefones, endereço e horários de atendimento dessa empresa | Turismo2Rodas.', 'Endereço, telefone e avaliações de Minibox Familiar - Supermercados. ... Rua Joana Pereira de Macedo, 47 - A - Dinarte Mariz - Parelhas, RN - CEP: 59360-000.']"
MERCADINHO PAGUE MENOS,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/empresas/pi/oeiras/super-minimercados/mercadinho-pague-menos-10176129', 'https://www.apontador.com.br/local/pi/oeiras/alimentos_e_bebidas/C408789452172N1728/mercadinho_pague_menos.html', 'https://www.descubraonline.com/guia/pi/oeiras/mercadinho-pague-menos-07173821000179/', 'https://cnpj.biz/07173821000179', 'https://www.instagram.com/_mpaguemenos/?hl=en', '/search?q=MERCADINHO+PAGUE+MENOS,+OEIRAS+-+PI&tbm=isch&source=univ&fir=4GSygrskTcSlBM%252CS0QaFeAvs9oDpM%252C_%253BShC-Y9IIf0NYOM%252CS0QaFeAvs9oDpM%252C_%253BUH-wPwRbVvaz7M%252CS0QaFeAvs9oDpM%252C_%253BgutdclKWVFPYXM%252CS0QaFeAvs9oDpM%252C_%253B7QIyPuM6kB2tGM%252CS0QaFeAvs9oDpM%252C_%253BoKsAhi1_BruK6M%252CS0QaFeAvs9oDpM%252C_%253BKBEUHyZYkICL1M%252CS0QaFeAvs9oDpM%252C_%253BCON0UFjKbEpJMM%252CS0QaFeAvs9oDpM%252C_%253BKYDUmUhu_WBJFM%252ChoN6Hod-ufbDFM%252C_%253B2x4FdXNaEh6-LM%252CS0QaFeAvs9oDpM%252C_&usg=AI4_-kTpvU1fxvuBrBSU7EQIjebQ1rZ-Xg&sa=X&ved=2ahUKEwjd2ae_vJf9AhWOFlkFHZtcBuAQjJkEegQIHhAC', 'https://consultas.plus/lista-de-empresas/piaui/oeiras/07173821000179-joao-evengelista-caminha-neto/', 'https://cidadeurgente.com/pi/oeiras/guia/farmacia-pague-menos-01455305000231/']","['A empresa Mercadinho Pague Menos trabalha há mais de 17 anos na categoria Super - Minimercados na cidade de Oeiras, PI na Avenida Abdias Neves,\xa0...', '... as fotos e as avaliações do Mercadinho Pague Menos especializado em null localizado em Avenida Abdias Neves, 64500-000, Jureminha, Oeiras, PI.', 'Confira abaixo os telefones, endereço e e-mail para contato de Mercadinho Pague Menos em Oeiras, Piauí. JOAO EVENGELISTA CAMINHA NETO com o CNPJ 07.173.821/\xa0...', 'Jan 11, 2005 — Localização. Logradouro: Avenida Abdias Neves, 901. Bairro: Jureminha. CEP: 64500-000. Município: Oeiras. Estado: Piauí.', '776 Followers, 1620 Following, 33 Posts - See Instagram photos and videos from Mercadinho Pague Menos (@_mpaguemenos)', 'Jan 11, 2005 — A empresa Joao Evengelista Caminha Neto, aberta em 11/01/2005, é uma MATRIZ do tipo Empresário (Individual) que está situada em Oeiras – PI.', 'Farmacia Pague Menos em Oeiras - PI, Piauí. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Guia da Cidade.']"
