,tel,link,descricao
CEREALISTA CARVALHO,+55 86 3231-6116,"['https://m.yelp.com/biz/cerealista-carvalho-teresina', 'https://guiafacil.com/site/cerealista-carvalho/teresina/pi/8632316116/', 'https://www.econodata.com.br/consulta-empresa/02747484000162-J-M-M-P-CARVALHO', 'https://www.solutudo.com.br/pi/teresina/super-minimercados/cerealista-carvalho-3385186', 'https://www.planetabrasileiro.com/cerealista-carvalho-cidade-jardim-teresina-pi-F100FC70E1CD347', 'https://www.apontador.com.br/local/pi/teresina/alimentos_e_bebidas/28NC72V4/cerealista_carvalho_cidade_jardim.html', 'https://www.descubraonline.com/guia/pi/teresina/cerealista-carvalho-26870885000173/', 'https://www.diariocidade.com/pi/teresina/guia/cerealista-carvalho-02747484000162/']","['Photos · Map · R. Pedra Branca 7717. Teresina - PI 64066-100. Brazil. Directions · (86) 3231-6116. Call Now · More Info. Menu for Cerealista Carvalho · Known For. No.', 'CEREALISTA CARVALHO tem como foco o segmento de Supermercados em Teresina. Você pode localizá-lo em Rua Pedra Branca, 7717 no bairro Pedra Mole em Teres...', 'Consulte o CNPJ da CEREALISTA CARVALHO de Teresina, PI, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de\xa0...', 'Cerealista Carvalho ; Endereço. Rua Pedra Branca, 7729, Pedra Mole Teresina/PI - CEP 64066-100 ; Telefone. (86) 3231-6116.', 'Mar 24, 2022 — Agricultura e pecuária - cereais, cereais - endereço: Rua Pedra Branca, 7717 - Cidade Jardim - Teresina, Piau¡ - telefone: +55 (86)\xa0...', 'Encontre qual o telefone, o endereço, as fotos e as avaliações do Cerealista Carvalho - Cidade Jardim especializado em null localizado em Rua Pedra Branca,\xa0...', 'Confira abaixo os telefones, endereço e e-mail para contato de Cerealista Carvalho em Teresina, Piauí. ... J LEITE B. DE CARVALHO-EIRELI com o CNPJ 26.870.885/\xa0...', 'Cerealista Carvalho em Teresina - PI, Piauí. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Diário Cidade.']"
J. A. MERCEARIA,NAO DISPONIBILIZADO,"['https://www.descubraonline.com/guia/pi/teresina/j-a-mercearia-03624220000184/', 'https://www.facebook.com/benditopadaria/', 'https://www.instagram.com/merceariagourmett/?hl=en', 'https://www.dnb.com/business-directory/company-profiles.j_a_rodrigues_de_sousa_junior_ltda.8af3efab32e7e464fa91ef6a3f125848.html', 'https://cnpj.biz/42456164000178', '/search?q=J.+A.+MERCEARIA,+TERESINA+-+PI&tbm=isch&source=univ&fir=WSX47VC2NeXFmM%252C5Zr6wvJJSNWkxM%252C_%253BmxA146geUNZXOM%252CInu2LzfMGPq6YM%252C_%253B5pzLO2QsZ8AvSM%252Co_xhUmqHL-GGyM%252C_%253BijhrVVPonbwuOM%252CInu2LzfMGPq6YM%252C_%253BMfEFpCNXituc2M%252Ck0GtpKA2S_TUJM%252C_%253BZ_VMTJbzfA_ARM%252CInu2LzfMGPq6YM%252C_%253BCF80ovaXq4Rg7M%252CInu2LzfMGPq6YM%252C_%253BcUZkDyT2KEQY-M%252Co_xhUmqHL-GGyM%252C_%253BEtKp9AO426FiPM%252CInu2LzfMGPq6YM%252C_%253BsoL9ThbTFx9PAM%252CInu2LzfMGPq6YM%252C_&usg=AI4_-kTvSkhYb4mWpqH9vO0Q_3NXKlyiXA&sa=X&ved=2ahUKEwjEhOWpiJ_9AhW2GlkFHTIxAJkQjJkEegQIGBAC', 'https://transparencia.cc/dados/cnpj/41511452000115-PI-j-a-de-oliveira-mercearia/']","['Confira abaixo os telefones, endereço e e-mail para contato de J. A. Mercearia em Teresina, Piauí. J. AYRTON RODRIGUES com o CNPJ 03.624.220/0001\xa0...', 'Bendito Padaria & Mercearia, Teresina. 19 likes · 2 talking about this. Somos Beeeeeeeennnn diferente de tudo que você já viu por aí! Um novo conceito,...', '5656 Followers, 1495 Following, 1467 Posts - See Instagram photos and videos from MERCEARIA GOURMET & ANDREIA (@merceariagourmett)', '... contact details & financial data for J A RODRIGUES DE SOUSA JUNIOR LTDA of TERESINA, PIAUI. ... Doing Business As: MERCEARIA PARQUE SUL.', 'Todos os dados da empresa Ja Acougue e Mercearia Idevando Macedo dos Santos com CNPJ 42.456.164/0001-78 - 42456164000178 de Teresina/PI. Telefone, E-mail...', 'A empresa J A De Oliveira Mercearia, CNPJ 41.511.452/0001-15, de 28/07/1992, está com a situação ... de porte ""ME"" que está localizada em Teresina - PI.']"
HIPER MERCADO O BARATEIRO ATACAREJO,NAO DISPONIBILIZADO,"['https://www.diariocidade.com/pi/teresina/guia/hiper-mercado-o-barateiro-atacarejo-05353310000103/', 'https://www.procuroacho.com/empresas/pi/teresina/05.353.310/0001-03/hiper-mercado-o-barateiro-atacarejo', 'https://cnpj.biz/05353310000103', 'https://cidadeurgente.com/pi/teresina/guia/hiper-mercado-o-barateiro-atacarejo-05353310000103/', 'https://transparencia.cc/dados/cnpj/05353310000103-PI-ronaldo-do-nascimento-e-silva-sousa-sobrinho-eireli/', 'https://consultas.plus/lista-de-empresas/piaui/teresina/05353310000103-ronaldo-do-nascimento-e-silva-sousa-sobrinho-eireli/', '/search?q=HIPER+MERCADO+O+BARATEIRO+ATACAREJO,+TERESINA+-+PI&tbm=isch&source=univ&fir=XWZ6JMx_eVeTaM%252CSlxurxOX3r_o2M%252C_%253BWslqo08FCDZ2WM%252CXfQhA21uKjA6qM%252C_%253BYcUAzcQfFPGw5M%252C0Q0qA-rOEgoCyM%252C_%253B6eIZIIm5Cw9zdM%252CEkHN8EkGiIQfMM%252C_%253BrtXAEXjR-9bswM%252CrAkoSQ4RuecytM%252C_%253BGNjkKJxpRN4lRM%252CVmCfbl2YOK6tOM%252C_%253BPCI8DLjVeDfBzM%252C4dVMVKM0xnzJyM%252C_%253Bd4tGJwUjj6G6LM%252CzBx-L_KsSRcIiM%252C_%253BMD9-LaqQlixzrM%252CEkHN8EkGiIQfMM%252C_%253Bs7P7NxjJR60W4M%252CEkHN8EkGiIQfMM%252C_&usg=AI4_-kRNH3eVl_as_2jIjxLLhh02H-ezgA&sa=X&ved=2ahUKEwiup4-wiJ_9AhVAFFkFHYM3DBMQjJkEegQIExAC', 'https://www.procep.com.br/pi/teresina/picarra/rua-mestre-estevao-64017020']","['A empresa Hiper Mercado O Barateiro Atacarejo, localizada no bairro Picarra, em Teresina-PI foi fundada em 2002. A atividade principal da empresa é Comércio\xa0...', 'Informações da Empresa Hiper Mercado O Barateiro Atacarejo - 05.353.310/0001-03. ... Localizada em Teresina / PI, a empresa é uma Matriz do tipo Empresa\xa0...', 'Oct 21, 2002 — Hiper Mercado O Barateiro Atacarejo Ronaldo do Nascimento e Silva Sousa Sobrinho LTDA Rua Mestre Estevao 1156/B Loja - Picarra Teresina PI', 'Confira no mapa como chegar em Hiper Mercado O Barateiro Atacarejo, no endereço: Rua Mestre Estevao, 1156/B, LOJA -, Picarra, Teresina-PI. CEP: 64017-020 .', 'Estado: PI · Município: Teresina · Bairro: Picarra · Logradouro: Rua Mestre Estevao · Número: 1156/B · Complemento: Loja - · CEP: 64.017-020.', 'Oct 21, 2002 — A empresa Ronaldo Do Nascimento E Silva Sousa Sobrinho Eireli, aberta em 21/10/2002, é uma MATRIZ do tipo Empresa Individual de\xa0...', 'O código IBGE do município de Teresina é 2211001 e para ligar para esta cidade é necessário utilizar ... Estado: PI ... HIPER MERCADO O BARATEIRO ATACAREJO\xa0...']"
SUPERMERCADO LM,+55 35 3622-0274,"['https://www.facebook.com/lmrebourgeon/?locale=pt_BR', 'https://www.instagram.com/supermercadolm/?hl=en', 'https://amis.org.br/plus/modulos/noticias/ler.php?cdnoticia=2582', 'https://www.solutudo.com.br/empresas/mg/itajuba/super-minimercados/supermercado-lm-10238488', '/search?q=SUPERMERCADO+LM,+ITAJUBA+-+MG&tbm=isch&source=univ&fir=LOgb-i5kKrQywM%252C_oQmiKUtsFrMeM%252C_%253BjnzOKw0X9V65HM%252CXnGd7NcIb0p63M%252C_%253BCCLU4JgzfD05zM%252CyPKKDriYkopp7M%252C_%253Bpsi8jdqQit9LCM%252CXnGd7NcIb0p63M%252C_%253BM68QqaKkG4ybLM%252C_oQmiKUtsFrMeM%252C_%253BTSbHdA3PrO4qcM%252CXehR-Ovst9VRKM%252C_%253BT6rVYJpZm4SaFM%252C2pKZBsShWB7eKM%252C_%253BgHxxcwH0AEnxsM%252C79ItgO83O6wXyM%252C_%253B3N_wH9VFWzSjsM%252CPdkTDBB1RVZ69M%252C_%253BqN9hArlqe24K2M%252CHWtGCLgh9mYUJM%252C_&usg=AI4_-kQOiDVpp15vWxgMXAiSTXXK71ZKcA&sa=X&ved=2ahUKEwiVhKK2iJ_9AhXOEFkFHXzSBisQjJkEegQIHxAC', 'https://www.econodata.com.br/consulta-empresa/08835222000136-MARILEIA-DE-CASTRO-SANTANA-CIA-LTDA', 'https://www.listaamarela.com.br/empresa/mg/itajuba/supermercado_lm_8537308', 'https://www.listamais.com.br/local/cad_idfZ9B0X/supermercado-lm-mercados-em-itajuba-mg']","['Supermercado LM Jardim Bernadete · Page · Supermarket · Rua Monsenhor Rebourgeon n°300, Itajubá, MG, Brazil · +55 35 3617-7558 · lm_filialbalcao@outlook.com · Closed\xa0...', 'LM | Super Mercado. Economia e bom atendimento ❤️ (Mercado Boa Vista)   •Rua João Teixeira,N38,Peru • A entrega mais rápida de Jacobina    ', 'Assim é a terceira unidade do Supermercado LM em Itajubá, localizada na rua Monsieur Rebourgeon, 300, no bairro Rebourgeon. São oito checkouts, numa área de\xa0...', 'Supermercado Lm ; Endereço. Rua Waldemar Romano, 33, Rebourgeon - : A; Itajubá/MG - CEP 37503-374 ; Telefone. (35) 3622-0274 • (35) 9836-7904 ; Email.', 'Consulte o CNPJ da SUPERMERCADO LM de Itajubá, MG, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de funcionários,\xa0...', 'Na Lista Amarela você encontra o telefone, endereço e mais informações sobre Supermercado lm em Itajubá, MG.', 'Supermercado Lm Itajubá MG Mercados | Encontre na Lista Mais o Telefone, WhatsApp, Endereço, Avaliações e Como Chegar em Avenida Pe Lourenço Costa Moreira\xa0...']"
RODRIGUES SUPERMERCADOS,NAO DISPONIBILIZADO,"['https://www.clickdisk.com.br/telefone/itajuba-mg/rodrigues-supermercados', 'https://guiafacil.com/site/mercadinho-rodrigues/itajuba/mg/3536235600/', 'https://www.apontador.com.br/local/mg/itajuba/supermercados/C4046645283F4T3F43/rodrigues_supermercados.html', 'https://www.diariocidade.com/mg/itajuba/guia/rodrigues-supermercados-06859329000199/', 'https://www.guiatelefone.com/itajuba-mg/mercados-e-supermercados/1027458/mercadinho-rodrigues', 'https://www.descubraonline.com/guia/mg/itajuba/rodrigues-supermercados-06859329000199/', 'https://www.listaamarela.com.br/empresa/mg/itajuba/mercadinho_rodrigues_8502705', 'https://cnpj.biz/06859329000199']","['Caso queira conhecer a loja física você pode localizá-la em Rua Geraldino Campista, 118, ITAJUBÁ-MG. Para envio de orçamentos ou qualquer outro assunto você\xa0...', 'MERCADINHO RODRIGUES tem como foco o segmento de Supermercados em Itajubá. Você pode localizá-lo em Avenida Silvestre Antônio Junqueira Ferraz, 146 no b...', 'Dom: 10:00 às 18:00. Seg à Sáb: 09:00 às 20:00. telefone não informado.', 'Confira no mapa como chegar em Rodrigues Supermercados, no endereço: Rua Geraldino Campista, 118, Santo Antonio, Itajubá-MG. CEP: 37503-130 . Compartilhe:\xa0...', 'Mercadinho Rodrigues é uma rede de supermercados onde você pode comprar uma variedade de produtos para você e sua casa: alimentos, bebidas,\xa0...', 'Rodrigues Supermercados em Itajubá, Minas Gerais. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...', 'MERCADINHO RODRIGUES está na categoria da Supermercados em Itajubá/MG. Avenida Silvestre Antônio Junqueira Ferraz , 146. Boa Vista, Itajubá, MG.', 'Todos os dados da empresa Rodrigues Supermercados LTDA com CNPJ 06.859.329/0001-99 - 06859329000199 de Itajubá/MG. Telefone, Endereço, Sócios, CNAE(s)...']"
SUPERMERCADO ARIES,+55 67 3380-7081,"['https://www.facebook.com/people/Supermercado-Aries/100063627473493/', 'https://www.solutudo.com.br/ms/cpo-grande/super-minimercados/supermercado-aries-3992002', 'https://zaubee.com/biz/supermercado-aries-vbgmajno', 'https://cnpj.biz/07777438000120', 'https://www.descubraonline.com/guia/ms/campo-grande/supermercado-aries-07777438000120/', 'https://www.diariocidade.com/ms/campo-grande/guia/supermercado-aries-07777438000120/', '/search?q=SUPERMERCADO+ARIES,+CAMPO+GRANDE+-+MS&tbm=isch&source=univ&fir=XJLoc6Y4SIVbXM%252C0WkbF1A5jpEV1M%252C_%253B_ejnjhgsjZCO2M%252C0WkbF1A5jpEV1M%252C_%253BSavLZjNIbLjcPM%252C0WkbF1A5jpEV1M%252C_%253BZiYl6vRy-w1NsM%252CYsLaCKZsWyJEhM%252C_%253BIajOlMb173LHuM%252C_lKkuKGDxwc9bM%252C_%253BCiJpj7HhlLJH_M%252CdIQylGvKvRyRxM%252C_%253BerPy1VkmIQ7xTM%252ClqcbrdUY04WKlM%252C_%253B09R7e2i7GLrZrM%252CG7WGpHlY6rwP9M%252C_%253BANqHVKsqYBpNvM%252CTOJbEDP_ckdXSM%252C_%253BNThMLrWzVmCbxM%252Cd3Sj0SsPLq3QBM%252C_&usg=AI4_-kQndRSifh-5DuUYiAJLnkysE1CTXg&sa=X&ved=2ahUKEwjUuq7CiJ_9AhVuElkFHRYZAAMQjJkEegQIKhAC', 'https://cidadeurgente.com/ms/campo-grande/guia/supermercado-aries-07777438000120/', 'https://br.todosnegocios.com/supermercado-aries-67-3380-7081']","['Supermercado Aries, Campo Grande, Brazil. 6 likes. Supermarket.', 'Supermercado Aries ; Endereço. Rua Asturio Luiz Braga, 302, Portal Caioba Ii Campo Grande/MS - CEP 79096-717 ; Telefone. (67) 3380-7081 • (67) 9277-7704 · (67)\xa0...', 'Supermercado Aries is a Supermarket located at R. Astúrio Luís Braga, 302, Portal Caioba, Campo Grande, State of Mato Grosso do Sul 79096-717, BR.', 'Supermercado Aries LTDA - - 07.777.438/0001-20 ; CNPJ: 07.777.438/ ; Razão Social: Supermercado Aries LTDA - ; Nome Fantasia: Supermercado Aries ; Data da Abertura:\xa0...', 'Supermercado Aries em Campo Grande, Mato Grosso do Sul. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...', 'Supermercado Aries em Campo Grande - MS, Mato Grosso do Sul. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas\xa0...', 'Supermercado Aries em Campo Grande - MS, Mato Grosso do Sul. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas\xa0...', 'Puede contactar a Supermercado Aries por teléfono al (67) 3380-7081. ... R. Astúrio Luís Braga, 302 - Portal Caioba, Campo Grande - MS, 79096-717, Brazil.']"
PAF UTILIDADES E PRESENTES LTDA,NAO DISPONIBILIZADO,"['https://www.econodata.com.br/consulta-empresa/07638491000140-PAF-UTILIDADES-E-PRESENTES-LTDA', 'https://www.apontador.com.br/local/ms/campo_grande/enderecos_empresariais/C412357341212C2125/paf_utilidades_e_presentes.html', 'https://cnpj.biz/07638491000140', 'https://consultas.plus/lista-de-empresas/mato-grosso-do-sul/campo-grande/07638491000492-paf-utilidades-e-presentes-ltda/', 'http://cnpj.info/Paf-Utilidades-e-Presentes-Paf-Utilidades-e-Presentes-Ltda-Campo-Grande', 'https://casadosdados.com.br/solucao/cnpj/paf-utilidades-e-presentes-ltda-07638491000492', 'https://transparencia.cc/dados/cnpj/07638491000301-MS-paf-utilidades-e-presentes-ltda/', 'https://www.jusbrasil.com.br/processos/nome/84592588/paf-utilidades-e-presentes-ltda', 'https://br.linkedin.com/company/paf-utilidades-e-presentes']","['Consulte o CNPJ da PAF UTILIDADES E PRESENTES LTDA de Campo Grande, MS, seus sócios e contatos como telefones, emails e website, além de faturamento,\xa0...', 'Paf Utilidades e Presentes. AFONSO PENA, 01919, , Centro,CAMPO GRANDE - MS, CEP: 79002-070. 0 avaliações. Aberto agora. Seg à Sex: 09:00 às 18:00.', 'Todos os dados da empresa Paf Utilidades e Presentes LTDA com CNPJ 07.638.491/0001-40 - 07638491000140 de Campo Grande/MS. Telefone, E-mail, Endereço...', 'A empresa Paf Utilidades E Presentes Ltda, aberta em 05/01/2016, é uma FILIAL do tipo Sociedade Empresária Limitada que está situada em Campo Grande – MS.', 'Consulta CNPJ da empresa Paf Utilidades e Presentes LTDA | Paf Utilidades e Presentes LTDA. Também ver outro informações: ... CAMPO GRANDE - MS 79002-180\xa0...', 'PAF UTILIDADES E PRESENTES LTDA - CNPJ 07638491000492 ... CAMPO GRANDE. UF. MS ... ASSOCIACAO DAS INSTITUICOES DE LONGA PERMANENCIA PARA IDOSOS DE MS.', 'Nov 8, 2022 — A empresa Paf Utilidades E Presentes Ltda, CNPJ 07.638.491/0003-01, de 13/07/2015, está com a situação ATIVA na RFB. Veja todos os Detalhes.', 'O Jusbrasil encontrou 17 processos de Paf Utilidades e Presentes Ltda nos ... e Presentes LTDA x Delegado da Receita Federal do Brasil Em Campo Grande/Ms.', 'Paf Utilidades E Presentes | 20 seguidores no LinkedIn. ... Paf Utilidades E Presentes. Varejo. Campo Grande, Mato Grosso Do Sul 20 seguidores.']"
FILIAL 1225,NAO DISPONIBILIZADO,"['https://www.diariocidade.com/ba/seabra/guia/filial-1225-00776574137704/', 'https://www.expedia.com/Seabra.dx6324007']","['Filial 1225 em Seabra - BA, Bahia. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Diário Cidade.', 'Stay at this 3-star hotel in Seabra. Enjoy free breakfast, a TV, and satellite TV. Discover genuine guest reviews for Hotel São José along with the latest\xa0...']"
DIA BRASIL SOCIEDADE LIMITADA,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/empresas/sp/sta-rita-p-quatro/super-minimercados/dia-brasil-sociedade-limitada-1832399', 'https://www.diariocidade.com/sp/santa-rita-do-passa-quatro/guia/dia-brasil-sociedade-limitada-03476811078428/', 'https://transparencia.cc/dados/cnpj/03476811078428-SP-dia-brasil-sociedade-limitada/', 'https://www.dia.com.br/lojas/sp-sao-paulo-centro-rua-jose-bonifacio-636/', 'https://www.facebook.com/dia3524/', 'https://www.econodata.com.br/consulta-empresa/67205518000213-EVOLUA-EDUCACAO-LTDA', 'https://casadosdados.com.br/empresas/localidade/sp/santa-rita-do-passa-quatro', '/search?q=DIA+BRASIL+SOCIEDADE+LIMITADA,+SANTA+RITA+DO+PASSA+QUATRO+-+SP&tbm=isch&source=univ&fir=laSw9_6f0jcI-M%252Cfxggd9Cs7VVjlM%252C_%253BMifFw7RQkKbSEM%252CtuUofXjwyeougM%252C_%253BJjZXKU1bSCh1bM%252C4YJsz9V542S6UM%252C_%253Br56YAryqcb37iM%252CtuUofXjwyeougM%252C_%253Bof_bo6icX3-MvM%252C4YJsz9V542S6UM%252C_%253BvhL9AZ8fyQ4UAM%252C-_UUaZVzJadeSM%252C_%253BOlYlDeQR1HkuMM%252C4YJsz9V542S6UM%252C_%253BIajOlMb173LHuM%252CGkJWvlQX74z2ZM%252C_%253BQqv6LqEsrNO0eM%252Cn3kucFbjfvKYGM%252C_%253BfN4hNax9kkZi0M%252C5WvAPLRKjKEcvM%252C_&usg=AI4_-kTVPiixTUyCel4_Uxs9bvZKfEK0FQ&sa=X&ved=2ahUKEwj2pYjAmp_9AhUMLFkFHZzLBFAQjJkEegQIGxAC']","['Dia Brasil Sociedade Limitada ; Endereço. Rua Jose Bonifacio, 636, Centro Santa Rita do Passa Quatro/SP - CEP 13670-000 ; Telefone. (11) 3886-8706.', 'Confira no mapa como chegar em Dia Brasil Sociedade Limitada, no endereço: Rua Jose Bonifacio, 636, Centro, Santa Rita do Passa Quatro-SP. CEP: 13670-000 .', 'Essa empresa é uma FILIAL do tipo Sociedade Empresária Limitada, de porte ""DEMAIS"" que está localizada em Santa Rita Do Passa Quatro - SP.', 'Regras exclusivas dos Produtos DIA. Não Aprovou, Trocou! Se não aprovar troque, em até 4 dias da data de compra, apresentando o cupom fiscal.', 'Dia% Santa Rita, Santa Rita do Passa Quatro. 8163 likes · 107 talking about this · 1757 were here. Dia Santa Rita, Supermercado da Economia !', 'Consulte o CNPJ da EVOLUA EDUCACAO LTDA de Santa Rita do Passa Quatro, SP, seus sócios e contatos como telefones, emails e website, além de faturamento,\xa0...']"
AMARELINHA SUPERMERCADOS LTDA,NAO DISPONIBILIZADO,"['https://grupoamarelinha.com.br/', 'https://www.sitemercado.com.br/amarelinha/ribeirao-preto-loja-ribeirao-preto-009-ipiranga-r-javari/', 'https://www.solutudo.com.br/empresas/sp/ribeirao-preto/categoria-padrao-atualizar/amarelinha-supermercados-ltda-537750', 'https://www.facebook.com/grupoamarelinha/?locale=pt_BR', 'https://br.linkedin.com/company/amarelinha-supermercados', 'https://www.diretoriobrasil.net/filiais/?id=05149841000189']","['Nosso objetivo é servir produtos e serviços com qualidade, economia, variedade e praticidade aos consumidores.', 'Loja Ribeirão Preto - 009. R Javari, 3750, Ipiranga, Ribeirão Preto, SP, 14060-640. Amarelinha Supermercados Ltda. CNPJ: 05.149.841/0009\xa0...', 'No mercado, a empresa está localizada na Rua Javari, Nº 3750 no bairro Ipiranga em Ribeirão Preto - SP, CEP 14060-640. A empresa Amarelinha Supermercados Ltda.', 'Amarelinha Supermercados, Sertãozinho, Sao Paulo, Brazil. ... Bem-vindo à página oficial do Amarelinha... ... Ribeirão Preto e Franca.', 'Amarelinha Supermercados | 1.430 seguidores no LinkedIn. ... crianças o GRUPO AMARELINHA, presenteou todas as crianças da ONG SOS VIDAS de Ribeirão Preto.', 'AMARELINHA SUPERMERCADOS - 05.149.841/0001-89. 14 empresas ... AMARELINHA SUPERMERCADOS LTDA ... Rua Joaquim Nabuco, 600, Vila Tiberio - Ribeirao Preto - SP.']"
PUBLIX ALIMENTOS,NAO DISPONIBILIZADO,"['https://www.econodata.com.br/consulta-empresa/03376583000148-J-M-A-ALIMENTOS-LTDA', 'https://www.publix.com/', 'https://europepmc.org/article/med/32368677', 'https://www.researchgate.net/publication/6681211_Nutritional_guidance_during_prenatal_care_in_public_health_services_in_Ribeirao_Preto_discourse_and_care_practice', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6835545/', 'https://www.facebook.com/groups/345949912422271/members/', 'https://ainfo.cnptia.embrapa.br/digital/bitstream/item/211414/1/The-role-of-agricultural-cooperatives.pdf']","['Consulte o CNPJ da PUBLIX ALIMENTOS de Ribeirão Preto, SP, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de\xa0...', 'Welcome to Publix Super Markets. We are the largest and fastest-growing employee-owned supermarket chain in the United States. We are successful because we\xa0...', 'by SP Tappes · 2019 · Cited by 6 — About 33.1% of food handlers in Ribeirão Preto, São Paulo, Brazil, were infected with intestinal parasites, 20% with more than one species.', 'Jul 5, 2022 — PDF | This study aimed to verify if pregnant women attended in prenatal care services at Basic Health Units in Ribeirão Preto-SP, Brazil,\xa0...', 'by JAFF Finger · 2019 · Cited by 60 — The notification of outbreaks is essential to facilitate public health actions. ... na região de Ribeirão Preto, SP, Brazil: 2005 a 2008.', 'Curta a Pagina do Projeto Lazer no Facebook! 🖱️ Link: facebook.com/projetolazer1 Nós sigam no Instagram @projetolazer Contato para Informações e.', 'by T Fronzaglia · Cited by 4 — 06-08 Agosto 2008 – Ribeirão Preto, São Paulo, Brasil. 2. Key-words: Research and Development; Cooperation; Agricultural. Cooperatives, Networks.']"
GRUPO ROLDAO S/A,NAO DISPONIBILIZADO,"['https://roldao.com.br/lojas/osasco-1/', 'https://www.econodata.com.br/consulta-empresa/05800256000440-ROLDAO-AUTO-SERVICO-COMERCIO-DE-ALIMENTOS-S-A-', 'http://cnpj.info/05800256', 'https://www.informecadastral.com.br/cnpj/roldao-auto-servico-comercio-de-alimentos-sa-05800256000440', 'https://www.valor.srv.br/empresa.php?cnpj=05800256000954', 'https://cnpj.biz/05800256000105', 'https://consultas.plus/lista-de-empresas/sao-paulo/osasco/05800256003970-roldao-auto-servico-comercio-de-alimentos-s-a/']","['Av. dos Autonomistas, 7059 km 18, Osasco - SP 06194-050. Horário de funcionamento. Segunda a Sábado das 7h às 22h. Domingos: 8h às 20h.', 'Consulte o CNPJ da GRUPO ROLDAO S/A de Osasco, SP, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de funcionários,\xa0...', 'Fantasia nome: Grupo Roldao S/A Localização: Vila Quitauna, Osasco - SP; CNPJ: 05.800.256/0005-.. | 058002560005.. [ FILIAL ] - ATIVA desde 2006-03-29', 'O CNPJ da empresa Roldao Auto Servico Comercio de Alimentos S/A. (Grupo Roldao S/A) é 05.800.256/0004-40. Com sede em OSASCO, SP, possui 17 anos,\xa0...', 'Grupo Roldao S/A é uma empresa que está localizada no município de Guarulhos/SP, aberta em 31/07/2007, estando atualmente com sua situação cadastral Ativa\xa0...', 'Jul 22, 2003 — Todos os dados da empresa Grupo Roldao S/A Roldao Auto Servico Comercio de Alimentos S/A. com CNPJ 05.800.256/0001-05 - 05800256000105 de\xa0...', 'Jul 27, 2017 — A empresa Roldao Auto Servico Comercio De Alimentos S/a., ... uma FILIAL do tipo Sociedade Anônima Fechada que está situada em Osasco – SP.']"
