,tel,link,descricao
DCP- COMERCIO DE ALIMENTOS,NAO DISPONIBILIZADO,"['https://cnpj.biz/08766135000174', 'https://www.diariocidade.com/rs/pelotas/guia/dcp-comercio-de-alimentos-08766135000174/', 'https://www.listaamarela.com.br/empresa/rs/pelotas/dcp_transportes_e_comercio_10184985/mapa', 'https://www.zapia.digital/pelotas-rs/fragata/atacado-de-produtos-alimenticios/dcp-transportes-e-comercio/4414144', 'https://www.informecadastral.com.br/cnpj/dcp-comercio-varejista-de-produtos-alimenticios-ltda-08766135000174', '/search?q=DCP-+COMERCIO+DE+ALIMENTOS,+PELOTAS+-+RS&tbm=isch&source=univ&fir=N3qmWnySXDOwgM%252CMxdW9xKfI6ZV2M%252C_%253BhBuBerCXSN38KM%252CnZaYA7lKhho7xM%252C_%253BLHcUEXKQ5qmtXM%252CM3r0vtU9BT4WxM%252C_%253BvlLEPCYFnMbBrM%252CMxdW9xKfI6ZV2M%252C_%253BZWdwk8b5NmbkaM%252CMxdW9xKfI6ZV2M%252C_%253BaHZb3Zf3HXG4LM%252CbeBgMRHw9BjpOM%252C_%253BPNPG600b-SBPAM%252CMxdW9xKfI6ZV2M%252C_%253BFTWLBry5Gd86VM%252C-IPV6QGbRGxpnM%252C_%253B5EpYZ-6Nw5aQNM%252C-IPV6QGbRGxpnM%252C_%253BMfMtxQYNQD5bBM%252C-IPV6QGbRGxpnM%252C_&usg=AI4_-kQ1DrSPUN9Nn-ABHitj8iqwpuNKxQ&sa=X&ved=2ahUKEwiUtZip0af9AhUVFVkFHSe6BnwQjJkEegQIHRAC', 'https://www.apontador.com.br/local/rs/pelotas/transporte_geral_/C40872974A620Z6209/dcp_transportes_e_comercio.html', 'https://transparencia.cc/dados/cep/96040770-rua-octavio-peixoto-bairro-fragata-pelotas-rs/', 'https://brasilcnpj.org/rs/pelotas/douglas-acosta-de-freitas-29724258000112']","['Dcp- Comercio de Alimentos Dcp - Comercio Varejista de Produtos Alimenticios LTDA 08.766.135/0001-74 ; CNPJ: 08.766.135/ ; Inscrição Estadual RS: 093/0396626.', 'A empresa Dcp- Comercio De Alimentos, localizada no bairro Fragata, em Pelotas-RS foi fundada em 2006. A atividade principal da empresa é Comércio Varejista\xa0...', 'DCP TRANSPORTES E COMÉRCIO está na categoria da Produtos Alimentícios em Pelotas/RS. Rua Irmão Fernando de Jesus , 107. Fragata, Pelotas, RS.', 'DCP TRANSPORTES E COMÉRCIO - Fragata. , ☎ Telefone (53) 99948. ... Rua Irmão Fernando de Jesus, 107 - SALA 30 - Fragata - Pelotas/RS - Cep 96040-110\xa0...', 'O CNPJ da empresa Dcp - Comercio Varejista de Produtos Alimenticios Ltda (Dcp- Comercio de Alimentos) é 08.766.135/0001-74. Com sede em PELOTAS, RS,\xa0...', '... avaliações do Dcp Transportes e Comercio especializado em null localizado em Rua Irmão Fernando de Jesus, 107, SALA 30, 96040-110, Fragata, Pelotas, RS.', 'Nome Fantasia: DCP- COMERCIO DE ALIMENTOS. Município / UF: PELOTAS / RS. Logradouro: RUA OCTAVIO PEIXOTO. Bairro: FRAGATA. Número: 711. Complemento:.', 'Atualmente a sede se encontra na cidade de PELOTAS no estado de RS, ... 08766135000174, DCP - COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS LTDA\xa0...']"
MAK FRIOS,+55 82 3356-3186,"['https://www.instagram.com/makfriosgelo/?hl=en', 'https://www.econodata.com.br/consulta-empresa/11424146000180-ADRIANA-FERREIRA-DA-SILVA-LTDA', 'https://www.solutudo.com.br/empresas/al/maceio/distribuidoras-de-alimentos/mak-frios-4788656', 'https://guiafacil.com/site/mak-frios/maceio/al/8233563186/', 'https://www.waze.com/live-map/directions/br/al/mak-frios-gelo?to=place.ChIJvwvZJpJPAQcRexDNi6Qb1AE', 'https://www.listaamarela.com.br/empresa/al/maceio/mak-frios-9918645', 'https://br.need.tips/empresa/alagoas/maceio/gelo/mak-frios/2177222', 'https://www.guiatelefone.com/maceio-al/distribuidores-de-alimentos-e-bebidas/25639/mak-frios', 'https://cnpj.biz/06083099000119']","['710 Followers, 492 Following, 187 Posts - See Instagram photos and videos from GELO| MAK FRIOS (@makfriosgelo)', 'Consulte o CNPJ da MAK FRIOS de Maceió, AL, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de funcionários,\xa0...', 'A empresa Mak Frios trabalha desde 2004 na categoria Distribuidoras de Alimentos na cidade de Maceió, AL na Rua Barao De Alagoas, Nº 361 - Centro.', 'MAK FRIOS tem como foco o segmento de Gelo em Maceió. Você pode localizá-lo em Rua Barão de Alagoas, 361 no bairro Levada em Maceió. Para mais informaçõ...', 'Realtime driving directions to Mak Frios Gelo, 365 R. Barão de Alagoas, based on live traffic updates and road conditions – from Waze fellow drivers.', 'Na Lista Amarela você encontra o telefone, endereço e mais informações sobre Mak Frios em Maceió, AL.', 'MAK FRIOS - Gelo - R Barão de Alagoas, 361, Levada - Maceió, AL - 2177222 | Need Tips - Brasil.', 'Avaliações, telefone e endereço de MAK FRIOS em Levada, Maceió, AL. Ligue (82) 3356-31...', 'Todos os dados da empresa Mak Frios Antenor Melo da Silva com CNPJ 06.083.099/0001-19 - 06083099000119 de Maceió/AL. Endereço, Situação, CNAE(s)...']"
PIZZARIA PAPITO,+55 82 3241-3867,"['https://www.facebook.com/papitooficial/?locale=pt_BR', 'https://www.ifood.com.br/delivery/maceio-al/papito-pizzaria---prado-prado/381ce9e4-d12c-436f-87dd-98c53b701271', 'https://www.tripadvisor.com.br/Restaurant_Review-g303216-d5747305-Reviews-Pizzaria_Papito-Maceio_State_of_Alagoas.html', 'https://restaurantguru.com.br/Pizzaria-Papito-Maceio', 'https://listapa.com.br/anuncio2/al/maceio/21139206/papito-pizzaria-jatiuca', 'https://www.solutudo.com.br/empresas/al/maceio/lanches-lanchonetes/pizzaria-papito-4840894', 'https://foursquare.com/v/pizzaria-papito/51dda324e4b0326a7ea34720', 'https://m.yelp.com/biz/pizzaria-papito-macei%C3%B3-2', 'https://www.waze.com/bg/live-map/directions/pizzaria-papito-av.-cachoeira-do-meirim-maceio?to=place.w.212534953.2125152917.11422838', 'https://guiafacil.com/site/pizzaria-papito/maceio/al/8233444638/']","['Encontramos resultados mais completos na categoria Pizzarias em Maceió: ... Maceió, AL. Anúncios relacionados a Vagas de emprego na cidade de Maceió/AL.', 'A empresa Pizzaria Papito trabalha desde 2018 na categoria Lanches - Lanchonetes na cidade de Maceió, AL na Avenida Empresario Carlos Da Silva Nogueira,\xa0...', 'See 1 photo and 3 tips from 54 visitors to Pizzaria Papito. ""AiAi pizza de dois queijos é boa por demais!!!!""', 'Photos · Map · R. Empresário Carlos Silva Nogueira 505. Maceió - AL 57036-540. Brazil. Directions · (82) 3313-5958. Call Now · More Info. Menu for Pizzaria Papito.', 'Realtime driving directions to Pizzaria Papito, Av. Cachoeira do Meirim, Maceió, based on live traffic ... Av. Cachoeira do Meirim, Maceió, Alagoas, Brazil.', 'PIZZARIA PAPITO tem como foco o segmento de Pizzarias em Maceió. Você pode localizá-lo em Avenida Antônio Lisboa de Amorim, 9 no bairro Benedito Bentes ...']"
ARMAZEM DO SABOR BUFFET,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/mt/cuiaba/distribuidoras-de-alimentos/armazem-do-sabor-buffet-4564902', 'https://www.descubraonline.com/guia/mt/cuiaba/armazem-do-sabor-buffet-02954252000185/', 'https://cnpj.biz/02954252000185', 'https://www.olhardireto.com.br/noticias/exibir.asp?id=44575&noticia=armazem-do-sabor-tem-variedade-e-bom-gosto-durante-almoco-e-jantar', 'https://guiafacil.com/site/armazem-do-sabor/cuiaba/mt/6530281234/', 'https://www.instagram.com/restaurantearmazemdosabor/?hl=en', 'https://m.facebook.com/people/Armaz%C3%A9m-292/100067379963097/', '/search?q=ARMAZEM+DO+SABOR+BUFFET,+CUIABA+-+MT&tbm=isch&source=univ&fir=4UlK1tnoAndxAM%252Cn962j1zT8kGGwM%252C_%253Bb2mOb22bUOLdfM%252CrxGaNQsKGJMnvM%252C_%253Bh4SD8TIGt_mAiM%252C5MDXkJQeUo30wM%252C_%253BKU7GrpFjuz7EvM%252CrxGaNQsKGJMnvM%252C_%253B47ilDnx073TUtM%252CbwX6XrEGIe4EsM%252C_%253BOELzymHRAIKr2M%252CFfMcHQuS35Lc7M%252C_%253Bduat0iJOiXJxCM%252C5MDXkJQeUo30wM%252C_%253BJBs3z-xZbmGQ7M%252CFfMcHQuS35Lc7M%252C_%253B8EcVoaWyBLxF6M%252C5MDXkJQeUo30wM%252C_%253BTK32Jjd2j7gDRM%252CH79Z0DXVyhi4oM%252C_&usg=AI4_-kSKRdSMzjY-J8Lejk5j8evKxKfutw&sa=X&ved=2ahUKEwiByfq60af9AhXHFVkFHfpOCd8QjJkEegQIGRAC']","['Armazem Do Sabor Buffet ; Endereço. Rua Estocolmo (Lot Rodoviaria Parque), S/N, Despraiado - Quadra11 Lote 12 Cuiabá/MT - CEP 78048-095 ; Telefones. (65) 9602-\xa0...', 'Confira abaixo os telefones, endereço e e-mail para contato de Armazem Do Sabor Buffet em Cuiabá, Mato Grosso. ... A.N. DE ARAUJO com o CNPJ 02.954.252/0001-85,\xa0...', 'Todos os dados da empresa Armazem do Sabor Buffet A.n. de Araujo com CNPJ 02.954.252/0001-85 - 02954252000185 de Cuiabá/MT. Telefone, E-mail, Endereço...', 'A variedade do buffet e o ar de comida caseira deixam o restaurante lotado todos os dias. As saladas são fartas e coloridas, acompanhadas de molhos preparados\xa0...', 'ARMAZEM DO SABOR tem como foco o segmento de Restaurantes em Cuiabá. Você pode localizá-lo em Avenida Senador Filinto Müller, 777 no bairro Duque Caxias...', 'Armazem do Sabor. Restaurant ... Buffet livre todos os dias | ... Dia dos Pais é no Armazém do Sabor ❗ Nesta data especial, queremos lhe.', 'Armazém 292, Cuiabá, Brazil. 23 likes. Os melhores produtos pertinho ... Buffet a partir das 11:00h ... cerveja gelada e muito sabor com o melhor cardápio']"
ARABI'S ESFIHARIA,NAO DISPONIBILIZADO,"['https://arabis.com.br/', 'https://www.tripadvisor.com/Restaurant_Review-g635726-d18455525-Reviews-Arabis_Esfiharia-Alta_Floresta_State_of_Mato_Grosso.html', ""/search?q=ARABI'S+ESFIHARIA,+CUIABA+-+MT&tbm=isch&source=univ&fir=H3T-ygiBXlK2bM%252CDAl1_9sspKIHeM%252C_%253Bf8fd5N4N4UucZM%252CDAl1_9sspKIHeM%252C_%253BM-NJb2Z1H58CZM%252CMwTPAAJ3KsbVtM%252C_%253BO2MH-j0j-hH6qM%252Cu5NH9qsZOaJv3M%252C_%253BemK4xROT6H04SM%252CDAl1_9sspKIHeM%252C_%253BJQqBR50YqJWQwM%252CDAl1_9sspKIHeM%252C_%253B300ubqnNAmxbgM%252CDAl1_9sspKIHeM%252C_%253Bq5cwHPDdMhFYRM%252CMwTPAAJ3KsbVtM%252C_%253BZgwqhgkUm2zf8M%252CDAl1_9sspKIHeM%252C_%253BZqSx3dDfPbc7EM%252CqJ437HSKStygJM%252C_&usg=AI4_-kR3I-JX8gKbwrlGlcU_P2ViCaerSA&sa=X&ved=2ahUKEwi6w_DA0af9AhVoEVkFHf72AwkQjJkEegQIFhAC"", 'https://cnpj.biz/47584830000177', 'https://www.facebook.com/arabis.sorriso/', 'https://restaurantguru.com/Arabis-Esfiharia-Tangara-da-Serra', 'https://soamaps.com/country/BR/644778/arabi-s-esfiharia', 'https://www.econodata.com.br/consulta-empresa/24015385000129-ESFIHARIA-COMERCIO-DE-ALIMENTOS-LTDA']","['Arabis Esfiharia, Alta Floresta: See 2 unbiased reviews of Arabis Esfiharia, rated 2 of 5 on Tripadvisor and ranked #33 of 51 restaurants in Alta Floresta.', ""Aug 16, 2022 — Arabi's Esfiharia Cuiaba Esfirraria Calegari LTDA 47.584.830/0001-77 · Informações de Registro · Contatos · Localização · Atividades - CNAES · Quadro\xa0..."", 'Page · Fast food restaurant · av blumenau 2624, Sorriso, MT, Brazil · +55 66 99975-8540 · contato@arabis.com.br · arabis.com.br · Rating · 4.0 (60 Reviews) · See More\xa0...', ""Dec 18, 2022 — Arabi's Esfiharia - Tangará da Serra, #67 among Tangará da Serra restaurants: 294 reviews by visitors and 46 detailed photos."", ""Meal delivery at Mato Grosso ; Caza's Pizza. Av. Gen. Mello, 1830 - Campo Velho, Cuiabá - MT, 78060-000, Brazil. -15.6153148, -56.0822222 ; D'PATRONI PIZZARIA\xa0..."", ""Consulte o CNPJ da ARABI'S ESFIHARIA de Cuiabá, MT, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de funcionários\xa0...""]"
NATIVA,NAO DISPONIBILIZADO,"['https://www.facebook.com/people/Nativa-Industria/100066791496001/', 'https://www.solutudo.com.br/empresas/go/sen-canedo/industria-alimenticia/nativa-11010952', 'https://www.instagram.com/aguanativadistribuidora/', 'https://www.apontador.com.br/local/go/senador_canedo/pet_shops/C401793536482D4829/nativa.html', 'https://nativaalimentos.com.br/blog/a-nativa/', 'https://www.econodata.com.br/consulta-empresa/00250172000113-NATIVA-PRODUTOS-ALIMENTICIOS-LTDA', 'https://business.google.com/website/nativos-acai']","['Nativa Industria, Senador Canedo, Goias, Brazil. 4 were here. Shopping & retail. ... R Benedita de Castro, Senador Canedo, GO, Brazil. +55 62 3087-3802.', 'A empresa Nativa trabalha desde 1994 na categoria Indústria Alimentícia na cidade de Senador Canedo, GO na Rua Benedita De Castro, Nº 206 - Quadra04 Lote\xa0...', 'Senador Canedo - GO “refresque-se com Nativa” — peça já. 2 posts. 17 followers. 24 following. faça já seu pedido - - - - - - - - #followme #.', 'Encontre qual o telefone, o endereço, as fotos e as avaliações do Nativa especializado em ... QD 1 LT 23, 75250-000, Jardim Nova Goiânia, Senador Canedo, GO.', 'Em 2012 inauguramos a sede industrial, na cidade de Senador Canedo. São 1200 m² de área construída, onde funciona toda estrutura de produção e empacotamento\xa0...', 'Consulte o CNPJ da NATIVA de Senador Canedo, GO, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de funcionários,\xa0...', 'Nativos Açaí. Sorveteria em Jardim de Todos Os Santos. Rua Padre Peclat qd01 lt02 - Jardim de Todos Os Santos, Senador Canedo - GO.']"
ESPACO HARMONICO,+55 85 3491-7195,"['https://espacoharmonico.com.br/', 'https://www.yelp.com/biz/academia-espa%C3%A7o-harm%C3%B4nico-fortaleza', 'https://m.facebook.com/profile.php?id=193615370657344&__tn__=C-R', 'https://www.instagram.com/espacoharmonico/?hl=en', '/search?q=ESPACO+HARMONICO,+FORTALEZA+-+CE&tbm=isch&source=univ&fir=S6HLT_HqN5VHkM%252CcLDu0tHZfmIw2M%252C_%253BuSqPZPi7g1xMqM%252COl4fNMZg59EF2M%252C_%253BaTsN2R0yYtQaBM%252CrW1J07L1bzE4eM%252C_%253BNTmThiKwdHnxdM%252CUZicxgTWlLZcPM%252C_%253BohkeTwbbbqvVJM%252CWjd7ebZqd3HhVM%252C_%253BbzeLytNqchdEgM%252Cvacxg05Kn_1ckM%252C_%253BIRlzFfyfO7uUKM%252CgL0SE7BYOcoaPM%252C_%253BhagaBVSJ1CoeDM%252CUZicxgTWlLZcPM%252C_%253BKgG-mh-prmEkUM%252C2CX0Pw2JnG68_M%252C_%253B7qszlSo9YzuVOM%252CUZicxgTWlLZcPM%252C_&usg=AI4_-kQKTx6gQOCVW6JgLcwga-scTCT7sw&sa=X&ved=2ahUKEwjDirjN0af9AhVyEVkFHRGeAQsQjJkEegQICBAC', 'https://www.linkedin.com/company/espaco-harmonico', 'https://guiafacil.com/site/academia-espaco-harmonico/fortaleza/ce/8534917195/', 'https://www.apontador.com.br/local/ce/fortaleza/alimentos/C40223454A471T471B/espaco_harmonico.html', 'https://avaliacoesbrasil.com/academia/fortaleza/espaco-harmonico-academia-e-lo/', 'https://cnpj.biz/05902428000143']","['Sep 11, 2018 — Além de ser um espaço dedicado à boa forma e ao bem-estar, oferecemos equipamentos modernos, excelentes instalações, diferentes tipos de aulas e\xa0...', 'Photos · Map · Av. dos Expedicionários 4779. Fortaleza - CE 60410-305. Brazil. Directions · (85) 3491-7195. Call Now · More Info. Classes for Academia Espaço\xa0...', 'Academia Espaço Harmônico · 1,084 people checked in here · http://www.espacoharmonico.com.br/ · +55 85 3491-7195 · Gym/Physical Fitness Center · contato@\xa0...', '☀️Várias modalidades em um só espaço ☀️Suplementação esportiva e produtos naturais @suplementoseh Av. dos Expedicionários 4779 - Montese.', ""Espaco Harmonico | 4 followers on LinkedIn. ... Espaco Harmonico. Retail. Fortaleza, Ceará 4 followers ... Click here to view Espaço Harmonizado's profile\xa0..."", 'Sobre ACADEMIA ESPACO HARMONICO. Tentando encontrar alguém que atue no ramo de Academias em Fortaleza, CE? Deixe conosco! ACADEMIA ESPACO HARMONICO tem\xa0...', '... as fotos e as avaliações do Espaco Harmonico especializado em null localizado em Avenida Dos Expedicionários, 60411-135, Mondubim, Fortaleza, CE.', 'Temos 78 avaliações sobre Espaço Harmônico - Academia e Loja de suplementos. - Academia. Situada em Fortaleza (Ceará). Clique e confira as informações e\xa0...', 'Todos os dados da empresa Espaco Harmonico Victor Pereira Torres com CNPJ 05.902.428/0001-43 - 05902428000143 de Fortaleza/CE. Telefone, E-mail, Endereço...']"
DANUTRI COMERCIO DE PRODUTOS NUTRICIONAIS,+55 85 3226-9246,"['https://www.facebook.com/danutrisuplementosdelivery/?locale=pt_BR', 'https://www.solutudo.com.br/empresas/ce/fortaleza/distribuidoras-de-alimentos/danutri-comercio-de-produtos-nutricionais-2586803', 'https://pt.foursquare.com/v/danutri-com%C3%A9rcio-de-produtos-nutricionais/4dd3fd3a52b1f6bad413add7', 'http://cnpj.info/DANUTRI-COMERCIO-DE-PRODUTOS-NUTRICIONAIS-COSMO-FERREIRA-DANTAS-ME-R-Pe-Valdevino-551-Lj-6-Fortaleza-CE-60135040', 'https://www.telelistas.net/locais/ce/fortaleza/nutricao+enteral+e+parenteral/bu-2274244/danutri+comercio+de+produtos+nutricionais+em+joaquim+tavora', 'https://www.descubraonline.com/guia/ce/fortaleza/danutri-comercio-de-produtos-nutricionais-06122019000197/', 'https://www.diariocidade.com/ce/fortaleza/guia/danutri-comercio-de-produtos-nutricionais-06122019000197/', 'https://www.apontador.com.br/local/ce/fortaleza/alimentos/C40288852C451D4511/danutri_comercio_de_produtos_nutricionais.html']","['Danutri, Fortaleza. ... Danutri Produtos Naturais, Diet & Ligth, Sem Lactose e Sem Glutén e... ... Garantir a ingestão nutricional adequado e', 'No mercado, a empresa está localizada na Rua Padre Valdevino, Nº 551 - Loja 06 no bairro Centro em Fortaleza - CE, CEP 60540-120. A empresa Danutri Comercio De\xa0...', 'Ver 9 fotos e 1 dica de 74 clientes para Danutri Comércio de Produtos Nutricionais. ""Artigos para controle e medição de diabetes.Entrega gratuita e...""', 'Telefones e CNPJ de empresa Danutri Comercio De Produtos Nutricionais | Cosmo Ferreira Dantas - Me. ... R Pe Valdevino, 551 Lj 6. Fortaleza - CE 60135-040\xa0...', 'Endereço · Rua Pe Valdevino, 551 lj 6 - Joaquim Távora - Fortaleza - CE · 60135-040.', 'Danutri Comercio De Produtos Nutricionais em Fortaleza, Ceará. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...', 'Danutri Comercio De Produtos Nutricionais em Fortaleza - CE, Ceará. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de\xa0...', '... Danutri Comercio de Produtos Nutricionais especializado em null localizado em Rua Padre Valdevino, LOJA 06, loja 06, 60540-120, Aldeota, Fortaleza, CE.']"
LUIZ DO FRANGO,+55 85 3491-4534,[],[]
CANTO DO SERTAOZINHO,NAO DISPONIBILIZADO,"['https://cnpj.biz/08318448000160', 'http://cnpj.info/Joao-Gesse-de-Barros-Canto-do-Sertaozinho', 'https://scores24.live/pt/soccer/t-sertaozinho-fc-sp-1/statistics', '/search?q=CANTO+DO+SERTAOZINHO,+FORTALEZA+-+CE&tbm=isch&source=univ&fir=aB3dp6SFg3iTRM%252CTiRUSTqoE3IytM%252C_%253Bj6zp3UuEntGyJM%252CuTU88A4u20lRoM%252C_%253BeZn4nT5nU9rtuM%252C16avQe8RRJbSYM%252C_%253Bmgg-VIGii6CvXM%252CuTU88A4u20lRoM%252C_%253BnUQwwcAfD65jNM%252CGgUfRbSJBvm2MM%252C_%253BgLQa8mepxz070M%252C9wfEzY_zVI_ptM%252C_%253BmFkz2SkCCO2LbM%252CKedJD1wQvIyBdM%252C_%253BdFV4r7GlJSyZcM%252CuwIH__-031WdHM%252C_%253B9wgc1Fuji7M6zM%252CVXsa3Ws4-8DeXM%252C_%253BTAvlSprnjR2_uM%252CVXsa3Ws4-8DeXM%252C_&usg=AI4_-kSQn3SE_3FaGVytmOrQVFBe2HJFhg&sa=X&ved=2ahUKEwisloTg0af9AhX6F1kFHY1fCxAQjJkEegQICRAC', 'https://www.sympla.com.br/eventos/sertaozinho-sp/show-musica-festa/todos-eventos?page=31', 'https://fortaleza.maplebear.com.br/en/contact-us/', 'https://www.gympass-staging.com/negocios/w2-sertaozinho-unidade-2-vila-industrial-sertaozinho', 'https://www.instagram.com/cantodomatutofortaleza/?hl=en', 'https://www.buser.com.br/onibus/fortaleza-ce/maringa-pr']","['Todos os dados da empresa Canto do Sertaozinho Joao Gesse de Barros com CNPJ 08.318.448/0001-60 - 08318448000160 de Fortaleza/CE. Telefone, E-mail, CNAE(s).', 'Consulta CNPJ da empresa Joao Gesse de Barros | Canto do Sertaozinho. Também ver outro informações: situação cadastral, ... FORTALEZA - CE 60135-218\xa0...', 'Sertaozinho Fc Sp. 6/1/2019. U19 Copa Sao Paulo de Juniores. 0. : 4. Sertaozinho Fc Sp. Sertaozinho Fc Sp. Fortaleza CE. Fortaleza CE. 3/1/2019.', 'São diversas opções de eventos gratuitos e pagos em Sertãozinho. Descubra! ... ENPRORCE - LOTE 1. Oásis Atlantico Imperial & Fortaleza - Fortaleza, CE.', 'Rua Rafael Tobias, 2861, José de Alencar Fortaleza - CE (85) 3312-4058 · Why Maple Bear? Canadian Methodology Education · BlogContact UsCareers.', 'Acesse a academia W2 Sertãozinho Unidade 2 - Vila Industrial. Aulas de Alongamento, Ballet, Circuito, Gap, Jazz. Aberto Seg para Qui: 5:45-22:00,\xa0...', '▪️Castanhas de Caju Pedidos LOJA (85) 987728371 Pedidos IFOOD    . www.ifood.com.br/delivery/fortaleza-ce\xa0...', 'Economize na viagem de ônibus de Fortaleza - CE para Maringá - PR. Reserve agora online, sem filas e sem taxas. Mais barato que a passagem na rodoviária.']"
COMERCIAL REGIS,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/empresas/ce/fortaleza/distribuidoras-de-alimentos/comercial-regis-2606064', 'https://www.instagram.com/regisximenes/', 'https://www.descubraonline.com/guia/ce/fortaleza/comercial-regis-09121130000157/', 'https://www.diariocidade.com/ce/fortaleza/guia/comercial-regis-09121130000157/', 'https://lojasshoppingfortaleza.com.br/ce/comercial-regis-parque-santa-rosa-fortaleza-armazem-de-construcao-231499', '/search?q=COMERCIAL+REGIS,+FORTALEZA+-+CE&tbm=isch&source=univ&fir=STFmmjCAR3NZWM%252CLU28b1VE-dw8uM%252C_%253BPZJfNFIWyqT7FM%252CkffvR3xnQopBXM%252C_%253Bef1IrCwItrGq6M%252CZ4ktoLZIlm5rDM%252C_%253BSLMMQW-c4X3LEM%252CyRPlEW0c24GbnM%252C_%253BFTmG3bVHYT9GnM%252CtLAbevAbtRjryM%252C_%253BFiKHHAERe5TquM%252CfYZ_470XwoF88M%252C_%253B2Q7eTvJ818Ej_M%252ChbTe4z6EqzrP6M%252C_%253BHIycMZEEWQBJuM%252CTpHDDJXhWOhBlM%252C_%253Bfh5-YpzqAAqdnM%252CptCU49gsF-P8_M%252C_%253BPuwz6WZc86iZ8M%252CfYZ_470XwoF88M%252C_&usg=AI4_-kRhEmC1ONiBIfmqJWpf1W52pEoA2Q&sa=X&ved=2ahUKEwidvfDm0af9AhX8D1kFHQiPBIwQjJkEegQIFRAC', 'https://br.linkedin.com/in/fabio-regis-1b217882']","['A empresa Comercial Regis trabalha desde 2007 na categoria Distribuidoras de Alimentos na cidade de Fortaleza, CE na Rua Topazio, Nº 300 - Lote 26\xa0...', 'Regis Ximenes. Fortaleza/CE Executivo Comercial @shoppingeusebio. Cozinheiro nas horas vagas \u200d  . 48 posts. 1,734 followers. 1,664 following\xa0...', 'Confira abaixo os telefones, endereço e e-mail para contato de Comercial Regis em Fortaleza, Ceará. · Endereço e dados de contato de COMERCIAL REGIS · Locais nas\xa0...', 'A empresa Comercial Regis, localizada no bairro Siqueira, em Fortaleza-CE foi fundada em 2007. A atividade principal da empresa é Comércio Varejista de\xa0...', 'Telefone Comercial Regis - Parque Santa Rosa - Fortaleza - Armazém de Construção ; Endereço: Rua Brumado 1281 Conj CEP: 60763095 ; Bairro: Parque Santa Rosa.', 'Veja o perfil de Fabio RegisFabio Regis no LinkedIn, a maior comunidade profissional do mundo. ... REP COMERCIAL na Norsa. Norsa. Fortaleza, Ceará, Brasil.']"
ILHA DA TAPIOCA,NAO DISPONIBILIZADO,"['https://www.yelp.com/biz/ilha-da-tapioca-fortaleza?hrid=ad_8ubuJ6DxtSCL3enrxEQ', 'https://pt.foursquare.com/v/ilha-da-tapioca/4f7aefbae4b0794c2aba2fdf', 'https://restaurantguru.com.br/Ilha-da-Tapioca-Fortaleza-2', 'https://www.solutudo.com.br/empresas/ce/fortaleza/distribuidoras-de-alimentos/ilha-da-tapioca-2602995', 'https://www.diariocidade.com/ce/fortaleza/guia/ilha-da-tapioca-08671335000224/', 'https://www.benditoguia.com.br/empresa/ilha-da-tapioca-farias-brito-fortaleza-ce', 'https://www.guiatelefone.com/fortaleza-ce/distribuidores-de-alimentos-e-bebidas/260668/ilha-da-tapioca']","['Av. Engenheiro Santana Júnior, 999. Fortaleza - CE 60175-657. Brazil. Directions. More Info. Menu for Ilha da Tapioca. Known For. No. Takes Reservations.', 'Oct 26, 2022 — Ilha da Tapioca, #7948 entre Fortaleza restaurantes: 4 avaliações e 3 fotos detalhadas. Encontrar no mapa e ligar para reservar uma mesa.', 'A empresa Ilha Da Tapioca trabalha há mais de 11 anos na categoria Distribuidoras de Alimentos na cidade de Fortaleza, CE na Avenida Engenheiro Santana\xa0...', 'Ilha Da Tapioca em Fortaleza - CE, Ceará. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Diário Cidade.', 'Ilha da Tapioca Farias Brito Fortaleza CE - Lanchonete em Fortaleza localizada no endereço Av. José Jatahy, 1012 - Jacarecanga, Fortaleza - CE, 60325-000,\xa0...', 'Avaliações, telefone e endereço de ILHA DA TAPIOCA em Rodolfo Teófilo, Fortaleza, CE. Ligue (85) 3231-32...']"
