,tel,link,descricao
TRIGOMASSA COMERCIO DE ALIMENTOS LTDA,NAO DISPONIBILIZADO,"['https://www.jusbrasil.com.br/processos/nome/301658461/alessandra-souza-viana-pastori-me-trigomassa-comercio-de-alimentos-ltda', 'http://cnpj.info/Alessandra-Souza-Viana-Pastori-Trigomassa-Comercio-de-Alimentos-Ltda', 'https://www.econodata.com.br/consulta-empresa/12963982000104-TRIGOMASSA-COMERCIAL-DE-ALIMENTOS-EIRELI', '/search?q=TRIGOMASSA+COMERCIO+DE+ALIMENTOS+LTDA,+SALVADOR+-+BA&tbm=isch&source=univ&fir=-vsMMA5pnk1n7M%252CiVsfXpVjqNSqsM%252C_%253BKqrCTJoOiyT4zM%252CaQFH9zoWFBoB-M%252C_%253BQJFgRpY5kB8n8M%252CYasl6eI7n2o4EM%252C_%253BqNNQGm6TII231M%252C37zjSUP-9NGK2M%252C_%253Bm_vwsqCePbL3ZM%252CaQFH9zoWFBoB-M%252C_%253Bb7IpPT1sfhEE8M%252CcvzKbt7W4YaGwM%252C_%253BI15izBi0vJbksM%252C37zjSUP-9NGK2M%252C_%253BTfx9_NlniChgTM%252C1kIA6xLupSxgaM%252C_%253Br5IM2Vpz3RIlKM%252C37zjSUP-9NGK2M%252C_%253BbVSd05NQJR9HyM%252C37zjSUP-9NGK2M%252C_&usg=AI4_-kQRrOYE5D_xcKkRSQx41B8YIrOz6w&sa=X&ved=2ahUKEwj1rf_vu5L9AhUSKFkFHebyB2sQjJkEegQIExAC', 'https://www.diariocidade.com/ba/salvador/guia/distribuidoras-de-cereais/']","['Alessandra Souza Viana Pastori - ME -- Trigomassa Comercio de Alimentos LTDA. O Jusbrasil encontrou 4 processos de Alessandra Souza ... TJBA · SALVADOR, BA.', 'Endereço. Avenida Aliomar Baleeiro, 27 A SAO CRISTOVAO SALVADOR - BA 41500-660. Contatos. Telefone(s): (71) 99185-7442 e (71) 3011-3439; Fax/mensageiro\xa0...', 'TRIGOMASSA COMERCIO DE ALIMENTOS LTDA. (ALESSANDRA SOUZA VIANA PASTORI). 41.500-660. Avenida Aliomar Baleeiro, 27 a - Sao Cristovao. SALVADOR, BA.', 'Acaraje In Bahia. Rua Doutor Eduardo Dotto, 01, GALPAO;, Paripe, 40800-010. (71) 3013-9140 ; Agnovaldo Fernandes Comercio De Produtos Alimenticios Eireli.']"
MERCADINHO TRES IRMAOS,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/empresas/ba/salvador/super-minimercados/mercadinho-tres-irmaos-19508754', 'https://foursquare.com/v/mercadinho-tr%C3%AAs-irm%C3%A3os/520d70172fc6a0adbedf6d09', 'https://www.procuroacho.com/empresas/ba/salvador/23.069.028/0001-80/mercadinho-tres-irmaos', 'https://www.econodata.com.br/consulta-empresa/23069028000180-JPS-SANTIAGO-CIA-LTDA', 'https://www.descubraonline.com/guia/ba/salvador/mercadinho-3-irmaos-17406908000100/', 'https://local.infobel.br.com/BR133461234/mercadinho_tres_irmaos-salvador.html', 'https://guiafacil.com/site/comercial-tres-irmaos/salvador/ba/7133060814/']","['A empresa Mercadinho Tres Irmaos trabalha desde 2020 na categoria Super - Minimercados na cidade de Salvador, BA na Rua Salvador Da Pátria, Nº SN - Bairro\xa0...', '83 visitors have checked in at Mercadinho Três irmãos. ... Itapuã, Salvador ... See what your friends are saying about Mercadinho Três irmãos.', 'Informações da Empresa Mercadinho Tres Irmaos - 23.069.028/0001-80. ... Localizada em Salvador / BA, a empresa é uma Matriz do tipo Sociedade Empresária\xa0...', 'Consulte o CNPJ da MERCADINHO TRES IRMAOS de Salvador, BA, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de\xa0...', 'Mercadinho 3 Irmaos em Salvador, Bahia. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...', 'Mercadinho Três Irmãos. Travessa Professor Francisco Góes Calmon 99 40390 Salvador Bahia - BrazilExibir telefone.', 'COMERCIAL TRES IRMAOS tem como foco o segmento de Supermercados em Salvador. Você pode localizá-lo em Rua Antônio de Freitas, 241 no bairro Sussuarana e...']"
TOK ESSENCIA,NAO DISPONIBILIZADO,"['https://www.facebook.com/tokessenciaseervas/?locale=pt_BR', 'https://www.instagram.com/tokessencias/?hl=en', 'https://www.ifood.com.br/delivery/salvador-ba/tok-essencias-e-ervas-itapua/476e2634-2d9a-483d-bfbc-be846ecfabce', 'https://www.solutudo.com.br/empresas/ba/salvador/distribuidoras-de-alimentos/tok-essencia-5336381', 'https://tokessenciaseervas.negocio.site/', 'https://pt.foursquare.com/v/tok-essencias-e-ervas/51e1654e498e2696776eee34', 'http://793400.commercesuite.com.br/contato']","['Tok Essências, Salvador. 1.513 curtidas · 64 estiveram aqui. www.etok.com.br.', '15.1k Followers, 7257 Following, 1072 Posts - See Instagram photos and videos from Tok Essências e Ervas (@tokessencias)', 'Faça seu pedido online na Tok Essencias e Ervas e receba em casa agora mesmo! Delivery de Restaurantes em Salvador é aqui no iFood.', 'No mercado, a empresa está localizada na Rua Arthur Catrambi, Nº 02 no bairro Calcada em Salvador - BA, CEP 40411-370. A empresa Tok Essencia está\xa0...', 'Tok Essências e Ervas. Loja De Produtos Naturais em Calçada. Abre amanhã às 08:00. Solicitar cotaçãoLigar agoraVer ... Salvador - BA. 40411-370.', 'Veja o que seus amigos estão dizendo sobre Tok Essencias e Ervas. Ao criar uma conta, você é capaz de seguir amigos e especialistas em quem confia e ver os\xa0...', 'Telefone: (Opcional) Assunto: (Opcional) *Mensagem: enviar. Nosso Endereço. e.Tok Rua Genebaldo Figueiredo, 28 Salvador - BA CEP: 41610-180\xa0...']"
MERCADINHO FALCAO,NAO DISPONIBILIZADO,"['https://m.yelp.com/biz/mercadinho-castro-alves-salvador', 'https://www.descubraonline.com/guia/ba/salvador/mercadinho-falcao-05996971000157/', 'https://www.diariocidade.com/ba/salvador/guia/mercadinho-falcao-05996971000157/', 'https://www.solutudo.com.br/ba/salvador/super-minimercados/mercearia-falcao-5535449', 'https://cnpj.biz/05996971000157', 'https://www.econodata.com.br/consulta-empresa/12480204000156-SORVETERIA-FALCAO-COMERCIO-DE-PICOLES-LTDA']","['Map · Rua Barros Falcão. Matatu. Salvador - BA 40255-370. Brazil. Directions · More Info. Menu for Mercadinho Castro Alves · Known For. No. Offers Delivery. Bike\xa0...', 'Confira abaixo os telefones, endereço e e-mail para contato de Mercadinho Falcao em Salvador, Bahia. ; Razão Social: DANIEL SARDINHA FALCAO ; Nome Fantasia:\xa0...', 'A empresa Mercadinho Falcao, localizada no bairro Massaranduba, em Salvador-BA foi fundada em 2003. A atividade principal da empresa é Comércio Varejista de\xa0...', 'No mercado, a empresa está localizada na Rua Engenheiro André Rebouças, Nº BL 49 - Apt 04 no bairro Cajazeiras Vi em Salvador - BA, CEP 41336-010. A empresa\xa0...', 'Todos os dados da empresa Mercadinho Falcao Daniel Sardinha Falcao com CNPJ 05.996.971/0001-57 - 05996971000157 de Salvador/BA. Telefone, Endereço...', 'Consulte o CNPJ da SORVETERIA FALCAO de Salvador, BA, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de\xa0...']"
SERVMIX,NAO DISPONIBILIZADO,"['https://www.diariocidade.com/ba/salvador/guia/servmix-09101222000175/', 'https://cnpj.biz/09101222000175', 'https://partnernoc.cpanel.net/res/9293/servmix.htm', 'https://consultas.plus/lista-de-empresas/bahia/salvador/09101222000175-servmix-comercial-de-materiais-de-escritorio-e-alimenticos-ltda/', '/search?q=SERVMIX,+SALVADOR+-+BA&tbm=isch&source=univ&fir=0pNqlinXcJ7gTM%252Cs5Nno85P0oDJ_M%252C_%253BIDgi_1kNcgsowM%252CAKKp_tPrYfQaQM%252C_%253BDzRqCNVleifLfM%252C6aBpvfaxT_M4XM%252C_%253BqwSgrF9nn0nKhM%252C6aBpvfaxT_M4XM%252C_%253BV9nCPq4FQPt6GM%252C6aBpvfaxT_M4XM%252C_%253ByvQub7N06Xy_kM%252CMTqe7UAr3L4yQM%252C_%253BhdWoIuOtVPGbqM%252CMTqe7UAr3L4yQM%252C_%253BRPcgXHJ_Jo8xWM%252Cs5Nno85P0oDJ_M%252C_%253BeGxiq5ALmr0RcM%252CSVLQT86j-E-u8M%252C_%253BQZjXkhjQTAnD0M%252Cs5Nno85P0oDJ_M%252C_&usg=AI4_-kSk68eKarSj3iWSn39hVoaXsLjgqg&sa=X&ved=2ahUKEwiTmp6IvJL9AhW3F1kFHbRXDD8QjJkEegQICRAC', 'https://de.linkedin.com/company/servmix', 'https://www.servmix.com/', 'https://www.emis.com/php/company-profile/BR/Servmix_Tecnologia_Engenharia_e_Meio_Ambiente_Ltda_pt_5596384.html']","['Servmix em Salvador - BA, Bahia. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Diário Cidade.', 'Servmix Comercial de Materiais de Escritorio e Alimenticos LTDA - 09.101.222/0001-75 · Informações de Registro · Contatos · Localização · Atividades - CNAES · Quadro\xa0...', ""Servmix LLC. is a growth company in information technology field with more than 15 years' experience. in 2005, it was founded. we are based in Egypt and our\xa0..."", 'Consulte os detalhes completos dessa empresa abaixo. Lista de Empresas · Bahia · Salvador; Servmix Comercial De Materiais De Escritorio E Alimenticos Ltda\xa0...', ""Servmix LLC. is a growth company in information technology field with more than 15 years' experience. in 2005, it was founded. we are based in Egypt and our\xa0..."", 'Our Solutions · Shared Hosting · Cloud Hosting · WordPress Hosting · Cloud Server · Dedicated Server · Reseller Hosting · Domain Names · Licenses.', 'Servmix Tecnologia, Engenharia e Meio Ambiente Ltda. é uma empresa em Brasil, com o escritório principal em ... Cyrela Brazil Realty Empreend e Part S.A..']"
PEU PRODUCOES,+55 71 99188-7944,"['https://www.econodata.com.br/consulta-empresa/08736120000163-PEU-COMERCIO-DE-BEBIDAS-E-SERVICOS-DE-FESTAS-EIRELI', 'https://www.descubraonline.com/guia/ba/salvador/peu-producoes-08736120000163/', 'https://www.diariocidade.com/ba/salvador/guia/peu-producoes-08736120000163/', 'https://cidadeurgente.com/ba/salvador/guia/peu-producoes-08736120000163/', 'https://cnpj.biz/08736120000163', 'http://cnpj.info/Peu-Comercio-de-Bebidas-e-Servicos-de-Festas-Peu-Producoes', 'https://www.facebook.com/peualvesoriginal/?locale=pt_BR', 'https://www.informecadastral.com.br/cnpj/peu-comercio-de-bebidas-e-servicos-de-festas-eireli-08736120000163', 'https://consultas.plus/lista-de-empresas/bahia/salvador/08736120000163-peu-comercio-de-bebidas-e-servicos-de-festas-eireli/']","['Consulte o CNPJ da PEU PRODUCOES de Salvador, BA, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de funcionários,\xa0...', 'Confira abaixo os telefones, endereço e e-mail para contato de Peu Producoes em Salvador, Bahia. ; Razão Social: PEU COMERCIO DE BEBIDAS E SERVICOS DE FESTAS\xa0...', 'A empresa Peu Producoes, localizada no bairro Lobato, em Salvador-BA foi fundada em 2007. A atividade principal da empresa é Comércio Varejista de\xa0...', 'Confira no mapa como chegar em Peu Producoes, no endereço: Avenida Octavio Mangabeira, 3251, LOJA, Armacao, Salvador-BA. CEP: 41750-240 .', 'Mar 6, 2007 — Peu Producoes Peu Comercio de Bebidas e Servicos de Festas LTDA Avenida Afranio Peixoto 0 A Loja Terreo Lobato Salvador BA 40470-630.', 'Peu Comercio de Bebidas e Servicos de Festas LTDA | Peu Producoes ... Fantasia nome, PEU PRODUCOES ... Loja Terreo LOBATO SALVADOR - BA 40470-630\xa0...', 'Peu Alves, Salvador. 693 curtidas · 9 falando sobre isso. Cantor, compositor, violonista e professor de música nascido e residente em Salvador - Bahia.', 'O CNPJ da empresa Peu Comercio de Bebidas e Servicos de Festas Eireli (Peu Producoes) é 08.736.120/0001-63. Com sede em SALVADOR, BA, possui 15 anos,\xa0...', 'Mar 6, 2007 — Peu Comercio De Bebidas E Servicos De Festas Eireli ... Limitada (de Natureza Empresária) que está situada em Salvador – BA.']"
COMERCIAL DE ALIMENTOS MELHOR,+55 71 3395-7059,[],[]
CONFRARIA DU MARCHE,NAO DISPONIBILIZADO,"['/search?q=CONFRARIA+DU+MARCHE,+SALVADOR+-+BA&tbm=isch&source=univ&fir=XmBkCxo9iDWpYM%252Cyl-u8sT0REXlHM%252C_%253BbVSd05NQJR9HyM%252C37zjSUP-9NGK2M%252C_%253Bb7IpPT1sfhEE8M%252CcvzKbt7W4YaGwM%252C_%253BEJsLedy7onVkLM%252C3kQfEqaWdnoQuM%252C_%253BDOLJ1fWLdNJFbM%252CnMQJkuc_m2XoDM%252C_%253BeKMae5zjIHnfQM%252C37zjSUP-9NGK2M%252C_%253B_TuwwZ375Sk0KM%252CJnySVx1HG2KzDM%252C_%253BRo1s5rbAh0oa4M%252Cyl-u8sT0REXlHM%252C_%253BgUhRVUc0w4tVoM%252CkD-tXi-WT85cOM%252C_%253BSOwlPsOTS5fk1M%252C3kQfEqaWdnoQuM%252C_&usg=AI4_-kT8q4GnYX1d8I2ryO_zhg9Vdb6TWg&sa=X&ved=2ahUKEwiO-9iavJL9AhUjKlkFHbS4BVEQjJkEegQIEhAC', 'https://cadastroempresa.com.br/cnpj/03.612.506/0002-20-confraria-du-marche-confraria-das-ostras-restaurante-ltda', 'https://consultas.plus/lista-de-empresas/bahia/salvador/03612506000140-confraria-das-ostras-restaurante-ltda/', 'https://fr.tripadvisor.ca/Restaurants-g303272-c21-Salvador_State_of_Bahia.html', 'https://fr.tripadvisor.be/Restaurants-g303272-zfd10922-Salvador_State_of_Bahia-Oysters.html', 'https://yellow.place/fr/peixe-boi-boutique-de-carnes-e-frutos-do-mar-salvador-brazil', 'https://transparencia.cc/dados/cep/41701015-avenida-alphaville-bairro-alphaville-i-salvador-ba/']","['Confraria Du Marche - Confraria das Ostras Restaurante LTDA com CNPJ 03.612.506/0002-20 é uma empresa de Salvador/BA. Acesse para mais informações.', 'A empresa Confraria Das Ostras Restaurante Ltda, aberta em 18/01/2000, é uma MATRIZ do tipo Sociedade Empresária Limitada que está situada em Salvador – BA.', 'Restaurants - cuisine Allemande à Salvador, État de Bahia : lisez sur Tripadvisor des avis sur Salvador restaurants, recherchez par prix, quartier, etc.', 'Salvador : les meilleurs restaurants de Huîtres\u200e. Trier. Affiner. 1. Confraria das Ostras. (407). Ouvert. Méditerranéenne, Brésilienne€€ - €€€.', ""Peixe Boi Boutique De Carnes E Frutos Do Mar. 812 Rua das Hortências, Salvador (BA), 41.810-010, Brazil. Comment s'y rendre?"", 'CNPJ: 03.612.506/0002-20. Nome Fantasia: CONFRARIA DU MARCHE. Município / UF: SALVADOR / BA. Logradouro: AVENIDA ALPHAVILLE. Bairro: ALPHAVILLE I.']"
MERCADO EVARISTO,+55 71 3386-0030,"['https://m.yelp.com/biz/mercado-evaristo-salvador', 'https://www.solutudo.com.br/empresas/ba/salvador/super-minimercados/mercado-evaristo-5330096', 'https://guiafacil.com/site/mercado-evaristo/salvador/ba/7132152639/', 'https://www.ruasdobrasil.com.br/local/mercado-evaristo-salvador-ba', 'https://www.econodata.com.br/consulta-empresa/00208164000109-MERCEARIA-EVARISTO-LTDA', 'https://www.descubraonline.com/guia/ba/salvador/mercado-evaristo-00208164000109/', 'https://www.cylex.com.br/salvador/mercado-evaristo-11162863.html', 'https://applocal.com.br/empresa/mercado-evaristo/salvador/ba/8591352', 'https://www.ubicome.com.br/empresa/mercado-evaristo-mercearias-santa-monica-salvador-ba-1417619']","['R. Mário Kertesz 63. Salvador - BA 40000-001. Brazil. Directions. (71) 3215-2639. Call Now. More Info. Menu for Mercado Evaristo. Known For.', 'Mercado Evaristo ; Endereço. Rua Mario Kertesz, 63, Curuzu Salvador/BA - CEP 40366-380 ; Telefone. (71) 3386-0030 ; Email. nassall@hotmail.com.', 'MERCADO EVARISTO tem como foco o segmento de Supermercados em Salvador. Você pode localizá-lo em Rua Mário Kertesz, 63 no bairro Santa Mônica em Salvado...', 'Ruas do Brasil. Mercado Evaristo, Salvador - Bahia. BRASIL / ESTADOS / BAHIA / SALVADOR. Publicado em Salvador, Bahia. Close.', 'Consulte o CNPJ da MERCADO EVARISTO de Salvador, BA, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de\xa0...', 'Mercado Evaristo em Salvador, Bahia. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...', 'Mercado Evaristo R. Mário Kertesz, 63 em Salvador, BA SÃO CRISTÓVÃO / STA MONICA, ☎ (71) 3386-0..., ⌚ Horários de funcionamento, Rotas itinerárias e muito\xa0...', 'Ligue (71)... Realize suas compras no Mercado Evaristo em Salvador, BA. Atuamos como Supermercados na região, onde a nossa família atende a sua!', 'MERCADO EVARISTO. Esta empresa não cadastrou uma apresentação. Atendimento (71) 3215-2639. R Mário Kertesz, 63, Santa Mônica · Salvador - BA. Ver no mapa.']"
COSMETICOS & MINIMERCADO M. GIL,NAO DISPONIBILIZADO,"['https://www.econodata.com.br/consulta-empresa/00289492000187-COSMETICOS-E-MERCADINHO-M-GIL-LTDA', 'https://cnpj.biz/00289492000187', 'https://www.diariocidade.com/ba/salvador/guia/cosmeticos-minimercado-m-gil-00289492000187/amp/', 'https://transparencia.cc/dados/cnpj/00289492000187-BA-cosmeticos-e-mercadinho-m-gil-ltda/', 'https://www.telefonecomercial.com/telefone/casa-do-cabeleireiro-m-gil-comercio-de-cosmeticos-ltda/00289492000187', 'https://casadosdados.com.br/solucao/cnpj/cosmeticos-e-mercadinho-m-gil-ltda-00289492000187', 'https://www.solutudo.com.br/empresas/ba/salvador/perfumarias-cosmeticos/casa-do-cabeleireiro-m-gil-5331622', '/search?q=COSMETICOS+%26+MINIMERCADO+M.+GIL,+SALVADOR+-+BA&tbm=isch&source=univ&fir=lHy7kRLXWzBnCM%252C5DGhLfpfUpLs0M%252C_%253BpNqeer737gxrWM%252CxI2d5CJnNhBMHM%252C_%253B3rcXzDTsis92WM%252CSiqPGpE3XhwLGM%252C_%253B9xk30SSwSUCsOM%252CSiqPGpE3XhwLGM%252C_%253B9rI2KwKR11YUXM%252CxI2d5CJnNhBMHM%252C_%253By0EhB4fwzWSh0M%252C9CW9gp8CUTaGkM%252C_%253Bmbhf87Y4ROI1kM%252CSiqPGpE3XhwLGM%252C_%253B5K8jaXzVf3PFYM%252C5DGhLfpfUpLs0M%252C_%253ByR6Xc06p5sD3BM%252CQHPYhdajv5_wyM%252C_%253BDKOaUIZANzomiM%252CxI2d5CJnNhBMHM%252C_&usg=AI4_-kTEGAu98VJZfBTt3V5TwiVYFRLo0g&sa=X&ved=2ahUKEwiSq-umvJL9AhWWGFkFHdjkCQwQjJkEegQIGhAC', 'https://cadastroempresa.com.br/cnpj/00.289.492/0001-87-cosmeticos-minimercado-m-gil-cosmeticos-e-mercadinho-m-gil-ltda']","['00.289.492/0001-87 MATRIZ. COSMETICOS E MERCADINHO M. GIL LTDA. 40.050-001. AVENIDA JOANA ANGELICA 102/22, - NAZARE. SALVADOR, BA. Comércio Varejista. 1 a 10\xa0...', 'Contatos. Telefone(s): (71) 3312-3554 (Ligar). Localização. Logradouro: Avenida Joana Angelica, 102/22. Complemento: Ed C de Cachoeira. Bairro: Nazare.', 'Cosmeticos & Minimercado M. Gil em Salvador - BA, Bahia. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas\xa0...', 'Nov 8, 2022 — Resumo da Empresa Cosmeticos & Minimercado M. Gil. A empresa Cosmeticos E Mercadinho M. Gil Ltda de CNPJ 00.289.492/0001-87,\xa0...', 'Número do telefone da empresa ""Cosmeticos e Mercadinho M. Gil Ltda (Cosmeticos & Minimercado M. Gil)"" localizada em Avenida Joana Angelica, Salvador, BA.', 'COSMETICOS E MERCADINHO M. GIL LTDA. Nome Fantasia. COSMETICOS & MINIMERCADO M. GIL ... 40050-001. Bairro. NAZARE. Município. SALVADOR. UF. BA. Telefone.', 'Perfumarias - Cosméticos em Salvador, BA | Casa do cabeleireiro m gil em Salvador, ... No mercado, a empresa está localizada na Avenida Joana Angelica,\xa0...', 'Cosmeticos & Minimercado M. Gil - Cosmeticos e Mercadinho M. Gil LTDA com CNPJ 00.289.492/0001-87 é uma empresa de Salvador/BA.']"
SM COMERCIO DE ALIMENTOS E PANIFICACAO,NAO DISPONIBILIZADO,"['https://www.descubraonline.com/guia/ba/salvador/sm-comercio-de-alimentos-e-panificacao-03873161000188/', 'https://www.apontador.com.br/local/ba/salvador/alimentos/C406859513116N1163/sm_comercio_de_alimentos_e_panificacao/como-chegar.html', '/search?q=SM+COMERCIO+DE+ALIMENTOS+E+PANIFICACAO,+SALVADOR+-+BA&npsic=0&rflfq=1&rldoc=1&rllag=-12960726,-38459709,6215&tbm=lcl&sa=X&ved=2ahUKEwjW5-isvJL9AhXUVDUKHYNWCkMQtgN6BAgaEAE', 'https://local.infobel.br.com/BR105096793/sm_comercio_de_alimentos_e_panificacao-salvador.html', 'https://www.diariocidade.com/ba/salvador/guia/sm-comercio-de-alimentos-e-panificacao-03873161000188/', 'https://www.listaamarela.com.br/empresa/ba/salvador/sm_comercio_de_panificacao_8589481', 'https://brazilguide.net/c/suely-da-silva-pedrete-03873161000188', 'https://cnpj.biz/03873161000188', 'https://www.planetabrasileiro.com/sm-comercio-de-panificacao-stella-maris-salvador-ba-F110DC00613D44D']","['Sm Comercio De Alimentos E Panificacao em Salvador, Bahia. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...', 'Sm Comercio de Alimentos e Panificacao. Alameda Praia Barra dos Coqueiros, terreo, Stella Maris,Salvador - BA, CEP: 41600-100. 0 avaliações. Aberto agora.', 'Sm Comércio de Alimentos e Panificacao - ALIMENTAÇÃO GERAL (RETALHO), Salvador, 41600, Rua Dílson Jatahy Fonseca 2106, TEL: 7199660..., Brasil, Nesta página\xa0...', 'Confira no mapa como chegar em Sm Comercio De Alimentos E Panificacao, no endereço: Alameda Dilson Jatahy Fonseca, 2106, Stella Maris, Salvador-BA. CEP: 41600-\xa0...', 'Veja opções semelhantes: · SUPERMERCADO TIAMEL COMÉRCIO DE ALIMENTOS · MERCADINHO BOM SUCESSO · ANDRADE CARDOSO MERCADINHO · NOSSO MINI MERCADO · SSCL SUPERMERCADO E\xa0...', 'A empresa Sm Comercio de Alimentos e Panificacao localizada em Alameda Dilson Jatahy Fonseca, 2106, Stella Maris, Salvador/BA - possui CNPJ\xa0...', 'Jun 13, 2000 — ... da empresa Sm Comercio de Alimentos e Panificacao Suely da Silva Pedrete com CNPJ 03.873.161/0001-88 - 03873161000188 de Salvador/BA.', 'Armazéns - armazéns, empórios e mercearias, armazéns empórios e mercearias - endereço: Al Praia Barra Coqueiros, 2106 qd M lt... - Telefone: +55 (71)\xa0...']"
MERCEARIA SAO JORGE,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/empresas/ba/salvador/super-minimercados/mercearia-sao-jorge-5404504', 'https://restaurantguru.com.br/Bar-e-Mercearia-Sao-Jorge-Salvador', 'https://guiafacil.com/site/mercearia-sao-jorge/salvador/ba/7133138661/', 'https://www.apontador.com.br/local/ba/salvador/mercearias/001598982000128/mercearia_sao_jorge.html', 'https://cnpj.biz/00911475000130', 'https://www.listaamarela.com.br/empresa/ba/salvador/mercearia-sao-jorge_10078461']","['Mercearia Sao Jorge ; Endereço. Rua Almirante Alves Câmara, S/N, Engenho Velho De Brotas Salvador/BA - CEP 40243-000 ; Telefone. (71) 3233-9329 ; Email.', 'Feb 5, 2023 — Mercearia São Jorge, #1128 entre Salvador pubs & bares: 23 avaliações e 3 fotos detalhadas. Encontrar no mapa e ligar para reservar uma\xa0...', 'MERCEARIA SAO JORGE tem como foco o segmento de Padarias e Confeitarias em Salvador. Você pode localizá-lo em Rua Clóvis de Almeida Maia, 245 no bairro ...', 'Mercearia Sao Jorge. Avenida Euzébio de Queiroz, 55, E, Liberdade,Salvador - BA, CEP: 40327-070. 0 avaliações.', 'Todos os dados da empresa Mercearia Sao Jorge Luiz Carlos Satiro Barbosa com CNPJ 00.911.475/0001-30 - 00911475000130 de Salvador/BA. Telefone, E-mail...', 'MERCEARIA SÃO JORGE está na categoria da Padarias e Confeitarias em Salvador/BA. Rua Clóvis de Almeida Maia , 245. Ribeira, Salvador, BA.']"
MERCADINHO SEMPRE TEM,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/empresas/ba/salvador/super-minimercados/mercadinho-sempre-tem-5342956', 'https://www.diariocidade.com/ba/salvador/guia/mercadinho-sempre-tem-04266753000102/', 'https://www.descubraonline.com/guia/ba/salvador/mercadinho-sempre-tem-04266753000102/', 'https://cidadeurgente.com/ba/salvador/guia/mercadinho-sempre-tem-04266753000102/', 'https://cnpj.biz/04266753000102', 'https://guiafacil.com/site/mercadinho-sempre-presente/salvador/ba/7133598080/', 'https://www.apontador.com.br/local/ba/salvador/mercearias/C405308908090Z0902/minimercado_sempre_tem.html', 'https://www.facebook.com/people/Fn-Mercadinho/100062145864402/']","['A empresa Mercadinho Sempre Tem trabalha desde 2001 na categoria Super - Minimercados na cidade de Salvador, BA na Rua Das Pedrinhas, Nº 49 A - Periperi.', 'A empresa Mercadinho Sempre Tem, localizada no bairro Periperi, em Salvador-BA foi fundada em 2001. A atividade principal da empresa é Comércio Varejista de\xa0...', 'Confira abaixo os telefones, endereço e e-mail para contato de Mercadinho Sempre Tem em Salvador, Bahia. ; Razão Social: RENILDO DE QUEIROZ OLIVEIRA ; Nome\xa0...', 'Confira no mapa como chegar em Mercadinho Sempre Tem, no endereço: Rua das Pedrinhas, 49 A, Periperi, Salvador-BA. CEP: 40720-460 .', 'Jan 29, 2001 — Todos os dados da empresa Mercadinho Sempre Tem Renildo de Queiroz Oliveira com CNPJ 04.266.753/0001-02 - 04266753000102 de Salvador/BA.', 'MERCADINHO SEMPRE PRESENTE tem como foco o segmento de Supermercados em Salvador. Você pode localizá-lo em Alameda Carrara, 360 no bairro Pituba em Salv...', 'Encontre qual o telefone, o endereço, as fotos e as avaliações do Minimercado Sempre Tem especializado em null localizado em Rua das Pedrinhas, 49,\xa0...', 'Fn Mercadinho, Salvador, Bahia, Brazil. 195 likes · 1 talking about this. Mercado.']"
