,tel,link,descricao
CHURRASCARIA QUERENCIA DOS PAMPAS LTDA - ME,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/empresas/sp/carapicuiba/restaurantes/churrascaria-querencia-dos-pampas-ltda-me-1041158', 'https://www.apontador.com.br/local/sp/carapicuiba/churrascarias/C401722A12180Q1803/churrascaria_querencia_dos_pampas_ltda_me.html', 'https://spotway.com.br/sp/carapicuiba/emp/10450513-churrascaria-querencia-dos-pampas-ltda-me', 'http://cnpj.info/Churrascaria-Querencia-dos-Pampas-Churrascaria-Querencia-dos-Pampas-Ltda-Me', 'https://www.diariocidade.com/sp/carapicuiba/guia/churrascaria-querencia-dos-pampas-ltda-me-04007623000147/', 'https://cnpj.biz/04007623000147', 'https://restaurantguru.com.br/Churrascaria-Querencia-Dos-Pampas-Carapicuiba', 'https://consultas.plus/lista-de-empresas/sao-paulo/carapicuiba/04007623000147-churrascaria-querencia-dos-pampas-ltda/', 'https://brazilguide.net/c/churrascaria-querencia-dos-pampas-ltda-04007623000147']","['Churrascaria Querencia Dos Pampas Ltda - Me ; Endereço. Estrada Do Copiuva, 828, Parque Jandaia - Salao 2 Carapicuíba/SP - CEP 06330-000 ; Telefones. (11) 4188-\xa0...', 'Churrascaria Querencia dos Pampas Ltda - Me. EST DO COPIUVA, 828, Centro,CARAPICUIBA - SP, CEP: 06330-000. 0 avaliações. Aberto agora. Dom à Sáb:.', 'A empresa Churrascaria Querencia Dos Pampas Ltda - Me, registrada na ... no endereço Estrada Do Copiuva, 828 Salao 2 - Parque Jandaia, Carapicuiba/SP.', 'Consulta CNPJ da empresa Churrascaria Querencia dos Pampas LTDA | Churrascaria Querencia dos Pampas LTDA - Me. ... PARQUE JANDAIA CARAPICUIBA - SP 06330-000\xa0...', 'A empresa Churrascaria Querencia Dos Pampas Ltda - Me, localizada no bairro Parque Jandaia, em Carapicuíba-SP foi fundada em 2000. A atividade principal da\xa0...', 'Todos os dados da empresa Churrascaria Querencia dos Pampas LTDA - ME Churrascaria ... Inscrição Estadual SP: 255.150.530.110 ... Município: Carapicuíba.', 'Churrascaria Querencia Dos Pampas, #59 entre Carapicuíba churrascarias. Encontrar no mapa e ligar para reservar uma mesa.', 'A empresa Churrascaria Querencia Dos Pampas Ltda, aberta em 22/08/2000, é uma MATRIZ do tipo Sociedade Empresária Limitada que está situada em Carapicuíba – SP.', 'CEP: 06330-000. Endereço: Estrada do Copiúva, 828. Complemento: SALAO 2. Bairro: Vila da Oportunidade. Cidade/UF: Carapicuíba/SP\xa0...']"
SERVE MAIS REFEICOES E LANCHES,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/empresas/mg/uberaba/restaurantes/serve-mais-refeicoes-e-lanches-10146577', 'https://cnpj.biz/05269365000130', 'https://www.descubraonline.com/guia/mg/uberaba/serve-mais-refeicoes-e-lanches-05269365000130/', 'https://www.diariocidade.com/mg/uberaba/guia/serve-mais-refeicoes-e-lanches-05269365000130/', 'https://applocal.com.br/empresa/serve-mais-refeicoes-e-lanches/uberaba/mg/11971446', 'https://cidadeurgente.com/mg/uberaba/guia/serve-mais-refeicoes-e-lanches-05269365000130/', 'https://guiaderestaurantesbrasil.com.br/mg/serve-mais-refeicoes-e-lanches-delivery-cardapio-whatsapp-rodizio-preco-promocao-olinda-uberaba-412412', 'https://www.facebook.com/restservemais/?locale=pt_BR']","['Serve Mais Refeicoes E Lanches ; Endereço. Rua Alceu Miranda, 76, Olinda Uberaba/MG - CEP 38055-420 ; Telefone. (34) 3334-6000.', 'CNPJ: 05.269.365/ ; Inscrição Estadual MG: 701191792.00-33 ; Razão Social: Brigida Eva Borges ; Nome Fantasia: Serve Mais Refeicoes e Lanches ; Data da Abertura: 05\xa0...', 'Confira abaixo os telefones, endereço e e-mail para contato de Serve Mais Refeicoes E Lanches em Uberaba, Minas Gerais. BRIGIDA EVA BORGES com o CNPJ 05.269.365\xa0...', 'Confira no mapa como chegar em Serve Mais Refeicoes E Lanches, no endereço: Rua Alceu Miranda, 76, Olinda, Uberaba-MG. CEP: 38055-420 . Compartilhe\xa0...', 'Serve Mais Refeições e Lanches em Uberaba, MG ; Logradouro: Rua Francisco Pucci ; Número: 64 ; Bairro: Olinda ; Cidade: Uberaba ; Estado: Minas Gerais.', 'Serve Mais Refeicoes E Lanches em Uberaba - MG, Minas Gerais. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas\xa0...', 'Telefone Serve Mais Refeicoes E Lanches - Delivery - Cardápio - Whatsapp - Rodízio - Preço - Promoção - Olinda - Uberaba. Endereço: Rua Alceu Miranda 76\xa0...', 'Arroz branco /Integral e Galinhada. Feijão no Caldo / Tutu /Feijoada. Carne bovina moída (com batatas) … Ver mais.']"
CHURRASCARIA E RESTAURANTE RIOGRANDENSE,+55 67 3481-2084,"['https://www.tripadvisor.com/Restaurant_Review-g2347380-d5328525-Reviews-Churrascaria_e_Restaurante_Riograndense-Amambai_State_of_Mato_Grosso_do_Sul.html', 'https://es-la.facebook.com/riograndenseamambai/', 'https://restaurantguru.com.br/Churrascaria-Riograndense-Amambai', 'https://www.solutudo.com.br/empresas/ms/amambai/restaurantes/churrascaria-e-restaurante-riograndense-10083014', 'https://www.listaamarela.com.br/empresa/ms/amambai/churrascaria-e-restaurante-riograndense_9689878', 'https://www.instagram.com/riograndenseamambai/?hl=en', 'https://www.econodata.com.br/consulta-empresa/00216598000150-A-LUZZI-CIA-LTDA', 'https://www.descubraonline.com/guia/ms/amambai/churrascaria-e-restaurante-riograndense-00216598000150/']","['Churrascaria e Restaurante Riograndense, Amambai: See 12 unbiased reviews of Churrascaria e Restaurante Riograndense, rated 4.5 of 5 on Tripadvisor and\xa0...', 'Churrascaria Riograndense, Amambai. 2.735 Me gusta · 11 personas están hablando de esto · 2.888 personas estuvieron aquí. Restaurante de carnes asadas.', 'Jan 15, 2023 — Churrascaria Riograndense, #2 entre Amambaí churrascarias: 728 avaliações e 21 fotos ... Encontrar no mapa e ligar para reservar uma mesa.', 'No mercado, a empresa está localizada na Avenida Pedro Manvailer, Nº 1466 - Predio no bairro Centro em Amambaí - MS, CEP 79990-000. A empresa Churrascaria E\xa0...', 'Na Lista Amarela você encontra o telefone, endereço e mais informações sobre Churrascaria e Restaurante Riograndense em Amambaí, MS.', 'riograndenseamambai. Follow. Churrascaria Riograndense. Restaurant ... Quinta do Chopp é seu compromisso de toda semana aqui na Riograndense!', 'Consulte o CNPJ da CHURRASCARIA E RESTAURANTE RIOGRANDENSE de Amambaí, MS, seus sócios e contatos como telefones, emails e website, além de faturamento,\xa0...', 'Churrascaria E Restaurante Riograndense em Amambai, Mato Grosso do Sul. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs,\xa0...']"
RESTAURANTE NUSCKE,NAO DISPONIBILIZADO,"['https://www.tripadvisor.com/Restaurant_Review-g1932027-d5399656-Reviews-Bar_e_Restaurante_Matinho-Teutonia_State_of_Rio_Grande_do_Sul.html', '/search?q=RESTAURANTE+MUSCLE,+TEUTONIA+-+RS&tbm=isch&source=univ&fir=QEpU6PWrlmB2aM%252CwoC4HLKUUmObaM%252C_%253BE1hwLPlavx4kMM%252Cx8wBlwPVgspGRM%252C_%253B7my3ts4AXP_KJM%252C8C3jdOUQDCD7aM%252C_%253B6w5SmOTIRKMY_M%252CMRldDOjWWw3ezM%252C_%253BYyNcZVCA6kaEgM%252Cu6Pob0sJY2h6rM%252C_%253Bu0HvSlNrtwexZM%252CwoC4HLKUUmObaM%252C_%253BlU5xhsaSFHU3LM%252CwoC4HLKUUmObaM%252C_%253Bm4QkKaenZhJ_GM%252CMRldDOjWWw3ezM%252C_%253BTPLrhryNafZzDM%252CMRldDOjWWw3ezM%252C_%253BYxPPERTHy5ByVM%252Cu6Pob0sJY2h6rM%252C_&usg=AI4_-kS4lk-ENaQl8oMw1MxgMC1GR3HIXg&sa=X&ved=2ahUKEwjvmte5lpH9AhWbElkFHZqAAR0QjJkEegQIChAC', 'https://moovitapp.com/index/en/public_transit-Muscle_Suplementos-Lajeado_Estrela_and_Teutonia-site_204195344-5379', 'https://www.facebook.com/people/Restaurante-N%C3%BCscke/100063557080040/', 'https://musclemakergrill.com/', 'https://www.bradfordnh.org/tech/?wptouch_switch=mobile&redirect=//itintio.tk/180-wwwbradfordnhorgHoy651', 'https://triadwaterbeds.co.uk/241472-battlefield-2042-fans-upset-at-leaked-santa-claus-skin', 'http://www.ristorante-fato.de/?wptouch_switch=desktop&redirect=//goca8s.cyou/143wwwristorante-fatodeihT651']","['Bar e Restaurante Matinho, Teutonia: See 21 unbiased reviews of Bar e Restaurante ... rated 4.5 of 5 on Tripadvisor and ranked #3 of 30 restaurants in Teutonia.', 'Directions to Muscle Suplementos (Estrela) with public transportation. The following transit lines have routes that pass near Muscle Suplementos.', 'Restaurante Nüscke, Teutônia, Rio Grande Do Sul, Brazil. 2079 likes · 123 talking about this · 571 were ... Restaurante Nüscke is in Teutônia, RS, Brazil.', 'Muscle Maker Grill was founded in 1995 by Rod Silva with the goal to serve the food you loved but healthier and better tasting. Located in NJ, NY, CT, FL,\xa0...', 'Jen christensen tycrop, Barokke schilderijlijst, Milenio imoveis rs, ... Zeera restaurant mississauga, Legge riancey, Ultimas noticias de rusia china,\xa0...', '... Audi RS Q3 Reveals More Aggressive Styling CarBuzz ... RB Leipzig vs Teutonia Ottensen prediction preview team news and more DFB pokal 2022 23\xa0...', 'Detasseling job description, Bon restaurant sainte adresse monet, ... Kitniyot on erev pesach checklist, Telefone prefeitura de teutonia rs,\xa0...']"
CHURRASCARIA TIGRAO,NAO DISPONIBILIZADO,"['https://www.facebook.com/churrascariatigrao/?locale=pt_BR', 'https://www.tripadvisor.com.br/Restaurant_Review-g2342960-d5356191-Reviews-Churrascaria_Tigrao-Sapucaia_Do_Sul_State_of_Rio_Grande_do_Sul.html', 'https://restaurantguru.com.br/Churrascaria-Tigrao-Sapucaia-do-Sul', 'https://pt.foursquare.com/v/churrascaria-tigr%C3%A3o/4defa1381f6e6d35418541b6', 'https://www.instagram.com/churrascariatigrao2/?hl=en', 'https://m.yelp.com/biz/churrascaria-tigrao-sapucaia-do-sul', 'https://cardapio.menu/restaurants/sapucaia-do-sul/churrascaria-tigrao-2']","['7 days ago — Churrascaria Tigrão 2, #2 entre Sapucaia do Sul restaurantes de carne: 672 avaliações e 74 fotos detalhadas. Encontrar no mapa e ligar para\xa0...', 'Ícone de Bússola. Churrascaria Tigrão. Rod. BR-116, km 253. Sapucaia do Sul, RS Brasil. Obter orientação · Ícone de relógio. Nenhum listado (Ver quando as\xa0...', '920 Followers, 85 Following, 45 Posts - See Instagram photos and videos from Churrascaria Tigrão 2 (@churrascariatigrao2)', 'Rod. BR-116 1826 A km 252. Sapucaia do Sul - RS 93212-220. Brazil. Directions. (51) 3474-9301. Call Now. More Info. Menu for Churrascaria Tigrao. Known For.']"
RESTAURANTE SUBLIME,+55 53 3263-6069,"['https://www.tripadvisor.com.br/Restaurant_Review-g2234595-d5364133-Reviews-Restaurante_Lancheria_Pizzaria_Sublime-Santa_Vitoria_do_Palmar_State_of_Rio_Gran.html', 'https://restaurantguru.com.br/Lancheria-Conesul-Santa-Vitoria-do-Palmar-meteorite', 'https://www.apontador.com.br/local/rs/santa_vitoria_do_palmar/pizzarias/C40400075E555N5557/restaurante_lancheria_pizzaria_sublime.html', 'https://www.solutudo.com.br/empresas/rs/sta-vitoria-palmar/restaurantes/restaurante-lancheria-pizzaria-sublime-8582786', 'https://www.descubraonline.com/guia/rs/santa-vitoria-do-palmar/restaurante-lancheria-pizzaria-sublime-09187687000190/', 'http://www.empresasembrasil.com/lista/restaurantes/santa-vitoria-do-palmar-RS/', 'https://www.diariocidade.com/rs/santa-vitoria-do-palmar/guia/restaurante-lancheria-pizzaria-sublime-09187687000190/', 'https://cidadeurgente.com/rs/santa-vitoria-do-palmar/guia/restaurante-lancheria-pizzaria-sublime-09187687000190/', 'https://restaurantespertodemim.com/e/restaurante-sublime-apvxuo/']","['Localização e contato. Avenida Campos Neutrais, 1862 Centro, Santa Vitória do Palmar, Rio Grande do Sul 96230-000 Brasil.', 'Restaurante, Lancheria & Pizzaria Sublime, #3 entre Santa Vitoria do Palmar meteorite restaurantes: 164 avaliações e 20 fotos detalhadas.', 'Restaurante, Lancheria & Pizzaria Sublime. Avenida Campos Neutrais, 1862, Centro,Santa Vitória Do Palmar - RS, CEP: 96230-000. 0 avaliações. Aberto agora.', 'A empresa Restaurante, Lancheria & Pizzaria Sublime trabalha desde 2007 na categoria Restaurantes na cidade de Santa Vitória do Palmar, RS na Avenida Campos\xa0...', 'Restaurante, Lancheria & Pizzaria Sublime em Santa Vitória do Palmar, Rio Grande do Sul. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação,\xa0...', 'Restaurante Lancheria ; Pizzaria Sublime - Santa Vitória do Palmar. Restaurante. Avenida Campos Neutrais, 1862 Centro Santa Vitória Do Palmar, Rio Grande Do\xa0...', 'Você pode entrar em contato com a empresa pelo telefone: (53) 9999-9999. Confira abaixo diversas informações, como: endereço, ramos de atividade, telefones,\xa0...', 'Restaurante, Lancheria & Pizzaria Sublime em Santa Vitória do Palmar - RS, Rio Grande do Sul. Confira ✆ telefones, endereço, e-mail, atividade principal,\xa0...', 'Veja o Endereço, Telefone, Localização e CNPJ da empresa Restaurante Sublime, para encontrar Restaurantes em Av Campos Neutrais, Centro, Santa Vitória do\xa0...']"
RESTAURANTE VALE DA NEBLINA,+55 49 99197-0193,"['https://www.tripadvisor.com/Hotel_Review-g1632650-d2645983-Reviews-Pousada_Vale_Da_Neblina-Urubici_State_of_Santa_Catarina.html', 'https://www.booking.com/hotel/br/pousada-vale-da-neblina.html', 'https://www.trip.com/hotels/urubici-hotel-detail-23006272/pousada-vale-da-neblina/', 'https://www.solutudo.com.br/empresas/sc/urubici/restaurantes/restaurante-vale-da-neblina-7725756', 'https://pousada-vale-da-neblina-urubici.booked.net/', 'https://planetofhotels.com/en/brazil/urubici/pousada-vale-da-neblina', '/search?q=RESTAURANTE+VALE+DA+NEBLINA,+URUBICI+-+SC&tbm=isch&source=univ&fir=mL2erItmjboBzM%252CAEM3Pyl4dOZr4M%252C_%253B4rV-QwV_zfFVeM%252C5bFfzADfsLsLGM%252C_%253B0yI8aa1aiwbIFM%252CAEM3Pyl4dOZr4M%252C_%253B2XyRHPvd0AdiuM%252C5bFfzADfsLsLGM%252C_%253BgLRjFeuzBaAMsM%252CMjhyNLlVg7175M%252C_%253BSAgRED1uPCZZUM%252C6NzrbMsLx38OxM%252C_%253BN4GZ0zrSp4UyBM%252CMjhyNLlVg7175M%252C_%253B2c3nedNaJCfIyM%252C6NzrbMsLx38OxM%252C_%253BF6ijxSd9Gn-IbM%252CAEM3Pyl4dOZr4M%252C_%253BbQK2brJxBj1uIM%252C6NzrbMsLx38OxM%252C_&usg=AI4_-kTErvOvbQQJuTg7hqQHp8Zq3Bh0Yg&sa=X&ved=2ahUKEwjuzuODl5H9AhVKFlkFHXlyD-YQjJkEegQIPxAC', 'http://pousada-vale-da-neblina.hotels-brazil.net/en/', 'https://www.trivago.com.br/urubici-79421/hotel/vale-da-neblina-3374383']","['What amenities and services does Pousada Vale Da Neblina have? Pousada Vale Da Neblina has the following amenities and services: Restaurant, 24-hour front desk.', 'A empresa Restaurante Vale Da Neblina trabalha desde 2005 na categoria Restaurantes na cidade de Urubici, SC na Rodovia Sc 430, Nº 7 - Km 35 - Urubici.', 'Pousada Rural Vale Da Neblina - The 6-room Pousada Rural Vale Da Neblina offers ... City landmarks; Nearby; Restaurants. SC-110. Quedas Cascata do Avencal.', 'Farm stay Pousada Vale Da Neblina is situated on Rodovia SC 110, Km 35 in Urubici only in 4.8 km from the centre. The nearest Lages Airport is disposed in\xa0...', ""Pousada Rural Vale Da Neblina is situated approximately 10 minutes' drive from Mirante Urubici and offers accommodation with a patio, a sun deck and a sun\xa0..."", 'O restaurante funcionou até 2008, já as pousadas continuam até hoje, além do mais a terceira pousada foi construída, esta com o propósito de abrigar mais\xa0...']"
COQUEIRO RESTAURANTE,+55 11 4825-9000,"['https://pt-br.facebook.com/coqueirorestaurante/', 'https://www.tripadvisor.com.br/Restaurant_Review-g2343028-d7869909-Reviews-Coqueiro_Restaurante-Ribeirao_Pires_State_of_Sao_Paulo.html', 'https://restaurantguru.com.br/Coqueiro-Restaurante-Ribeirao-Pires', 'https://foursquare.com/v/coqueiro-restaurante/4f71d2f3e4b070bfab3519f4', 'https://www.telelistas.net/locais/sp/ribeirao+pires/restaurantes/bu-19446282/coqueiro+restaurante', 'https://cnpj.biz/08822552000197', 'https://www.listamais.com.br/local/cad_idXf0DXD7/coqueiro-restaurante-restaurantes-em-ribeirao-pires-sp', 'https://guiafacil.com/site/coqueiro-restaurante/ribeirao-pires/sp/1148257575/']","['Coqueiro Restaurante, SP ainda não recebeu pontuações suficientes para a comida, serviço, preço e ambiente. Seja uma das primeiras pessoas a deixar feedback\xa0...', 'Jan 15, 2023 — O menu deste restaurante é recomendado para os amantes da culinária. Restaurante Coqueiro Restaurante recebeu 4.7 no Google, de acordo com a\xa0...', 'See what your friends are saying about Coqueiro Restaurante. By creating an account you are able to follow friends and experts you trust and see the places\xa0...', 'Ache endereço e telefone de Coqueiro Restaurante atuante em Restaurantes, perto de Ribeirão Pires - SP.', 'Todos os dados da empresa Coqueiro Restaurante LTDA com CNPJ 08.822.552/0001-97 - 08822552000197 de Ribeirão Pires/SP. Telefone, E-mail, Endereço...', 'Coqueiro Restaurante Ribeirão Pires SP Restaurantes | Encontre na Lista Mais o Telefone, WhatsApp, Endereço, Avaliações e Como Chegar em Rua Domingos Mejias\xa0...', 'COQUEIRO RESTAURANTE tem como foco o segmento de Restaurantes em Ribeirão Pires. Você pode localizá-lo em Rua Miguel Prisco, 96 no bairro Centro em Ribe...']"
CHURRASCARIA ESPETO DE OURO,NAO DISPONIBILIZADO,"['https://www.guiadoturismobrasil.com/gastronomia/3/churrascaria/16/SP/ilha-solteira/89/churrascaria-espeto-de-ouro/37061', 'https://www.apontador.com.br/local/sp/ilha_solteira/churrascarias/C401146A0A495Z4954/churrascaria_espeto_de_ouro.html', 'http://www.empresasembrasil.com/restaurantes/87562-restaurante-ilha-solteira-SP.html', 'https://www.guiatelefone.com/ilha-solteira-sp/restaurantes/2923516/churrascaria-espeto-de-ouro', 'https://www.facebook.com/pages/category/product-service/Churrascaria-Espeto-de-Ouro-102623368035585/', 'https://applocal.com.br/empresa/churrascaria-espeto-de-ouro/ilha-solteira/sp/12250142', 'https://www.descubraonline.com/guia/sp/ilha-solteira/churrascaria-espeto-de-ouro-05955242000152/', 'https://www.diariocidade.com/sp/ilha-solteira/guia/churrascaria-espeto-de-ouro-05955242000152/', 'https://cidadeurgente.com/sp/ilha-solteira/guia/churrascaria-espeto-de-ouro-05955242000152/']","['Ilha Solteira/SP - Churrascaria Espeto de Ouro. Av Brasil Norte, 162 - Zona Norte - CEP: 15385-000. Ilha Solteira / SP. BRAZIL SALES- BANNER FULL HOME.', 'Churrascaria Espeto de Ouro. Avenida Brasil Norte, 162, Zona Norte,Ilha Solteira - SP, CEP: 15385-000. 0 avaliações. Aberto agora. Dom à Sáb: 11:30 às 14:30.', 'Churrascaria Espeto De Ouro - Restaurante no Ilha Solteira. ... Endereço: Avenida Brasil Norte, 162 Centro Ilha Solteira, Estado De São Paulo 15385-000.', 'Aqui você encontra a comida mais deliciosa da cidade de Ilha Solteira, SP. Espaço ideal para fazer reuniões de negócios ou um encontro informal de amigos\xa0...', 'Rodízios, Marmitex, PF, Self service. Parceria com empresas com preços especiais 79108030 Campo Grande, MS, Brazil.', 'Restaurantes em Ilha Solteira, SP Ligue ☎ (18)... Churrascaria Espeto de Ouro oferece pratos típicos da sua região. A nossa equipe é comprometida em levar\xa0...', 'Churrascaria Espeto De Ouro em Ilha Solteira, São Paulo. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...', 'Churrascaria Espeto De Ouro em Ilha Solteira - SP, São Paulo. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas\xa0...', 'Churrascaria Espeto De Ouro em Ilha Solteira - SP, São Paulo. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas\xa0...']"
VILA GRILL RESTAURANTE,+55 47 99952-0039,[],[]
BUZANO BAR E PETISQUEIRA,+55 47 99922-9165,"['https://www.facebook.com/BuzanoBarEPetisqueira/?locale=pt_BR', 'https://restaurantguru.com.br/Petisqueira-do-Buzano-Sao-Francisco-do-Sul', 'https://www.descubraonline.com/guia/sc/sao-francisco-do-sul/buzano-bar-e-petisqueira-ltda-01709287000196/', 'https://www.econodata.com.br/consulta-empresa/01709287000196-BUZANO-BAR-E-PETISQUEIRA-LTDA', 'https://transparencia.cc/dados/cnpj/01709287000196-SC-buzano-bar-e-petisqueira-ltda/', 'https://consultas.plus/lista-de-empresas/santa-catarina/sao-francisco-do-sul/01709287000196-buzano-bar-e-petisqueira-ltda/', 'https://cnpj.biz/01709287000196', '/search?q=BUZANO+BAR+E+PETISQUEIRA,+SAO+FRANCISCO+DO+SUL+-+SC&tbm=isch&source=univ&fir=bJmodu7rAjwpOM%252CiRlw3brwO395SM%252C_%253BzzHbwa91wSZ7oM%252C6EZzMtECTmwFGM%252C_%253BK7J8Qo04UkSJjM%252CJ0JMM3ALusegvM%252C_%253BBnHJQxnZz3QYnM%252CsN_jCG5lUzhviM%252C_%253BkizIQ4tPv55vvM%252C_5xvONNoD9pNFM%252C_%253BfLbqM1m77u0g0M%252C3m2hFMu4bWPYoM%252C_%253BdlKYztaXW5NimM%252CHva5dK49nfWVSM%252C_%253BqUs4C_8wzV-iLM%252CJ0JMM3ALusegvM%252C_%253BlOYQIqAU4lrHiM%252CBuUBA1ChfQ4rSM%252C_%253BJVPFBXjrrJE1LM%252CMMPaHd6jq_CejM%252C_&usg=AI4_-kS_6Tscb_sFlXvTg4TJw6p0247bvw&sa=X&ved=2ahUKEwjDhKGcmJH9AhU1EVkFHQu-BeEQjJkEegQIGxAC']","['Buzano Bar e Petisqueira · Página · Bar · Bairro Laranjeiras, São Francisco do Sul, SC, Brazil · +55 47 3444-4436 · Sem classificação ainda (0 avaliações) · Ver mais\xa0...', 'Jan 12, 2023 — O menu deste restaurante é recomendado para os amantes da culinária. Restaurante Petisqueira do Buzano tem classificação 4.6 no sistema de\xa0...', 'BUZANO BAR E PETISQUEIRA LTDA com o CNPJ 01.709.287/0001-96, iniciou as atividades em 15/02/1997. A principal atividade dessa empresa é Restaurantes e Similares\xa0...', 'Consulte o CNPJ da BUZANO BAR E PETISQUEIRA LTDA de São Francisco do Sul, SC, seus sócios e contatos como telefones, emails e website, além de faturamento,\xa0...', 'Nov 10, 2022 — A empresa Buzano Bar E Petisqueira Ltda, CNPJ 01.709.287/0001-96, de 15/02/1997, está com a situação BAIXADA na RFB. Veja todos os Detalhes.', '... Buzano Bar E Petisqueira Ltda, aberta em 15/02/1997, é uma MATRIZ do tipo Sociedade Empresária Limitada que está situada em São Francisco do Sul – SC.', 'Todos os dados da empresa Buzano Bar e Petisqueira LTDA com CNPJ 01.709.287/0001-96 - 01709287000196 de São Francisco do Sul/SC. Telefone, Endereço...']"
SPARTACU'S RESTAURANTE,+55 75 3281-0921,"['https://sparttacus.menudino.com/', 'https://www.tripadvisor.com/Restaurant_Review-g2343045-d5002845-Reviews-Pizzaria_e_Restaurante_Sparttacus-Paulo_Afonso_State_of_Bahia.html', 'https://www.facebook.com/sparttacus.pa/', 'https://www.instagram.com/sparttacus_pa/?hl=en', '/search?q=SPARTACUS+RESTAURANTE,+PAULO+AFONSO+-+BA&tbm=isch&source=univ&fir=LA37f5tYxDKJGM%252Cs1-RMHRNphTxNM%252C_%253BeEJvC7ed1wB21M%252CRM0o9il_TC4IaM%252C_%253BOrCAvvXjv-7xAM%252CCX2mtBkJfgzJzM%252C_%253BzC0xv9XdEV84EM%252Cd4ydubbGgHPdgM%252C_%253BhBjbd49mimJbaM%252CRM0o9il_TC4IaM%252C_%253BjSR4CIojsaXPqM%252Cs1-RMHRNphTxNM%252C_%253B-okhCMZ6NNcoLM%252CotM4Ps1JrZL7NM%252C_%253BknTZ8z-lgaP0gM%252CotM4Ps1JrZL7NM%252C_%253B9cNxrhjXj5MSKM%252C-hMlBiv-T5y6dM%252C_%253BqjQkGH4XO3nKQM%252C9A1NxBLE25dxmM%252C_&usg=AI4_-kQLr433x9fWNk4yaH6pAOww5hR28A&sa=X&ved=2ahUKEwjSnsnKmJH9AhXxD1kFHeMNCSAQjJkEegQIKxAC', 'https://restaurantguru.com.br/Pizzaria-e-Restaurante-Sparttacus-Paulo-Afonso-2', 'https://www.ifood.com.br/delivery/paulo-afonso-ba/pizzaria-sparttacus-perpetuo-socorro/e0715b0e-ef6c-47b9-bc2f-d99e9daeafe5', 'https://www.tripadvisor.co/LocationPhotoDirectLink-g2343045-d5002845-i373062720-Pizzaria_e_Restaurante_Sparttacus-Paulo_Afonso_State_of_Bahia.html']","['Rua Juscelino Kubitschek, 265, Paulo Afonso, BA. Fechado para pedidos. 30-75min ○ Mínimo R$15,00 ○ Ver Mais.', 'Location and contact. Rua Juscelino Kubitschek 265, Paulo Afonso, State of Bahia 48603-240 Brazil.', 'Page · Bar · Rua Juscelino Kubitscheck, 265, Bairro Perpétuo Socorro, Paulo Afonso, BA, Brazil · +55 75 3281-0921 · sparttacus.pa@gmail.com · Open now · Rating · 4.1\xa0...', '16.4k Followers, 4317 Following, 2370 Posts - See Instagram photos and videos from Sparttacus pizzaria e gourmet (@sparttacus_pa)', 'Jan 28, 2023 — Pizzaria e Restaurante Sparttacus, #121 entre Paulo Afonso restaurantes: 80 avaliações. Encontrar no mapa e ligar para reservar uma mesa.', 'Pizzaria Sparttacus - PIZZAS SOMENTE A PARTIR DAS 17:00.', 'Imagen de Pizzaria e Restaurante Sparttacus, Paulo Afonso: essa dupla é muito Top!!!os caras são de uma afinidade absurda.. música de qualidade!']"
