,tel,link,descricao
BUFFET DORNELLES,NAO DISPONIBILIZADO,"['https://www.tripadvisor.com/Restaurant_Review-g303441-d5338721-Reviews-Buffet_Dornelles-Curitiba_State_of_Parana.html', 'https://m.facebook.com/people/Buffet-Dorneles/100066396618633/', 'https://m.yelp.com/biz/dorneles-buffet-curitiba', 'https://www.dnb.com/business-directory/company-profiles.buffet_dornelles_ltda.92011089ba6dc4c388e23d73320bce33.html', 'https://menulist.menu/restaurants/curitiba/buffet-dornelles', 'https://restaurantguru.com.br/Buffet-Dorneles-Curitiba-3', 'https://www.apontador.com.br/local/pr/curitiba/festas_e_eventos/C4032999092C5O2C5F/buffet_dornelles.html']","['Buffet Dornelles, Curitiba: See 2 unbiased reviews of Buffet Dornelles, rated 4 of 5, ... service, value or atmosphere ratings for Buffet Dornelles, PR yet.', 'Buffet Dorneles. Page · Buffet Restaurant. Rua Delegado Leopoldo Belczak 543, Capão da Imbuia, Curitiba, PR, Brazil. +55 41 3366-3470.', 'R. Delegado Leopoldo Belczak 543. Curitiba - PR 82800-220. Brazil. Directions. (41) 3366-3470. Call Now. More Info. Menu for Dorneles Buffet. Known For.', 'Find company research, competitor information, contact details & financial data for BUFFET DORNELLES LTDA. of CURITIBA, PARANA.', 'The restaurant offers you 456 on their menu, of which the average price is 9 €, and here you can find all the 456 dishes and drinks on their menu. Details.', 'Dec 23, 2022 — Buffet Dorneles, #1257 entre Curitiba cafeterias: 8 avaliações e 7 fotos detalhadas. Encontrar no mapa e ligar para reservar uma mesa.', 'Encontre qual o telefone, o endereço, as fotos e as avaliações do Buffet Dornelles especializado em null localizado em Rua Delegado Leopoldo Belczak, 543,\xa0...']"
DI BAMBINA PIZZARIA,+55 41 3373-2992,"['https://dibambina.com.br/cardapio.html', 'https://www.instagram.com/dibambinapizzaria/?hl=en', 'https://restaurantguru.com/Di-Bambina-Curitiba', 'https://www.ifood.com.br/delivery/curitiba-pr/di-bambina-pizzaria-cidade-industrial/5032003a-3f4f-4484-99ce-e4fe47d8be81', 'https://www.solutudo.com.br/empresas/pr/curitiba/restaurantes/di-bambina-pizzaria-2845120', 'https://pizzariaspertodemim.com/e/di-bambina-pizzaria-aotbtz/', '/search?q=DI+BAMBINA+PIZZARIA,+CURITIBA+-+PR&tbm=isch&source=univ&fir=qwe-DNyiezuzkM%252CWSBVcuhlnJF5pM%252C_%253BELMmswFm1LLi1M%252CzNCuLgrcUGQ5RM%252C_%253BXIHEXSzRNl6DUM%252ClmBR70FvRerCCM%252C_%253BjafLwrw71UcuGM%252CQm7cdOuFZQARnM%252C_%253BFpPzCewG_gb2mM%252CQm7cdOuFZQARnM%252C_%253BNk-is5cCs_6xAM%252CI2-3HOejwrqwaM%252C_%253Bl5UQis6zxR6NsM%252CQm7cdOuFZQARnM%252C_%253B3nk3rxB3mUNh4M%252CQm7cdOuFZQARnM%252C_%253B0iYKQUlc7Ox81M%252CtdKaCCtziAeNrM%252C_%253Bie7kEZZ3a3CR-M%252CQm7cdOuFZQARnM%252C_&usg=AI4_-kTvhUs6V6vrP3dJCwSKJRypwyLjAA&sa=X&ved=2ahUKEwjn3uvR9I_9AhXXK1kFHff8BDUQjJkEegQIJRAC']","['Menu. Home · Sobre · Cardápio Completo · Contato. © 2023 Di Bambina Pizzaria - todos os direitos reservados.', 'Di Bambina  ❤️  . 41- 98848-9562 Whats ☎️ 41- 33373-2992 18:00h - 23:45h Segunda a Domingo Robert redzinski, 486 Campo comprido/ Cwb-PR.', 'Dec 11, 2022 — DiBambina Pizzaria, #1828 among Curitiba pizza restaurants: 493 reviews by visitors and 20 detailed photos. Find on the map and call to book\xa0...', 'Faça seu pedido online na Di Bambina Pizzaria e receba em casa agora mesmo! Delivery de Restaurantes em Curitiba é aqui no iFood.', 'A empresa Di Bambina Pizzaria trabalha desde 2005 na categoria Restaurantes na cidade de Curitiba, PR na Rua Robert Redzimski, Nº 486 - Loja 01 - Cidade\xa0...', 'Veja o Endereço, Telefone, Localização e CNPJ da empresa Di Bambina Pizzaria, para encontrar Pizzarias em Rua Robert Redzimski, Cidade Industrial, Curitiba\xa0...']"
BUFFET RECCINI,+55 41 3264-1488,"['https://www.facebook.com/buffetreccini.com.br/', 'https://restaurantguru.com/Buffet-Reccini-Curitiba-2', 'https://m.yelp.com/biz/buffet-reccine-curitiba', 'https://foursquare.com/v/buffet-reccini/4f16d104e4b0804e8fafd3fe', 'https://www.solutudo.com.br/empresas/pr/curitiba/restaurantes/buffet-reccini-2834089', '/search?q=BUFFET+RECCINI,+CURITIBA+-+PR&tbm=isch&source=univ&fir=pgVg8vHHLnkYSM%252Cwchc-n1PjPJtjM%252C_%253BkgRgIjYMxksDYM%252CP80Y0GL6vHH4lM%252C_%253BzqlJUajLb3NBQM%252Cwchc-n1PjPJtjM%252C_%253BtV9-39MVV1hOzM%252CMP71Vtx3l7KPbM%252C_%253BLYfUJBzj24U_xM%252Cwchc-n1PjPJtjM%252C_%253BqsoTC9MUPK9XeM%252Cwchc-n1PjPJtjM%252C_%253BML3KWSBAHrHFFM%252Cs4l5Wb-QEkxmDM%252C_%253BCntyf_IQa8Lg1M%252CMP71Vtx3l7KPbM%252C_%253BsIlSFv6I6lb3QM%252CJ4jGrgkaHJf1qM%252C_%253BPMxlFARBQvQebM%252CAejk9JuPDqZxNM%252C_&usg=AI4_-kT0WT53Xe-50t77XypjyAx7ufI_NQ&sa=X&ved=2ahUKEwi0hOTX9I_9AhUkMVkFHfBLAEcQjJkEegQIHhAC', 'https://www.apontador.com.br/local/pr/curitiba/comida_variada/C407978A0A5C5N5C54/buffet_reccini.html']","['Buffet Reccini · Página · Restaurante · rua conselheiro araujo,45, Curitiba, PR, Brazil · +55 41 3264-1488 · buffetreccini.com.br · Fechado agora · Sem classificação\xa0...', 'Buffet Reccini, #7109 among Curitiba restaurants: 6 reviews by visitors and 1 detailed photo. Find on the map and call to book a table.', 'Curitiba - PR 80060-210. Brazil. Directions. (41) 3264-1488. Call Now. More Info. Menu for Buffet Reccine. Known For. No. Takes Reservations.', 'See 7 tips from 33 visitors to Buffet Reccini. ""Ótimo ambiente, comida excelente e com preço ... Centro, Curitiba ... Anexo ao Círculo Militar do Paraná.', 'A empresa Buffet Reccini trabalha há mais de 19 anos na categoria Restaurantes na cidade de Curitiba, PR na Rua Conselheiro Araujo, Nº 45 - Centro.', '... o endereço, as fotos e as avaliações do Buffet Reccini especializado em null localizado em Rua Conselheiro Araújo, 45, 80060-230, Centro, Curitiba, PR.']"
CASA DI BELA,NAO DISPONIBILIZADO,"['/search?q=CASA+DI+BELA,+CURITIBA+-+PR&tbm=isch&source=univ&fir=AM5NAQh1ABpEoM%252CA5V7zCOL2smAGM%252C_%253BUCS7V_l348vwzM%252CA5V7zCOL2smAGM%252C_%253B0RKWRHLVF1Ej0M%252CA5V7zCOL2smAGM%252C_%253BhcsAy75Vxtz8iM%252CA5V7zCOL2smAGM%252C_%253BjJ0FHbHOnqin5M%252CwqMC-x8oWE6GPM%252C_%253BfunHvEc9xN87tM%252CwWs26KslD-xSSM%252C_%253BHyd_-hZp9byCCM%252CA5V7zCOL2smAGM%252C_%253B9vune9q2Z3TtQM%252C-Gj-SnVVew8JeM%252C_%253BjLs2kSOsCQ6RiM%252CwsaKZRdPTegTBM%252C_%253BVy2IPmex1OZtRM%252CYuH3aQomfyXhiM%252C_&usg=AI4_-kQ67w7kl_Ry27spYmgXlYLIYJdNPQ&sa=X&ved=2ahUKEwjOhPLd9I_9AhVnFFkFHYF_BCoQjJkEegQIFBAC', 'https://www.solutudo.com.br/empresas/pr/curitiba/restaurantes/casa-di-bela-2834675', 'https://foursquare.com/v/casa-di-bel/4d6947730a25b60c20b82290', 'https://obagastronomia.com.br/casa-di-bel/', 'https://www.apontador.com.br/local/pr/curitiba/comida_caseira/89N22G76/casa_di_bela.html', 'https://www.tripadvisor.com/Restaurant_Review-g303441-d5356300-Reviews-Casa_De_Lanches_Bela_Vista-Curitiba_State_of_Parana.html', 'https://www.trivago.com/sao-jose-dos-pinhais-78416/hotel/casa-de-cinema---bela-natureza-15min-de-curitiba-14737278', 'https://guiafacil.com/site/casa-di-bela/curitiba/pr/4130790079/']","['A empresa Casa Di Bela trabalha há mais de 19 anos na categoria Restaurantes na cidade de Curitiba, PR na Rua Visconde Do Rio Branco, Nº 432 - Fundos\xa0...', 'Casa Di Bel@. (Now Closed). Brazilian Restaurant$$$$. Curitiba.', 'Casa De Lanches Bela Vista, Curitiba: See unbiased reviews of Casa De Lanches Bela Vista, rated 4 of 5, and one of 4922 Curitiba restaurants on Tripadvisor.', 'Compare hotel prices and find an amazing price for the Casa De Cinema & Bela Natureza 15min De Curitiba Entire House / Apartment in São José dos Pinhais,\xa0...', 'CASA DI BELA tem como foco o segmento de Restaurantes em Curitiba. Você pode localizá-lo em Rua Visconde do Rio Branco, 432 no bairro Mercês em Curitiba...']"
POWER PIZZA,NAO DISPONIBILIZADO,"['https://powerpizzacuritiba.com.br/', 'https://www.facebook.com/powerpizzariacwb/', 'https://www.instagram.com/powerpizzacwb/?hl=en', 'https://www.ifood.com.br/delivery/curitiba-pr/power-pizza-guaira/eafd5086-0d50-434d-9fb0-bce93cc96466?prato=40941151%3Futm_source%3DMapPlaceAction', 'https://restaurantguru.com.br/Power-Pizza-Curitiba-2', 'https://po51.webnode.page/servi%C3%A7os/', 'https://www.pizzariascuritiba.com.br/pizzaria/pizzaria-power-pizza-em-curitiba/']","['Bem vindo a Power Pizza Curitiba! Power Pizza Guaíra. (41) 3015-7613. (41) 3016-2787. Clique para entrar no site · Power Pizza Cajuru. (41) 3387-5259.', 'Power Pizzaria · Página · Pizzería · Rua Luiz França, 1218, Curitiba, PR, Brazil · +55 41 3267-5259 · cajuru.powerpizzacuritiba.com.br · Cerrado ahora · Ver más\xa0...', '2934 Followers, 564 Following, 39 Posts - See Instagram photos and videos from POWER PIZZA (@powerpizzacwb)', 'Power Pizza inovação da regiao. ... Voltar para a home. © Copyright 2021 - iFood - Todos os direitos reservados iFood com Agência de Restaurantes Online\xa0...', 'Jan 8, 2023 — Power Pizza, #2034 entre Curitiba pizzarias: 102 avaliações e 19 fotos detalhadas. Encontrar no mapa e ligar para reservar uma mesa.', 'No restaurante Power Pizzapode encontrar uma ampla variedade de exemplos ... Pode nos encontrar em Rua Luiz França, 1218, Cajurú, Curitiba - PR.']"
RESTAURANTE MORANGA SABORES DO MUNDO,+55 41 3018-2662,"['https://www.tripadvisor.com.br/Restaurant_Review-g303441-d7886619-Reviews-Moranga_Sabores_Do_Mundo-Curitiba_State_of_Parana.html', 'https://www.yelp.ca/biz/moranga-sabores-do-mundo-curitiba-2', 'https://www.minube.pt/sitio-preferido/moranga-sabores-do-mundo-a1083411', 'https://restaurantguru.com.br/Moranga-Sabores-do-Mundo-Curitiba-3', 'https://shoppingmueller.com.br/loja/moranga/', 'https://www.tripadvisor.co/Restaurant_Review-g303441-d7713004-Reviews-Moranga_Sabores_do_Mundo-Curitiba_State_of_Parana.html', 'https://pt.foursquare.com/v/moranga-sabores-do-mundo/522f7eaabce6c9e333fcd4b4', 'https://www.econodata.com.br/consulta-empresa/01076010000335-SIDNEY-MILLER', 'https://cardapio.menu/restaurants/curitiba/moranga-sabores-do-mundo']","['Moranga Sabores Do Mundo, Curitiba: Veja 63 dicas e avaliações imparciais de ... Avenida Sete de Setembro 2775 Piso 1, Shopping Estacao, Curitiba, Paraná\xa0...', 'Avenida Sete de Setembro, 2775, Rebouças. Shopping Estação. Curitiba - PR 80230-010. Brazil. Get directions. Edit business info. Recommended Reviews.', 'O Moranga Sabores do Mundo eh um ótimo restaurante por kg, com um buffet bastante variado: varias opções de saladas, pratos da culinária japonesa e chinesa,\xa0...', 'Consulte o CNPJ da RESTAURANTE MORANGA SABORES DO MUNDO de Curitiba, PR, seus sócios e contatos como telefones, emails e website, além de faturamento,\xa0...', 'O menu para Moranga Sabores Do Mundo de Curitiba ainda não está disponível. ... A classificação média deste restaurante é 4.5 o que significa que é\xa0...']"
KIM RESTAURANTE,+55 41 98412-7197,"['https://www.tripadvisor.com/Restaurant_Review-g303441-d4527996-Reviews-Restaurante_Kin_Kon-Curitiba_State_of_Parana.html', 'https://www.instagram.com/restaurantekim/?hl=en', 'https://www.descubraonline.com/guia/pr/curitiba/kim-restaurante-03142952000138/', 'https://restaurantespertodemim.com/e/kim-restaurante-akxpso/', 'https://www.turismo2rodas.com/pr/curitiba/guia/kim-restaurante-03142952000138/', 'https://m.facebook.com/114626606602210/photos/a.629027581828774/629647185100147/?type=3', 'https://cnpj.biz/03142952000138', 'https://consultas.plus/lista-de-empresas/parana/curitiba/77046514000102-kim-restaurante-ltda/', 'https://restaurantguru.com.br/Distribuidora-do-Kim-Curitiba']","[""5.0 1 review. #2,470 of 3,634 Restaurants in Curitiba. There aren't enough food, service, value or atmosphere ratings for Restaurante Kin Kon, PR yet."", '🍽️Buffet por kg de comida brasileira e oriental Dentro do Condor Novo Mundo, na Praça de Alimentação Aberto das 11h às 15h Estacionamento gratuito.', 'Confira abaixo os telefones, endereço e e-mail para contato de Kim Restaurante em Curitiba, Paraná. JW COMERCIO ALIMENTICIO LTDA com o CNPJ 03.142.952/0001\xa0...', ""Kim Restaurante · Rua Visconde do Serro Frio, 164, Loja 01. Novo Mundo, Curitiba - PR · (41) 3222-4262 ☎ · RESTAURANTE REFUGIO - EIRELI · CONCA D'ORO COMERCIO DE\xa0..."", 'Kim Restaurante em Curitiba, Paraná. Acesse agora e confira ✆ telefones, endereço e horários de atendimento dessa empresa | Turismo2Rodas.', 'Restaurante Kim- Curitiba-PR Primeiramente agradecemos a confiança e preferência dos nossos clientes, fazemos tudo com maior cuidado e carinho para...', 'Todos os dados da empresa Kim Restaurante Jw Comercio Alimenticio LTDA com CNPJ 03.142.952/0001-38 - 03142952000138 de Curitiba/PR. Telefone, E-mail...', 'A empresa Kim Restaurante Ltda, aberta em 15/07/1975, é uma MATRIZ do tipo Sociedade Empresária Limitada que está situada em Curitiba – PR.', 'Oct 25, 2022 — Distribuidora do Kim, #1320 entre Curitiba pubs & bares: 21 avaliações e 1 foto detalhada. Encontrar no mapa e ligar para reservar uma mesa.']"
PRATO NOBRE,NAO DISPONIBILIZADO,"['https://www.facebook.com/PratoNobre/', 'https://www.instagram.com/pratonobre/?hl=en', 'https://restaurantguru.com.br/Prato-Nobre-Curitiba', 'https://guiafacil.com/site/prato-nobre/curitiba/pr/4130271526/', 'https://www.solutudo.com.br/pr/curitiba/restaurantes/prato-nobre-2845491', 'https://www.econodata.com.br/consulta-empresa/23712322000169-PRATO-NOBRE-REFEICOES-COLETIVAS-EIRELI', 'http://cnpj.info/Prato-Nobre-Refeicoes-Coletivas-Eireli-Prato-Nobre', 'https://brazilguide.net/c/rebeka-moura-de-souza-07801162000178', 'https://www.descubraonline.com/guia/pr/curitiba/prato-nobre-23712322000169/']","['Experimente nosso pão de queijo ❤. Encomende a Ceia de Natal com a Prato Nobre. Veja nosso cardápio para encomendar nossa #Ceia de #Natal!', 'Jan 8, 2023 — Prato Nobre, #7747 entre Curitiba restaurantes: 5 avaliações e 11 fotos detalhadas. Encontrar no mapa e ligar para reservar uma mesa.', 'PRATO NOBRE tem como foco o segmento de Restaurantes em Curitiba. Você pode localizá-lo em Rua Engenheiro Serafim Voloschen, 318 no bairro Campina Sique...', 'Prato Nobre ; Endereço. Rua Engenheiro Serafim Voloschen, 318, Campina Do Siqueira Curitiba/PR - CEP 80740-040 ; Telefones. (41) 3244-1527 ; Email. contativa.rh@\xa0...', 'Consulte o CNPJ da PRATO NOBRE de Curitiba, PR, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de funcionários,\xa0...', 'Consulta CNPJ da empresa Prato Nobre Refeicoes Coletivas LTDA | Prato Nobre. Também ver outro informações: situação cadastral, ... CURITIBA - PR 80740-040\xa0...', 'A empresa Prato Nobre localizada em Rua Engenheiro Serafim Voloschen, 318, Campina do Siqueira, Curitiba/PR - possui CNPJ 078.011.620/0017-8.', 'Confira abaixo os telefones, endereço e e-mail para contato de Prato Nobre em Curitiba, Paraná. PRATO NOBRE REFEICOES COLETIVAS - EIRELI com o CNPJ 23.712.322/\xa0...']"
STTONY'S BAR,NAO DISPONIBILIZADO,"['https://www.tripadvisor.com/Restaurant_Review-g303441-d5761053-Reviews-Sttony_s_Bar-Curitiba_State_of_Parana.html', 'https://restaurantguru.com/Sttonys-Bar-Curitiba-2', ""/search?q=STTONY'S+BAR,+CURITIBA+-+PR&tbm=isch&source=univ&fir=2VbCXZQh_ONyyM%252C9mbEqDkS2KTSeM%252C_%253BWGKnGmDSwPxeVM%252Cx4LM-3ioYWATsM%252C_%253BUkac5nLIIwWebM%252Cx4LM-3ioYWATsM%252C_%253BVzvPkKKvchpJHM%252Cx4LM-3ioYWATsM%252C_%253BYV5Z_WQlgjLftM%252Cx4LM-3ioYWATsM%252C_%253BFngelaH2OUyRVM%252C8iMkxXWSCwGpdM%252C_%253BrgO0A2gApqrVqM%252Cx4LM-3ioYWATsM%252C_%253BZ26YjC-xy0AaEM%252Cx4LM-3ioYWATsM%252C_%253BYvaIvS9QIuLm-M%252Cx4LM-3ioYWATsM%252C_%253B9JAhS5GwSx0OdM%252Cx4LM-3ioYWATsM%252C_&usg=AI4_-kSGL_3BMh2efzgFlIKcrV1OpEulBQ&sa=X&ved=2ahUKEwjFyKr89I_9AhUjD1kFHYigBvoQjJkEegQIFBAC"", 'https://www.megaanuncio.com.br/sttonysbar/', 'https://www.sluurpy.com.br/curitiba/restaurante/1364908/sttony-s-bar', 'https://brazilguide.net/c/auri-domingos-bossa-lanchonete-07733118000178', 'https://www.descubraonline.com/guia/pr/curitiba/sttonys-bar-07733118000178/', 'https://cnpj.biz/07733118000178']","[""Sttony's Bar - CLOSED. Unclaimed. Review. Save. Share. 0 reviewsBarPub. Rua Ebano Pereira 138 Centro, Curitiba, State of Parana 80410-240 Brazil + Add phone\xa0..."", ""Sttony's Bar, #3433 among Curitiba pubs & bars. Find on the map and call to book a table."", ""Sttony's Bar você encontra em Curitiba - PR. Busque milhares de anunciantes no Mega ... Rua Ébano Pereira, 138 - Centro - Curitiba - PR. (41) 98422-9898."", ""Sttony's Bar, Curitiba: navegue nos menu, leia acima de 0 revisões dos usuários de Sluurpy com uma classificação de 86/100 e verifique os preços."", ""A empresa Sttony's Bar localizada em Rua Ébano Pereira, 138, Centro, Curitiba/PR - possui CNPJ 077.331.180/0017-8."", ""Confira abaixo os telefones, endereço e e-mail para contato de Sttony'S Bar em Curitiba, Paraná. AURI DOMINGOS BOSSA- LANCHONETE com o CNPJ 07.733.118/\xa0..."", ""Todos os dados da empresa Sttony's Bar Auri Domingos Bossa- Lanchonete com CNPJ 07.733.118/0001-78 - 07733118000178 de Curitiba/PR. Telefone, E-mail...""]"
SUPREMO,NAO DISPONIBILIZADO,"['https://www.tripadvisor.com/Restaurant_Review-g303441-d5342026-Reviews-Supremo_Sabor-Curitiba_State_of_Parana.html', 'https://www.instagram.com/supremo.burger.curitiba/', 'https://www.escolasupremo.com.br/', 'https://m.facebook.com/escolasupremo/photos/?ref=page_internal&mt_nav=0', 'https://m.yelp.com/biz/autoposto-supremo-curitiba', 'https://www.linkedin.com/company/escola-supremo']","['Supremo Sabor, Curitiba: See 8 unbiased reviews of Supremo Sabor, rated 4 of 5 on Tripadvisor and ranked #1863 of 4919 restaurants in Curitiba.', '301 Followers, 226 Following, 7 Posts - See Instagram photos and videos from Supremo Burger Curitiba (@supremo.burger.curitiba)', 'Supremo SABOR, Curitiba, Brazil. 796 likes · 1 talking about this · 23 were here. Buffet a quilo de comida caseira com 14 pratos quentes e 18 tipos de...', 'Photos · Map · R. Monsenhor Ivo Zanlorenzi 2880. Curitiba - PR 81210-000. Brazil. Directions · (41) 3024-8195. Call Now · More Info. Services for Autoposto Supremo.', ""Rua Tenente José Ribas Kendrick, 3. Curitiba, Pr, br. Get directions. Employees at Escola Supremo. Click here to view Edneia Santana's profile\xa0...""]"
DIDIO BAR E RESTAURANTE,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/empresas/pr/curitiba/restaurantes/didio-bar-e-restaurante-2857722', 'https://guiafacil.com/site/didio-bar-e-restaurante/curitiba/pr/4133873895/', 'https://restaurantespertodemim.com/e/didio-bar-e-restaurante-ayqiow/', 'https://www.descubraonline.com/guia/pr/curitiba/didio-bar-e-restaurante-08352422000138/', 'https://paginaamarela.com.br/empresa/didio-bar-e-restaurante/curitiba/pr/10948063', 'https://www.diariocidade.com/pr/curitiba/guia/didio-bar-e-restaurante-08352422000138/', 'https://applocal.com.br/empresa/didio-bar-e-restaurante/curitiba/pr/10949772', 'https://www.guiatelefone.com/curitiba-pr/restaurantes/1357349/didio-bar-e-restaurante', 'https://www.cardapiodochef.com/delivery/cardapio-didio-bar-e-restaurante-bares-em-curitiba-pr/39373']","['Didio Bar E Restaurante ; Endereço. Avenida Fredolin Wolf, 113, Pilarzinho Curitiba/PR - CEP 82115-000 ; Telefones. (41) 3387-3895 ; Email. fiscal@genios.com.br.', 'DIDIO BAR E RESTAURANTE tem como foco o segmento de Restaurantes em Curitiba. Você pode localizá-lo em Avenida Fredolin Wolf, 113 no bairro Pilarzinho e...', 'Didio Bar e Restaurante · Av Fredolin Wolf, 113. Pilarzinho, Curitiba - PR · (41) 3387-3895 ☎ (41) 9-9948-0634 ☎ · RESTAURANTE DOM MENEGUETTO LTDA · RESTAURANTE\xa0...', 'Endereço e dados de contato de DIDIO BAR E RESTAURANTE. Endereço: Avenida Fredolin Wolf, 113. Pilarzinho - Curitiba - PR CEP 82115-000. Dados de contato:', 'Área de atuação: Bares. Didio Bar e Restaurante é o lugar ideal para você que procura por um local para se divertir com os amigos e família em Curitiba. Somos o\xa0...', 'A empresa Didio Bar E Restaurante, localizada no bairro Pilarzinho, em Curitiba-PR foi fundada em 2006. A atividade principal da empresa é Restaurantes e\xa0...', 'Ligue ☎ (41)... Venha para Didio Bar e Restaurante! Nós somos uma ótima alternativa de Bar em Curitiba, PR. Aqui você pode desfrutar da nossa ampla carta\xa0...', 'Didio Bar e Restaurante, o melhor lugar para comer da região. Aqui você encontra a comida mais deliciosa da cidade de Curitiba, PR. Espaço ideal para fazer\xa0...', 'Didio Bar e Restaurante em Curitiba - PR melhor Bares da região. Veja como chegar no endereço, entrega rápida, telefone, whatsapp e promoções.']"
ZUCCA PASTA & GRILL,NAO DISPONIBILIZADO,"['https://www.tripadvisor.com/Restaurant_Review-g303441-d3260914-Reviews-Zucca_Pasta_Grill-Curitiba_State_of_Parana.html', 'https://support.google.com/websearch/answer/3338405?hl=en', 'https://www.facebook.com/zuccapastagrill/', 'https://m.yelp.com/biz/zucca-pasta-e-grill-curitiba', 'https://www.yelp.ca/biz/zucca-pasta-e-grill-curitiba?osq=Restaurants', 'https://restaurantguru.com/Zucca-Pasta-and-Grill-Curitiba-4', 'https://www.tripadvisor.co/Restaurant_Review-g303441-d3260914-Reviews-or20-Zucca_Pasta_Grill-Curitiba_State_of_Parana.html', 'https://www.solutudo.com.br/pr/curitiba/restaurantes/zucca-pasta-grill-2861397', 'https://foursquare.com/v/zucca-pasta--grill/4c8f9ac2a8de224b0ff73001', 'https://www.econodata.com.br/consulta-empresa/08924962000149-RESTAURANTE-ZUCCA-PASTA-GRILL-LTDA-']","['Avenida Marechal Deodoro, 630. Shopping Center Itália, Centro. Curitiba - PR 80010-010. Brazil. Directions ; (41) 3077-7600. Call Now ; More Info. Menu for Zucca\xa0...', 'Avenida Marechal Deodoro, 630. Shopping Center Itália, Centro. Curitiba - PR 80010-010. Brazil. Get directions. Edit business info. Recommended Reviews.', 'Here you can taste Brazilian and Italian cuisines. You can always degust nicely cooked pasteles and tasty bastilla - a special offer of Zucca Pasta & Grill.', 'Zucca Pasta & Grill, Curitiba: Consulta 32 opiniones sobre Zucca Pasta ... Rua Marechal Deodoro 75 Jv 630 Loja, Curitiba, Estado de Paraná 80020-320 Brasil.', 'Zucca Pasta & Grill ; Endereço. Rua Marechal Deodoro, 630, Centro - Conj 75jv Cond Centro Comercial Ita Curitiba/PR - CEP 80010-010 ; Telefone. (41) 3077-7600\xa0...', 'Bom para uma refeição rápida no centro de Curitiba. UpvoteDownvote. Ethi\xa0...', '(SALVATO PASTA & GRILL LTDA.) 14.055-510. Rua Municipal, 252 - Ipiranga. RIBEIRAO PRETO, SP. Nenhum telefone encontrado.']"
DOM PARMA TRATTORIA,+55 41 3077-1300,"['https://www.tripadvisor.com/Restaurant_Review-g303441-d4530826-Reviews-Dom_Parma_Trattoria-Curitiba_State_of_Parana.html', 'http://domparma.com/', 'https://m.yelp.com/biz/dom-parma-trattoria-curitiba', 'https://foursquare.com/v/dom-parma-trattoria/4c799ef783a7bfb7793e7ff8', 'https://restaurantguru.com/Dom-Parma-Trattoria-Curitiba', 'https://www.instagram.com/domparma/?hl=en', 'https://www.facebook.com/domparmatrattoria/', 'https://untappd.com/v/dom-parma-trattoria/259170/photos', 'https://sg.trip.com/travel-guide/curitiba-1713-restaurant/dom-parma-trattoria-19971444/']","['Jan 15, 2023 — Dom Parma Trattoria, #234 among Curitiba restaurants: 2279 reviews by visitors and 167 detailed photos. This place provides dishes for BRL\xa0...', 'Deliciosos clássicos da cozinha italiana. De segunda a sábado: Almoço Buffet livre e Rodízio 11h30 às 14h30. Jantar 18h às 23h. Informações pelo link↩.', 'Dom Parma Trattoria, Curitiba. 5 465 To se mi líbí · Mluví o tom (19) · Byli tady (12 163). Pratos Clássicos da cozinha Italiana, almoço, jantar e...', 'Photos at Dom Parma Trattoria in Curitiba, PR on Untappd.']"
SANTA GRILL CHURRASCARIA,+55 41 3257-7773,"['https://www.tripadvisor.com/Restaurant_Review-g303441-d5364385-Reviews-Santa_Grill_Churrascaria-Curitiba_State_of_Parana.html', 'https://www.facebook.com/profile.php?id=100052879004957', 'https://m.yelp.com/biz/churrascaria-santa-grill-curitiba', 'https://www.zoominfo.com/c/santa-grill-churrascaria/532825072', 'https://foursquare.com/v/santa-grill-churrascaria/53652908498ef8322d918606', 'https://www.instagram.com/santagrillchurrascaria/?hl=en', 'https://www.tripadvisor.co/Restaurant_Review-g303441-d5364385-Reviews-Santa_Grill_Churrascaria-Curitiba_State_of_Parana.html', 'https://www.santagrill.com.br/']","['Santa Grill Churrascaria, Curitiba, Brazil. 3329 likes · 19 talking about this · 10664 were ... Localizada na Estrada de Santa Cândida, 123, Curitiba/PR.', 'Term Santa Cândida 123. Curitiba - PR 82620-285. Brazil. Directions ; (41) 3257-7773. Call Now ; More Info. Menu for Churrascaria Santa Grill.', 'View Santa Grill Churrascaria (www.santagrill.com.br) location in Parana, Brazil , revenue, industry and description. Find related and similar companies as\xa0...', 'See what your friends are saying about Santa Grill Churrascaria. By creating an account you are able to follow friends and experts you trust and see the\xa0...', '⏱Horário de Atendimento: Ter à Sáb 11:00 às 14:30h 18:00 às 22:00h. Dom e Feriados 11:00 às 15:00h. Informações e Reservas: ☎️ (41) 32577773.', 'Santa Grill Churrascaria, Curitiba: Consulta 17 opiniones sobre Santa Grill Churrascaria con puntuación 4 de 5 y clasificado en Tripadvisor N.°1.618 de\xa0...', 'santagrill.com.br.']"
